start_time,end_time,speaker,text
309.171,310.112,N/A,It is soft.
310.132,311.594,N/A,It's like a silk blanket.
311.614,312.375,N/A,There you go.
312.395,314.498,N/A,"This is, there's so much better than the other group."
314.798,315.879,N/A,They're very indirect.
315.899,316.02,N/A,Yeah.
316.12,317.882,N/A,They said it was a sensory.
318.383,320.205,N/A,It's all about our delivery.
320.465,321.907,N/A,But the underside is veiny.
322.087,323.209,N/A,Yeah.
325.752,326.053,N/A,Okay.
326.153,327.915,N/A,What kind of tree does it remind you of?
329.228,334.596,N/A,Reminds me of a maple.
334.616,335.697,N/A,I almost thought aloe.
336.639,338.602,N/A,"Oh, aloe's a good one."
339.623,340.344,N/A,Because it's smooth.
340.905,341.326,N/A,Yes.
341.426,344.47,N/A,"So you're right, maple, because it has these little guys."
344.69,347.895,N/A,I said tulip poplar because I didn't see these by the way she was holding it.
349.057,352.583,N/A,So that's a very special leaf you want to know how to locate.
353.465,354.727,N/A,It is indeed a maple.
354.827,356.169,N/A,It's a striped.
356.89,357.532,N/A,And how do we know?
357.832,363.201,N/A,Maple because on the bark there's these little stripe marks.
363.221,369.512,N/A,And so it is a safe leaf that you need if you are in need.
370.319,371.881,N/A,It's the Charmin of the Woods.
373.183,374.185,N/A,Charmin of the Woods.
374.225,375.367,N/A,That's why you guys did so great.
375.387,375.968,N/A,For the toiletries.
375.988,382.318,N/A,You totally picked up on the fact that it was totally safe.
382.778,384.2,N/A,"Excellent, excellent job."
384.421,385.983,N/A,And the Charmin is free.
386.043,387.566,N/A,The Charmin is free.
387.586,389.328,N/A,The Charmin is free.
390.11,392.053,N/A,I'm all sweaty.
393.114,396.259,N/A,Nobody in there.
396.239,400.803,N/A,So we just found some Charmin in the forest.
403.145,404.066,N/A,It cost you nothing.
405.568,407.91,N/A,Just make sure you have some hand sanitizer afterwards.
409.371,414.896,N/A,"Or maybe even some hand wipes, you know, to wipe it."
415.157,416.017,N/A,Maybe a little shovel.
416.057,416.978,N/A,A little shovel too.
417.879,423.124,N/A,So you can distance yourself from the scent both
425.618,447.154,N/A,never mind cut edit restart you see where this fell down yeah and all this is new like all this is all this quick growing that has popped up yeah
449.75,454.416,N/A,Just because it topples is that does not mean it will not be an asset to nature.
454.476,455.116,N/A,That's right.
455.497,458.641,N/A,All these these become nurse logs.
460.243,460.383,N/A,Mm hmm.
460.403,460.924,N/A,You get stuck.
461.164,461.905,N/A,They're already doing it.
461.925,464.688,N/A,They've already got mushrooms all over.
464.708,477.023,N/A,My father in law is 60 and he was tied up with an extension
477.543,480.326,N/A,"We're coming to our third checkpoint, I do believe."
481.408,486.914,N/A,After we looked at this nice set of toppled trees and whatnot.
487.035,491.921,N/A,Lots of downed trees.
493.863,496.907,N/A,These are really big leaves.
496.927,499.069,N/A,Why would a plant have really big leaves?
499.089,500.051,N/A,To get more sun.
500.631,506.098,N/A,Maybe because it's diffused light and it has to spread itself out to get light.
510.871,520.324,N/A,"And like the stems are not woody and kind of light so they're probably quick to grow, fast to grow."
521.405,526.152,N/A,So we've got some other plants that there are a lot of.
526.172,529.477,N/A,Could it not also be a... Mushrooms are not plants.
529.537,533.242,N/A,They're actually a... Fungus.
533.302,535.565,N/A,A heterotroph as opposed to an autotroph.
535.585,535.685,N/A,Okay.
535.705,538.549,N/A,We're more closely related to fungi than plants are.
538.799,541.784,N/A,"Wouldn't these plants serve as food for animals, too?"
541.804,542.846,N/A,"They would, for sure."
543.527,547.012,N/A,But we've got a lot of one type of plant growing in this area.
547.854,549.637,N/A,These little hourglassy things?
549.657,551.219,N/A,"Yeah, these little hourglassy things."
551.74,554.905,N/A,That's a tulip poplar.
554.925,557.75,N/A,"A tulip poplar, which is also apparently the state tree of Tennessee."
558.691,559.272,N/A,Did not know that.
560.534,563.98,N/A,I think I've been told that before.
564.652,565.553,N/A,And they get big.
565.593,566.414,N/A,They get huge.
566.434,566.894,N/A,They do.
566.934,568.476,N/A,There's actually a few of them right over there.
568.676,572.04,N/A,I believe that's one right behind Jen.
579.047,590.659,N/A,They are early on the succession list because they are fast growing with those nice broad leaves for lots of energy harnessing.
592.715,619.667,N/A,energy or sorry photosynthetic energy is uh they're very good at harvesting photosynthetic energy because of their large leaves there we go yes there's a coherent thought you hear that camera thank you a really big one of those things that we yeah those are the broadleaf plantain thank you appreciation
623.005,623.726,N/A,Do you know that bird?
624.747,625.627,N/A,I do not know that bird.
626.328,628.29,N/A,It's the loudest bird in the forest.
628.31,628.971,N/A,The Carolina Wren.
629.791,630.372,N/A,It's a what again?
630.612,631.493,N/A,Carolina Wren.
632.133,633.114,N/A,"Oh, a Carolina Wren."
633.215,637.759,N/A,I call it the loudest bird in the forest because it is.
637.939,638.359,N/A,Look how little.
643.324,643.404,N/A,Hmm.
643.424,644.445,N/A,Making that big old noise.
646.547,649.89,N/A,"Had some big lungs, I guess, that we can't see something."
654.764,676.791,N/A,"So this section of the trail, what sort of new thing caught your eye as you were walking up?"
676.831,678.373,N/A,Like a little white mushroom.
679.775,680.676,N/A,That's the thing.
680.716,681.497,N/A,Okay.
682.169,698.558,N/A,so we were tasked with having you guys find the beginning middle and end of the life cycle of this mushroom yeah okay and you find it in three different cycles if it's fruiting life so
703.111,706.176,N/A,Some of them are round and closed and some of them are open.
706.356,708.38,N/A,Is the opening part a phase?
709.441,710.783,N/A,Is that the final phase?
711.024,712.126,N/A,Here's an open one.
712.586,714.53,N/A,This is closed and that one's open.
715.191,718.276,N/A,"Yeah, but then I think... There's a medium."
718.596,721.561,N/A,"Yeah, so that's the end phase and the closed is the beginning."
721.581,724.005,N/A,What do you think the middle phase would look like then?
726.652,751.748,N/A,a little bit open yeah say it again this is the middle stage no this is the beginning beginning and then that's the end more like the end phases what would be the middle phase like this one right here with a little open i think that's a bug hole i think
752.285,752.726,N/A,A what?
752.886,753.347,N/A,A buckle?
753.647,755.23,N/A,A bug hole?
755.71,758.174,N/A,You know bug holes?
758.815,759.917,N/A,You know bug holes?
760.097,761.94,N/A,They're like muggles except bugles.
762.14,763.062,N/A,I thought you said buckle.
763.202,764.304,N/A,In the bug hole.
764.764,765.766,N/A,The bug hole?
765.986,766.567,N/A,No.
767.569,768.61,N/A,I don't see one.
768.671,770.293,N/A,Do you see one that's different than those?
771.505,776.092,N/A,So I kind of feel like this one is a middle phase.
776.113,778.797,N/A,See how it's kind of starting to go a little more translucent.
779.218,781.421,N/A,Oh and it's not quite as open.
781.621,783.384,N/A,It doesn't have those ruffly edges.
783.725,784.065,N/A,Right.
785.388,786.109,N/A,Cool.
786.129,794.222,N/A,And then we were also asked as you were looking what's one unique thing about this mushroom than other mushrooms you observed.
797.712,801.817,N/A,Where is it growing as grouped together as some?
801.837,808.926,N/A,"Okay, so more individual, not quite as clustered."
809.006,815.214,N/A,Isn't this a small cluster right here of them?
816.475,817.296,N/A,You may pass.
817.396,822.543,N/A,That's where I discovered them.
822.683,825.306,N/A,They look thinner too.
825.826,828.39,N/A,"Well, looks like they're small clusters, though, like here."
828.41,828.951,N/A,Yeah.
829.211,829.471,N/A,Mm hmm.
829.591,833.257,N/A,Fascinating.
833.397,834.058,N/A,Thank you all.
834.138,835.059,N/A,Thank you for the lesson.
841.649,844.073,N/A,"So that was checkpoint, I think, three or four."
844.093,845.775,N/A,I'm starting to lose count.
846.228,846.989,N/A,but it's all good.
847.089,867.711,N/A,"But we just learned about some mushrooms and the stages at what, uh, what they're in stage one, stage two or stage three and how they look at each stage, which is very interesting and mind boggling at the same time."
867.731,869.834,N/A,"Ooh, look all the campground down there."
871.015,872.016,N/A,That's what that is.
875.54,883.371,N/A,"There's a campground down there, it looks like, where you can put a tent up and enjoy safely, of course."
885.194,887.317,N/A,"Oh, let me catch up."
901.156,901.497,N/A,"All right, y'all."
901.517,901.637,N/A,Hello.
901.657,901.777,N/A,Hello.
901.797,901.917,N/A,Hello.
901.937,902.458,N/A,Your station in this city.
904.565,933.508,N/A,you are going to be sharing with lots of ferns around you're going to be sharing about this particular fern right here if you already know it hold it hold your tongue um what do you all notice about this fern there's some here you can look at it you can feel it pay particular attention to the shape that's a different one that's the kind that she's looking at right there
934.13,934.951,N/A,See the difference here?
935.411,935.812,N/A,I do.
937.934,949.306,N/A,"If you were a scientist and you were already given a scientific name but you were charged with giving it a common name, what would you name this fern and why?"
955.453,959.056,N/A,I might name it something having to do with a comb because it looks like a comb to me.
959.517,962.5,N/A,"Okay, the comb fern."
962.969,990.85,N/A,um it almost looks like a tree like some of the shapes it is something like a tree i don't know what its actual common name is given to by some random person so the actual common name of this fern is the christmas fern so on to your point some people are like oh it looks like a christmas tree yeah another reason i've heard is that if you turn the fern horizontally
991.133,997.884,N/A,that the little leaves look like stockings hanging from the mantle on a fireplace.
998.165,1010.425,N/A,"So your task is to have people notice, wonder about the fern, give it their own common name, and then you can share its real name and a little bit about the history of, well, one reason why."
1010.523,1035.771,N/A,all right have fun make it your own there's also just i just noticed there's also about a year a skinny yearling bear right down there he's just drinking at the stream he's in the trees oh yeah it's like a big dog is it coming up here
1036.308,1041.876,N/A,"Do we have a dog, a bow horn?"
1042.297,1058.4,N/A,He's not going to want to have anything to do with us if we make a lot of noise.
1301.195,1310.627,N/A,"Hey, Bear."
1310.667,1313.23,N/A,You're beautiful.
1313.29,1313.771,N/A,Go away.
1320.019,1320.56,N/A,Go on now.
1320.68,1321.241,N/A,We love you.
1321.301,1324.044,N/A,Stay away from people.
1324.064,1325.486,N/A,Good choices.
1327.448,1328.67,N/A,Good choices.
1332.785,1357.022,N/A,I didn't see you there.
1357.042,1357.543,N/A,"Come on now, we love you."
1364.813,1367.716,N/A,"Okay, wow."
1369.317,1370.879,N/A,"All right, I forgot I had my binoculars."
1370.899,1372.7,N/A,I've got my binoculars right here.
1373.061,1373.942,N/A,This is not my station.
1373.962,1381.609,N/A,"If you can just keep an eye and make sure they don't come back this way, then people can look at it as they are coming up the trail too."
1390.157,1394.601,N/A,"If it starts coming up the hill, we're going to yell at it to go away."
1395.475,1402.763,N/A,"So I guess we taught our lesson, didn't we?"
1402.883,1405.105,N/A,Who's ready for a fern lesson?
1406.006,1406.587,N/A,Who's our group?
1407.668,1408.469,N/A,We are.
1408.489,1410.892,N/A,"How old is that bear, though?"
1411.052,1412.113,N/A,"A little bit, it's okay."
1412.153,1412.694,N/A,Go for it.
1413.495,1414.316,N/A,Now do it.
1414.776,1416.558,N/A,When do you get to be a fern?
1416.598,1418.08,N/A,You can see ferns all the time.
1418.58,1420.302,N/A,We'll teach you really quickly and then you can go.
1433.647,1434.708,N/A,to it.
1434.768,1435.389,N/A,But they do.
1436.751,1439.835,N/A,But it's okay.
1440.716,1449.747,N/A,Because we're protected.
1451.209,1452.291,N/A,Maybe.
1452.371,1457.317,N/A,It's the root dance.
1457.437,1458.278,N/A,Exciting.
1459.38,1460.922,N/A,Where's his mom?
1460.982,1461.983,N/A,Where's his mom?
1462.537,1465.588,N/A,Let's not figure that out.
1465.648,1469.963,N/A,"I just want to keep my eyes open, just in case."
1471.829,1474.037,N/A,Would you all like a little lesson?
1474.057,1474.639,N/A,Sure.
1476.593,1477.514,N/A,Are you out of the first three?
1477.534,1478.956,N/A,"No, you're not."
1478.976,1480.678,N/A,"You don't know where to go, huh?"
1480.698,1482.24,N/A,"No, not a long way."
1483.061,1483.923,N/A,I don't know how long.
1483.963,1486.226,N/A,So don't we teach them the lesson and they teach it to the next person?
1486.766,1487.587,N/A,"No, no, we stay here."
1487.848,1492.153,N/A,"And then we come up, they go on and we stay here."
1493.895,1495.257,N/A,So we're looking at ferns.
1496.198,1498.902,N/A,And there are a couple of ferns in this area.
1500.424,1502.787,N/A,We're particularly looking for one that looks like this.
1503.408,1507.934,N/A,Up here those are a little different you see the difference in them.
1507.954,1522.192,N/A,"Yeah, so if you were a scientist And you were gonna come up with a common name For that fern I want you to look at it and look at its characteristics and see if you can figure out What you might?"
1523.114,1524.415,N/A,Name it Christmas tree.
1525.136,1527.319,N/A,Why do you say Christmas tree the shape?
1528.34,1530.343,N/A,And where do you see the shape like?
1530.847,1543.978,N/A,in the overall strand that's what i was looking at or a fan or a palm oh feather palm that's a good one fan feather palm
1544.262,1545.503,N/A,"OK, those are both good."
1546.164,1549.488,N/A,Do you know what that fern is actually called?
1549.508,1552.431,N/A,"I mean, I don't know the scientific names."
1552.511,1554.133,N/A,"Furnace, furnace."
1554.153,1555.654,N/A,"Yes, exactly."
1556.135,1560.64,N/A,Many people call this a Christmas fern because of the reason you said.
1560.74,1568.968,N/A,"And also, some people think these little individual petals look like a stocking on the mantle."
1569.008,1572.312,N/A,Nice.
1572.832,1600.459,N/A,okay because like at the bottom there's a little there's a little heel in the bottom and so that's how i can tell them the difference between these two i don't know all the ferns but i know that one and there's another fern called a maiden hair fern where the ferns are like in a little wreath like a fairy might wear around her head so i can remember those easily well if you want to stay and bear you're welcome if you want to move on you're also welcome to do that
1600.574,1602.638,N/A,The bear is totally this round.
1602.999,1604.421,N/A,"I know, right?"
1604.942,1605.363,N/A,Yes.
1605.624,1609.03,N/A,I figured we were that literally every one right here.
1609.05,1613.198,N/A,"I kind of think we was going to stay here by ourselves with this bear, but never mind."
1613.619,1614.921,N/A,Ann would keep us safe.
1616.032,1617.574,N/A,I love that you think that's true.
1618.495,1620.978,N/A,All I know how to do is yell great things at the bear about itself.
1621.619,1622.56,N/A,That seemed to work.
1622.6,1623.641,N/A,I learned that from the Rangers.
1623.941,1625.964,N/A,"You don't have to say terrible, horrible things in the bear."
1626.284,1627.946,N/A,"It can't speak English, it turns out."
1628.687,1630.469,N/A,You just have to discourage it with noise.
1630.509,1632.011,N/A,Turns out it doesn't know its name.
1632.512,1635.736,N/A,"No, it just needs to stay away from people."
1635.756,1637.638,N/A,"You see the bear stood there, isn't he?"
1637.658,1638.719,N/A,Still going away somewhere?
1638.739,1641.102,N/A,I talked all night about him shutting up for the next two.
1641.683,1642.123,N/A,OK.
1642.764,1644.486,N/A,"Well, there we learned that these two did."
1644.803,1645.424,N/A,so they can go.
1645.584,1647.928,N/A,It graduated.
1648.188,1648.989,N/A,You have a degree.
1651.734,1652.134,N/A,Hi guys.
1652.154,1652.535,N/A,Hello.
1652.655,1653.416,N/A,Ferns.
1653.516,1653.957,N/A,Ferns.
1654.017,1659.906,N/A,"So, um, as you see these ferns, you see this one in particular."
1660.687,1665.675,N/A,What's the first thing that comes to your mind when you see this beautiful fern?
1666.035,1672.966,N/A,"It's got these nice little ridges, sharp leaves."
1673.006,1673.106,N/A,Okay.
1674.082,1675.606,N/A,They arch.
1675.626,1676.628,N/A,"They arch, all right."
1677.41,1685.028,N/A,"So if they do those things, what would be the name that you would give it based on what you just said?"
1686.03,1686.752,N/A,Just a common name.
1686.772,1687.795,N/A,Doesn't have to be a Latin name.
1687.815,1688.556,N/A,Like someone's teeth.
1689.158,1690.661,N/A,Reminds me of sawtooth.
1690.681,1692.225,N/A,Sawtooth fern?
1692.948,1696.592,N/A,Jaws fern.
1696.612,1697.173,N/A,Jaws fern.
1698.114,1699.536,N/A,Do you guys have any names?
1700.137,1701.358,N/A,"Okay, looks like an arrow."
1701.699,1702.259,N/A,"Arrow, yeah."
1702.439,1702.94,N/A,"Okay, arrow."
1704.682,1707.105,N/A,Especially this big one right here.
1707.125,1708.407,N/A,So can you tell that those are different?
1708.467,1709.228,N/A,Yeah.
1710.329,1712.071,N/A,"Yeah, they're a different variety of fern."
1712.932,1714.794,N/A,And we're wanting to focus on just this one.
1714.915,1717.718,N/A,"I mean, not that you were wrong, but like to notice the difference, right?"
1717.738,1720.221,N/A,"They would have different names, right?"
1721.872,1723.114,N/A,Do you want to propose a name?
1723.535,1724.858,N/A,Feather Fern.
1724.878,1726.781,N/A,That's nice.
1727.903,1728.284,N/A,Close.
1728.565,1729.667,N/A,What is it?
1729.787,1730.128,N/A,Bird.
1732.151,1737.822,N/A,There's a holiday that you get out of school for a lot.
1738.173,1739.515,N/A,It's kind of cold outside.
1739.736,1741.098,N/A,There you go.
1741.178,1742.059,N/A,Nice.
1742.079,1743.201,N/A,Because it looks like a Christmas tree.
1744.003,1744.223,N/A,Yes.
1744.544,1748.39,N/A,"And these individual leaves, some people say look like a stocking."
1748.61,1749.151,N/A,I can see that.
1750.193,1751.034,N/A,Like stockings.
1751.054,1751.275,N/A,Yeah.
1751.295,1754.139,N/A,Because it has a little heel on the bottom there.
1754.36,1757.725,N/A,So it has like a Christmas vibe to it.
1757.745,1759.048,N/A,It's kind of a Christmas vibe.
1759.068,1759.789,N/A,Christmas in July.
1760.27,1760.53,N/A,Yeah.
1760.55,1761.071,N/A,That's right.
1761.091,1761.512,N/A,Should we move?
1761.532,1762.714,N/A,Thank you guys.
1762.734,1763.435,N/A,So you have passed.
1763.455,1764.737,N/A,You graduated.
1765.156,1770.186,N/A,"I still have John's binoculars, but he's chasing the bear."
1770.286,1770.807,N/A,No camera?
1771.028,1771.408,N/A,It died.
1772.03,1772.23,N/A,Again.
1772.27,1775.557,N/A,"Sorry, we had some good blooper reels too."
1775.737,1777.541,N/A,So you didn't get to capture the bear down there?
1777.561,1777.921,N/A,No!
1779.064,1779.304,N/A,Dang.
1779.465,1779.705,N/A,Well I did.
1779.837,1780.197,N/A,Good.
1780.498,1781.118,N/A,Footage.
1781.238,1786.244,N/A,"Yes, I'm gonna sell it."
1786.264,1789.207,N/A,$5 per second for narration.
1791.249,1791.889,N/A,"Well, come on up."
1791.929,1794.352,N/A,We're looking at some ferns up here.
1794.893,1802.801,N/A,"There's a couple different kinds of ferns out in here, and we're kind of focusing on these right in here."
1803.181,1808.967,N/A,"So once you just take a look at them and see what kind of characteristics you see, how would you describe their leaves or their shape?"
1809.824,1810.525,N/A,Flat.
1811.547,1815.192,N/A,Are they compound or simple?
1815.212,1816.093,N/A,"No, they've got to be."
1818.857,1819.859,N/A,It's one stem.
1821.261,1824.826,N/A,So it looks like it's a multi-stem plant.
1827.07,1828.832,N/A,It's definitely got little serrated edges.
1829.012,1829.453,N/A,Yeah.
1829.872,1845.012,N/A,"So if you're the science guy who finds these out in nature and it's your job to give it a common name, what are you going to name it?"
1846.696,1847.357,N/A,Pointy plant.
1847.638,1851.263,N/A,Pointy plant.
1851.283,1855.13,N/A,It looks more like a... It reminds me of a feather.
1855.49,1855.931,N/A,Yeah.
1855.971,1859.336,N/A,"But it's not soft, but it reminds me of the shape of a feather."
1861.38,1867.93,N/A,"Well, they are actually called Christmas ferns."
1868.03,1868.571,N/A,"Oh, okay."
1869.052,1869.733,N/A,Yes.
1870.169,1878.286,N/A,can see kind of the shape of the Christmas tree but also some people think like if you turn it sideways it looks like little stockings hanging from the mantle.
1879.308,1880.27,N/A,That's a stretch.
1880.29,1891.553,N/A,I mean maybe back in the days when people would hang socks like an actual sock rather than a stocking.
1892.056,1917.338,N/A,yeah because socks tend to hang more straight the stocking really has the heel right yeah yeah yeah you have to think old school yeah and that's all we have to teach you today is it edible not that i'm aware of does it have a smooth side and a fuzzy side
1917.318,1933.504,N/A,"You prevented me from my dad joke, which is everything's edible once."
1934.48,1935.802,N/A,"Well, you all have graduated."
1936.703,1952.503,N/A,We're going to have a bear delay is my prediction.
1952.603,1953.724,N/A,Yes.
1954.044,1960.773,N/A,It's going to be like 20 minutes before anyone else comes along.
1960.793,1962.495,N/A,I need everybody to share all their
