start_time,end_time,speaker,text
276.305,276.846,N/A,All right.
277.086,285.677,N/A,So.
288.458,317.284,N/A,one and go for it get it got this grass that's another i think that's the same i think that's just a flower is this a different species of grass this looks different it's much thinner yeah i think so
318.007,328.653,N/A,"Okay, that's... So lots of clover, lots of plantain, lots of grass."
331.039,332.843,N/A,We've got some moss here.
337.615,362.02,N/A,The way I've done it in the past is just like we're gathering today.
362.236,365.48,N/A,"Oh, that is some kind of goo."
365.5,369.244,N/A,Is that a decomposing leaf?
369.264,369.825,N/A,I think you're right.
370.886,373.128,N/A,Of course I thought it was something more exotic.
373.149,378.094,N/A,"Right, it looked a little slime moldy, but I think it might be a decomposing leaf."
380.497,382.76,N/A,I'm kind of using the pencil.
382.78,389.307,N/A,My fingers are a little blunt.
391.396,393.378,N/A,This looks like a different species of moss.
395.22,396.921,N/A,This one looks like fern-like.
396.981,399.003,N/A,That one looks a little more carpet-y to me.
399.584,403.568,N/A,I like the language.
403.588,404.148,N/A,Not really.
404.208,405.61,N/A,It's descriptive.
406.591,408.653,N/A,That might even be a third.
411.836,414.198,N/A,What about this speedy little grass?
414.338,416.24,N/A,I think that's a different one than that.
417.401,419.563,N/A,I think that's a third species.
419.898,422.963,N/A,"Oh, this guy just flew into our territory."
423.003,424.365,N/A,"Non-modal, Josh."
424.545,424.825,N/A,"Oh, OK."
424.845,425.526,N/A,Thanks for the reminder.
426.348,427.95,N/A,"What was it, though?"
428.17,429.973,N/A,"I mean, it looked like a little."
429.993,431.095,N/A,I don't see it.
431.115,431.636,N/A,It's gone now.
431.736,432.016,N/A,OK.
432.196,433.258,N/A,"Just here, just there."
433.278,433.619,N/A,Just gone.
433.679,435.682,N/A,"It's not an ant, too, but all right, non-modal."
435.702,436.042,N/A,Yeah.
436.162,436.984,N/A,Is this the same?
437.344,438.306,N/A,I see what was happening.
438.326,441.49,N/A,"When you guys are done getting all your species, can you just bring them up to the sidewalk?"
441.51,442.292,N/A,Sure.
442.492,442.632,N/A,Thanks.
442.949,468.501,N/A,yeah that looks a little I don't know that looks a little bit like this which I don't I didn't get a sample of but that's that's so tiny I don't know about that's just so small I'm not sure we can even pull that up I can't if you can get something out of that that might be a different
468.734,474.74,N/A,So how many have we got?
474.9,477.302,N/A,"One, two, three, four, five, six, seven?"
477.783,478.283,N/A,"Wait, no."
478.323,480.945,N/A,"One, two, three, four, five, six, seven, eight."
481.046,493.697,N/A,"And this does look different than... I don't know, but it's the same."
494.778,496.4,N/A,These might be the same.
496.46,498.522,N/A,It's definitely different from that one.
499.767,503.711,N/A,Are you guys gonna be good?
503.751,505.272,N/A,I think so.
505.372,507.735,N/A,We've got eight species probably.
511.578,517.023,N/A,Nothing else is popping out at me.
517.043,528.154,N/A,It's a pretty good amount though.
528.472,550.632,N/A,So this is what I want you guys to do now.
550.831,556.259,N/A,"I want you to look at your artifacts, and I want you to make observations on each one."
556.819,559.303,N/A,"Don't bother giving it a name yet, right?"
559.763,563.949,N/A,We're just trying to describe and discern the difference between the samples we collected.
564.51,567.855,N/A,"Write a little unique description for each, okay?"
567.875,576.807,N/A,"And if you want you can name them, but that will change as we get a group consensus out of it, okay?"
576.827,576.907,N/A,Yes?
576.927,579.331,N/A,"Sure, you can draw if you'd like as well."
579.351,580.332,N/A,Does this point the right way?
580.902,583.545,N/A,"Um, I'm gonna set another timer for eight minutes."
583.946,585.267,N/A,That may or may not be it.
585.367,586.348,N/A,I'm done.
586.889,587.089,N/A,All right.
587.109,589.152,N/A,I think we just got a bunch of footage here from your stomach.
590.353,590.473,N/A,Great.
590.493,590.613,N/A,Great.
590.633,591.114,N/A,That's real nice.
591.174,592.696,N/A,Let me know if you're confused.
592.716,594.999,N/A,"Okay, so main differences."
596.601,598.843,N/A,"Um, these kind of feather out more."
598.963,599.764,N/A,Right.
599.784,605.611,N/A,So I'll just... We've got kind of a feathery moss and kind of a carpety moss.
606.632,607.213,N/A,Oh dear.
608.24,637.757,N/A,I think that part yeah I think because that looks like something we were looking at earlier mm-hmm that little one so maybe all right thank you I don't know kind of hard to tell cuz they're so small
638.412,639.654,N/A,Maybe that's a separate one.
639.674,640.596,N/A,I don't know.
640.616,642.8,N/A,What do you think?
642.82,643.781,N/A,I am not the best.
646.887,648.55,N/A,They look different.
649.111,650.072,N/A,I think they're different.
650.473,650.914,N/A,Okay.
650.934,651.815,N/A,So we'll just make another.
653.999,656.203,N/A,One's a very small carpet.
656.243,658.046,N/A,"The other is very, or a larger."
660.491,660.891,N/A,Yeah.
660.931,662.194,N/A,They kind of almost look spiky.
663.115,663.576,N/A,"Like a little,"
664.737,693.428,N/A,little evergreen almost right yeah okay so i'm just gonna put skinny grass medium grass thick grass okay so that's plantain broadleaf plantain this is clover and then you said i said skinny medium and fat grass skinny medium thick grass i don't know is that eight yeah so and then
694.235,697.499,N/A,I just kind of went this way.
700.283,702.165,N/A,"Yep, that's good."
710.035,719.246,N/A,Do you do this with your kids?
720.307,721.289,N/A,Haven't yet.
721.309,722.47,N/A,"I've thought about trying it, but."
724.255,729.341,N/A,"We could probably do it at the end in that last next unit maybe, I think."
729.361,732.866,N/A,It'd be a good workup to going out to the pond.
732.886,733.166,N/A,Yeah.
733.607,737.712,N/A,"So, you know how the lessons are kind of like, they're a lot shorter than their class length is."
738.513,740.475,N/A,"Are you just going to like, supplement the time?"
740.535,743.139,N/A,Are you talking bio one?
743.159,743.299,N/A,Mm-hmm.
743.319,744.72,N/A,Okay.
745.542,752.11,N/A,"Because I was thinking about maybe using like data classroom, whatever time's left over, instead of just like combining them, stuff like that."
752.13,753.992,N/A,We'll get through that so quick if we do.
754.242,755.103,N/A,"I don't know, we'll see."
757.144,759.487,N/A,"Fall semester, I only have two honors."
760.027,768.775,N/A,"And so that's gonna be easy to like, let them, usually it's easy to let them get talking and you can take up a huge chunk."
768.795,771.877,N/A,"It's like one minute, good."
772.037,773.058,N/A,You guys need more than a minute.
773.499,775.5,N/A,"Right, like stick two of them together."
775.54,779.304,N/A,How's two minutes now?
779.324,782.126,N/A,How many minutes you need?
782.146,783.287,N/A,I got tons of time.
784.06,791.212,N/A,We got like 40 minutes.
791.232,794.998,N/A,What do you need?
795.018,796.38,N/A,"Well, we don't have 20 minutes for you, Jill."
796.5,797.061,N/A,Number 12.
797.081,799.385,N/A,"Get out of here, number 12."
799.405,807.638,N/A,13 and 16.
809.221,817.529,N/A,"So remember, just when you're chilling and listening, based on your student level, you can do this at all sorts of different levels, right?"
817.79,831.664,N/A,"You can go into this much detail that he's kind of orchestrating for higher, junior, senior level, and you can go as simple as middle school, which is literally what's different, take a picture of it, give it a letter, and why is it different, right?"
831.684,837.169,N/A,"And then that's it, you're still identifying, you can still compare biodiversity and the species and everything."
837.149,846.262,N/A,"So I told the group over here that when I first did this with my juniors, we finished and they were like, that's it, that's all you want me to do?"
846.443,848.866,N/A,"And I was like, okay, maybe that wasn't good enough."
848.886,856.277,N/A,So you can hear I've been trying to make it a little bit more complex and I'm definitely gonna throw in what he's doing now to make it even more advanced.
856.297,861.705,N/A,"So yeah, pretty cool."
868.79,874.745,N/A,We're gonna go up there and stick a species and see if we found the same species.
882.844,884.368,N/A,"Yeah, one more will be perfect."
888.854,900.486,N/A,I like doing that with the cars.
912.178,916.262,N/A,We did that last year and
917.474,923.103,N/A,Toyota had 73 and the second place had like 40 something.
924.085,924.986,N/A,Did you do it for your AP class?
925.006,930.195,N/A,Yeah.
930.215,931.357,N/A,How are your scores of 501?
933.3,935.984,N/A,Below state average for the most part.
936.204,937.687,N/A,"Well, no, but no."
939.209,940.832,N/A,"Sorry, I'm thinking back to"
941.116,942.418,N/A,Spring there.
942.999,946.645,N/A,For fall they were both state and county average because I had honors.
946.685,948.548,N/A,For fall they were definitely below.
950.471,951.352,N/A,Fall I had CP.
952.233,957.161,N/A,"Sorry, fall I had honors, spring I had CP."
957.181,964.913,N/A,Hey if you have your species ready there's still a couple groups working but everyone else you can come over here and you're gonna lay them out just kind of in this area here.
967.323,970.205,N/A,"Yeah, lay them out so everyone can see them."
970.225,971.166,N/A,"All right, clover."
971.186,972.908,N/A,"Yeah, and you can serve the categories though."
973.128,975.49,N/A,This looks like the same grass.
975.71,977.592,N/A,This looks like the same grass.
978.512,981.675,N/A,"Yeah, let's spread them out a little bit."
981.855,983.697,N/A,"Yeah, and then lay it down over there."
983.757,988.041,N/A,Spread them out so everyone can see them.
988.081,988.501,N/A,"Ooh, okay."
988.601,989.202,N/A,"Oh, you got that."
989.262,990.002,N/A,You got our third grass.
990.022,990.182,N/A,Yeah.
990.202,990.382,N/A,Plantain.
990.423,990.663,N/A,Plantain.
990.683,991.543,N/A,That's a dandelion.
991.584,992.604,N/A,"Dandelion, oh."
992.624,994.646,N/A,"Yeah, that looks like most of a dandelion leaf."
995.927,995.987,N/A,Oh.
996.007,996.908,N/A,And we've got
997.563,1022.963,N/A,three well no three different mosses we believe well move that one over so because it's the smallest here's the little whiskey okay i think i have a different grass he wasn't that was the different one right yeah he wasn't branching like these guys like i think maybe are these are you guys joining
1023.803,1025.666,N/A,This thing doesn't like it if I lean over.
1025.826,1027.889,N/A,"I'm just wondering if that is the same kind of grass as this, just thinner."
1028.61,1029.852,N/A,"All right, time is expired."
1029.872,1031.054,N/A,We'll have to decide.
1031.114,1032.436,N/A,"So yeah, you're good at the moment."
1033.357,1034.519,N/A,Lay out your samples.
1035.641,1037.203,N/A,"Do you guys see this tiny one right here, too?"
1038.525,1038.745,N/A,Mm-hmm.
1038.765,1039.306,N/A,All right.
1039.326,1039.947,N/A,"Yeah, yeah, go ahead."
1040.247,1042.13,N/A,"David, we're kind of sampling over here."
1042.811,1043.372,N/A,That's cool.
1043.392,1043.632,N/A,OK.
1045.756,1052.986,N/A,"This one is a dandelion, so he's actually separate."
1053.006,1053.507,N/A,One part with the flower.
1054.904,1067.438,N/A,"So as you guys bring over your samples, you'll be organizing and lumping them with their lights."
1067.458,1070.361,N/A,There's like three different types of grass.
1070.381,1074.486,N/A,"There's like super wispy, medium, and super thick."
1074.886,1078.831,N/A,"Oh, is there a fourth one?"
1078.971,1082.515,N/A,Okay.
1082.883,1085.505,N/A,Anybody else have this green flame tea grid?
1086.086,1087.247,N/A,"No, I think that's a new one."
1088.508,1091.971,N/A,"It's okay, we have another board."
1093.873,1095.815,N/A,"Yeah, that's good."
1095.835,1101.46,N/A,I think it's also labeled F on that sheet.
1101.48,1102.581,N/A,"Alright, we have all our samples."
1108.046,1110.848,N/A,"So, this is a really good way to get group consensus."
1111.385,1123.297,N/A,"By all means you don't have to do this and collect a class or multiple class data set, but there's a really good way to think about like, regardless of what you're doing, thinking about what kind of measurement uncertainty you're dealing with, right?"
1123.317,1126.981,N/A,"So if you're measuring stem length, where are we measuring the radical from or whatever?"
1127.021,1138.152,N/A,"So I like to group up students and as a group we come up with our rules so that we all are operating under the same protocol, so that when we collect all our data we can use it to run"
1138.537,1141.923,N/A,"We have a higher sample size, we can run some descriptive statistics, right?"
1142.043,1143.466,N/A,We can get that bell curve.
1143.486,1149.216,N/A,So... I think you might have some new ones.
1151.039,1157.049,N/A,"This one right here looks like a completely different... Yeah, we've got some... The plantain goes there."
1157.069,1161.557,N/A,And I don't think anybody else has the strawberry.
1162.195,1169.546,N/A,Another reason why we chose to use the grass is because we're thinking in terms of school property.
1169.867,1171.209,N/A,What do you have access to?
1172.951,1174.574,N/A,So there's many directions you could take this.
1174.594,1180.002,N/A,You could do like comparison between forest and lawn or just different places of the schoolyard.
1180.062,1184.188,N/A,"Maybe where one area of the schoolyard gets more sun exposure, right?"
1184.229,1184.869,N/A,Something like this.
1185.671,1187.574,N/A,A lot of room to differentiate.
1190.718,1191.139,N/A,So
1194.038,1202.952,N/A,"What we have lined up, what we're going to do again is, at this level, we're not going to name them, or we will, but we're just going to name them with a letter, okay?"
1203.553,1205.736,N/A,"So this is where we start, right?"
1206.838,1207.9,N/A,We have these birophytes.
1209.142,1215.051,N/A,"Perhaps I'll grab a couple samples of these, and I'll bring them to letter A."
1215.453,1225.287,N/A,so that everyone will know when they do the random sampling what letter A looks like or what species or specimen letter A is.
1225.307,1226.288,N/A,Do you want us to write the species for you?
1226.829,1232.417,N/A,"Well, I think for now let's not do that because it'll take a little longer because not everyone has done that."
1233.098,1244.734,N/A,"But the next stage of this is looking at species A, once we have them all lined up, we will formulate our own description for each of our specimen, creating a key."
1245.22,1245.54,N/A,Right?
1246.021,1251.249,N/A,"So in classrooms where I've done this, I've actually had a big whiteboard and it's all on one whiteboard."
1251.269,1257.419,N/A,"We tape a specimen and we write a little description, right, to help students along the way."
1258.801,1264.309,N/A,"What we did just now is we extrapolated this, right, and we transferred it amongst five different groups."
1271.41,1278.818,N/A,"Yeah, that's another thing too is like, what a great homework exercise, right?"
1279.419,1280.901,N/A,First you collect all the data.
1281.321,1285.025,N/A,Maybe the next day you want to clean up the data and you want to use their names.
1285.045,1289.45,N/A,"Hey, perhaps at this stage everyone takes a picture of all the specimen they found."
1291.192,1294.476,N/A,"And then they go home and they try to give that name to it, right?"
1294.496,1300.843,N/A,Maybe it's genus species or maybe it's just a common name.
1304.823,1307.858,N/A,"Either or, that's not the premise."
1309.385,1310.531,N/A,Whatever you think is best.
1310.551,1313.787,N/A,But the next stage here is giving each one a description.
1314.053,1321.445,N/A,I think the idea behind not giving a name right away also focused on knowing a name that we forget and take a picture of something.
1321.926,1330.119,N/A,"But like when we began out by the friendship circle, this is more about connecting and getting to know something through making a personal connection."
1330.139,1332.143,N/A,That's why the descriptors are so important.
1332.163,1335.488,N/A,Drawing that connection with students and stewardship in the land.
1335.468,1346.192,N/A,"When you meet someone, what's the first thing you usually learn about them is their name?"
1346.953,1348.617,N/A,And then how well do you know them?
1348.951,1351.073,N/A,all you really know about them is their name.
1351.153,1364.747,N/A,"So when we're teaching kids about different species, there's a lot of benefit in learning the name eventually, but it's more interesting for them to really look at the organism and say, what makes this one different from that one?"
1364.847,1366.388,N/A,How do I know what's in this family?
1366.428,1369.231,N/A,"What similarities, what differences does it have?"
1369.251,1371.153,N/A,And then eventually they can learn the name.
1371.173,1378.3,N/A,But just knowing the name of a plant doesn't always tell you that much about those species or the surrounding species.
1378.34,1378.941,N/A,We'll play a name game later.
1379.444,1380.506,N/A,with people's names.
1382.268,1397.01,N/A,"So I think at this point, what we could do to continue modeling how you could do this in the classroom, can we come up with a general consensus for how to describe each of these viral fights here?"
1397.03,1400.275,N/A,"Like as a whole, how did you guys describe them in your groups?"
1400.295,1401.537,N/A,You've already done this.
1402.023,1405.569,N/A,"We have one, two, three, four, maybe five samples."
1405.929,1408.453,N/A,So we have five different unique ways of describing this.
1408.473,1411.277,N/A,Can we come up with the group consensus?
1411.297,1413.02,N/A,"Low, low, spiky."
1414.062,1427.102,N/A,"We got low, spiky."
1427.583,1429.566,N/A,"Well, spiky shape, soft texture."
1431.807,1445.443,N/A,Maybe feathery more than spiky would be a... Does that sound good to us?
1445.463,1449.127,N/A,"Okay, then we move on to the next one."
1449.348,1456.676,N/A,How would you describe this plant?
1457.677,1458.338,N/A,Trilope.
1460.798,1461.919,N/A,White flowers.
1462.2,1462.84,N/A,White flowers.
1463.922,1465.263,N/A,"Ooh, white flowers."
1467.085,1470.569,N/A,Fibrous roots.
1470.589,1473.993,N/A,Fibrous roots.
1474.013,1475.195,N/A,Ah!
1477.257,1478.378,N/A,Green.
1478.398,1483.945,N/A,"Yeah, nice."
1486.548,1486.688,N/A,Mm-hmm.
1489.503,1497.053,N/A,Anybody else say something that we didn't hear?
1497.073,1497.334,N/A,Feel free to.
1497.354,1499.076,N/A,"And if we look closer, I think like."
1499.336,1509.25,N/A,"Yeah, we could get into like the science stuff that students already know, right?"
1513.853,1518.24,N/A,"And then, like, I think something else, like, you know this is clover, but how do you know it's clover?"
1518.26,1519.822,N/A,"By that, like, white little marking, right?"
1519.922,1520.363,N/A,"Yeah, yeah."
1520.383,1521.985,N/A,"That's the type of clover, yeah."
1522.005,1522.386,N/A,Yeah.
1522.406,1523.007,N/A,Lots of clovers.
1523.568,1529.737,N/A,"So, that's that leaf white marking."
1532.461,1533.443,N/A,Okay.
1533.463,1537.829,N/A,"So, let's move to C. We have arugula."
1537.849,1538.09,N/A,What?
1538.831,1540.053,N/A,Broadleaf plantain.
1540.153,1541.415,N/A,"All right, let's describe it."
1541.455,1543.017,N/A,You have a bug bite you can chew it up and put it on it.
1543.283,1543.824,N/A,Green.
1545.505,1546.786,N/A,Broad oval leaf.
1546.806,1548.048,N/A,"Yeah, it's broad."
1549.169,1550.91,N/A,"It's clumps, growing clumps."
1550.95,1560.38,N/A,Do any of them have their little spikes?
1560.42,1564.183,N/A,"I was going to say, there's some of them that have the flower coming up."
1564.223,1566.125,N/A,"Yeah, here have a flower."
1566.786,1568.908,N/A,Clumps.
1568.928,1569.949,N/A,"And then we could say,"
1572.747,1601.32,N/A,this is flower good description and it's where where is it located is it center in the center in center of clump of leaf clump it's clump i could add that in there it's clump it's clump it's clump all right what about the grass what about this one that's what color is it green
1601.62,1603.222,N/A,Tell me about the leaves.
1603.242,1606.104,N/A,Skinny.
1607.746,1608.607,N/A,Flat.
1608.887,1613.031,N/A,What is it called when they come off one stem?
1613.792,1614.232,N/A,Branching.
1614.332,1615.093,N/A,"Branching, yeah."
1615.173,1615.553,N/A,Branching.
1618.076,1620.778,N/A,"It's also nice to get the students to touch each one, right?"
1620.959,1622.6,N/A,To feel like what that stem does.
1622.64,1623.761,N/A,It clumps.
1623.781,1629.106,N/A,"Yes, those of you that have, we didn't have that one, so it clumps."
1629.126,1630.868,N/A,"Oh, absolutely."
1631.067,1636.845,N/A,"There's a term for when the leaf is blade-like, when it's sword-like."
1637.969,1643.085,N/A,It's a bladed leaf.
1644.213,1652.826,N/A,"I'm thinking of, like, gladiolas that are named after the Roman sword, but I feel like there's one that's a name for, like, the blade shape of grass, but I can't remember."
1652.846,1654.368,N/A,Give it the blade shape of grass.
1654.629,1665.225,N/A,"This one looks like, if you compare these two, right, like that one looks like your quintessential grass at home or something, right?"
1665.245,1666.387,N/A,That's that blade of grass.
1666.447,1669.191,N/A,What's this little light thing?
1669.306,1670.828,N/A,"Oh, we haven't done height."
1671.109,1672.571,N/A,Height would be good.
1674.273,1675.855,N/A,But that's something you could add in your class.
1675.875,1677.658,N/A,"You can measure all these things, too."
1677.758,1681.323,N/A,"So these have like a V-shaped, like, blade."
1684.067,1686.431,N/A,"Because they're going to have like a vein, a sedge."
1686.851,1689.475,N/A,"So, I mean, we can't write that because it's named, but."
1693.387,1698.755,N/A,"And I wouldn't, it's not a crump, but it's like a point."
1698.775,1699.756,N/A,"Yeah, it does."
1699.816,1700.577,N/A,Clusters?
1700.637,1701.338,N/A,"Clusters, sure."
1701.579,1703.201,N/A,Small clusters.
1704.483,1717.421,N/A,"All right, other."
1718.743,1721.908,N/A,"OK, what time is it?"
1721.928,1722.769,N/A,10.22.
1723.711,1735.543,N/A,"Okay, so at this point I do, if it's okay, we can go back to the stuff that is included in the criteria."
1735.944,1738.647,N/A,"So, in your journals and thank you."
1738.667,1740.589,N/A,"Here's a better dandelion, more complete."
1740.609,1741.149,N/A,"Oh nice, yeah."
1741.61,1749.398,N/A,"So, no, make a note that A is this guy, B is this, C is this, D is this, E is this, and then any others that you may note."
1749.378,1752.865,N/A,You're going to diagram out your quadrat.
1752.885,1756.852,N/A,"You're going to label where the A's are, where the B's are."
1756.872,1760.319,N/A,You're going to have a little data table of how many you think you can find.
1761.08,1769.496,N/A,"And all of that is written under the criteria, and there's also descriptions and examples in there, okay?"
1770.168,1775.114,N/A,"So it's like the fourth page or something that says criteria, and then it says examples."
1775.134,1782.784,N/A,You can go count first and then come back to match which path you have.
1782.804,1783.384,N/A,"That's true too, yeah."
1783.404,1784.065,N/A,"Yeah, I think either way."
1784.085,1784.606,N/A,F is other.
1784.706,1787.229,N/A,"Yeah, that's just whatever else you find."
1787.249,1792.856,N/A,"There's a lot of, well, most of ours is F. Whiskey."
1792.876,1794.799,N/A,That's because you went off the beaten path.
1794.839,1797.142,N/A,"Well, we went to the edge of it."
1797.162,1798.964,N/A,"All right, toss that Lulu Hoop somewhere."
1798.984,1799.905,N/A,I did that on purpose.
1800.121,1808.49,N/A,There's also little tiny mats you can sit on if you don't want to get wet.
1808.71,1810.492,N/A,"Yeah, move it."
1811.133,1820.283,N/A,Now we're doing a total new random sample.
1820.323,1829.773,N/A,This thing keeps falling on me.
1831.407,1837.419,N/A,I don't know.
1837.759,1839.142,N/A,It's not growing there.
1839.162,1840.505,N/A,I probably wouldn't.
1842.97,1851.306,N/A,"Alright, so... My hoop is slightly distended."
1862.12,1862.681,N/A,All right.
1862.701,1865.304,N/A,"So, no, I forgot what A was."
1865.565,1871.553,N/A,A was like all the moss.
1873.555,1876.299,N/A,B was clover.
1879.684,1890.258,N/A,C. C was like the plantain.
1890.378,1890.759,N/A,Okay.
1890.779,1891.84,N/A,C was plantain.
1893.473,1896.338,N/A,Was B clover?
1896.358,1897.159,N/A,I think that was.
1898.341,1898.882,N/A,"Uh, B is clover."
1899.023,1899.443,N/A,Okay.
1899.984,1905.073,N/A,"D was the grass, broad grass."
1907.677,1909.981,N/A,E was the skinny grass.
1910.422,1912.145,N/A,And then you got C as the plantain?
1912.165,1912.626,N/A,Yeah.
1912.646,1913.027,N/A,Okay.
1913.047,1913.948,N/A,And then F was?
1914.249,1915.07,N/A,F was everything else.
1915.11,1915.571,N/A,Anything else.
1915.591,1915.791,N/A,Yeah.
1916.713,1916.913,N/A,All right.
1917.795,1917.895,N/A,Cool.
1923.072,1949.109,N/A,"See See see see see See see see See I'd say count well Yeah, I'd say count it."
1949.75,1950.231,N/A,It's over here.
1950.311,1951.172,N/A,Isn't it see I
1954.949,1978.375,N/A,another one yeah it is do count okay well a b c d e
