start_time,end_time,speaker,text
495.457,506.492,N/A,"I think those kind of things I want to activate the environmental club to do, because it just is, I never know what class it takes somewhere."
507.052,513.161,N/A,"Because I'd have these three different courses, and they never really overlap."
514.102,516.425,N/A,But I actually could take anyone anywhere.
518.909,519.97,N/A,How many kids do you have in your environmental club?
520.827,527.643,N/A,"I don't know, in the beginning of the year, last year it was like 60, but then at the end of the year it was like 10."
527.663,534.6,N/A,"One time I had Mack Post lead a hike at Imes, and it was like a day where Colleen needed the car, we only had one car at this point."
535.424,564.486,N/A,and I rode my bike to school and I had a meeting right after school and I had a bike to Imes but I was like way too hot so I biked home grabbed the car and drove to Imes because I was so late I couldn't find him I could hear him and I knew Mac liked being in the Hickory Forest so I did the Hickory Forest trail and it turns out Mac wanted to do the Hickory Forest trail but thought it would be too like buggy so he went to a different trail and I bumped into him at the end and he was hiking with like over 60 kids just Mac and the kids yes
564.787,565.608,N/A,It was terrible.
570.157,573.022,N/A,"Well, I don't think they were."
573.042,574.645,N/A,One of them was climbing up on the rocks.
575.647,577.31,N/A,"Yes, it was not good."
577.33,587.368,N/A,"And like yeah, you know Mac like he's like his demeanor is so quiet."
587.585,592.791,N/A,He's one of those people that sometimes is so smart that he doesn't realize that other people don't understand it.
592.811,593.672,N/A,Yes.
593.692,597.056,N/A,He came and talked to our national sleep participants.
597.076,601.161,N/A,"And after their word, they were like, wow, I didn't understand a word."
601.382,601.782,N/A,Right?
601.862,604.565,N/A,He either.
604.585,606.247,N/A,I was an English major.
606.267,607.829,N/A,He did a really good job.
607.849,608.69,N/A,I'm an English major.
609.111,615.178,N/A,Lesson on using dichotomous keys to identify trees during the city nature challenge.
615.614,618.217,N/A,"And my husband and I went, and there were a few other people."
619.498,621.16,N/A,And it was so good.
621.641,624.023,N/A,He was so good at it.
624.604,627.767,N/A,"It wasn't just like, OK, this is the name of a tree moving on."
628.068,631.892,N/A,It was so more nuanced and informative.
631.912,638.459,N/A,Where he lost us was about the biochemistry of carbon sequestration.
638.72,639.921,N/A,"Oh, that's his jam."
640.001,641.883,N/A,I got nothing there.
642.184,643.545,N/A,That's his research right there.
645.348,646.93,N/A,something he knows so well.
648.371,656.541,N/A,He thought some things were in the common understanding that were totally new to the people who happened to be in the room.
666.011,669.415,N/A,But he's so wonderful that no one wanted to tell him.
679.553,679.833,N/A,Hey.
682.676,683.637,N/A,"You're going, Grayson?"
689.163,689.423,N/A,All right.
692.987,694.468,N/A,"They're going to this after you, sir."
694.708,695.089,N/A,All right.
698.472,709.003,N/A,I'd rather carry two things than one thing.
710.873,713.177,N/A,"Yeah, I think so."
713.678,714.739,N/A,I also brought a wetsuit.
717.644,718.766,N/A,We should go out after dinner.
720.649,721.831,N/A,We could just float a little bit.
731.026,735.413,N/A,I did that butterfly survey in early July up here by Cades Cove.
736.334,737.556,N/A,"And on the way back,"
738.245,742.33,N/A,"I was just floating off of one of the, I pulled off to the side, I had never done that before."
742.35,747.536,N/A,"I just pulled off on the side and I was hanging out in the water right off the road, I had my snorkel stuff."
748.056,748.957,N/A,Saw some cool fish.
753.722,754.043,N/A,Over here?
754.083,756.185,N/A,"Oh, you got a spot then."
758.428,763.474,N/A,Cool.
763.494,767.458,N/A,Is that why you were here the other day?
768.805,789.901,N/A,How do you feel about this trout unlimited thing they do?
792.526,793.227,N/A,You know they like
797.881,805.872,N/A,"Yeah, well I think like, I don't know, the website says like brook or rainbow, but I think they predominantly just do rainbow."
807.274,822.455,N/A,"And I was like, I went to Xingli's PD this summer, in the early summer, and it was aquatic, what was it called, like fishy climate, it was like aquatic biology and climate change focus, and a bunch of teachers were doing it."
824.037,827.061,N/A,"I was like, I'm so skeptical."
827.21,828.431,N/A,"No, it was just past June."
829.833,838.702,N/A,"They do a lot of the releases for trout in the classrooms around the Y. And it would make sense that they would, if they have rainbow trout, put them down there."
838.722,839.543,N/A,"What, the YMCA?"
839.983,841.465,N/A,"No, the Y down here."
841.585,842.846,N/A,"Oh, down here."
842.866,844.007,N/A,"Yeah, because that's where people fish."
845.429,852.216,N/A,It's also essentially the habitat and the smokies is divided by elevation.
852.236,856.44,N/A,"So one of the lowest areas in the park, there are no brook trout."
856.555,858.177,N/A,There's less competition.
859.558,883.862,N/A,That's why I was thinking it would be a terrible idea to grow these in the classroom and release them to compete with the brook trout.
886.846,891.495,N/A,which I think is probably not a completely natural division.
892.176,902.555,N/A,It's an effect of in the 50s when the park hadn't really thought things through and they stopped with rainbow trout and then they out competed in the low elk.
902.575,906.362,N/A,"Oh, we're only going to this little like bubbly creek over here, huh?"
906.622,907.704,N/A,"Oh, I brought my snorkel."
908.586,909.107,N/A,Dang.
912.023,913.245,N/A,Is it deep right now?
913.305,918.754,N/A,"No, we're going to be in about maybe two inches of water."
918.794,923.041,N/A,And that's where you find most of our salamanders.
923.081,924.744,N/A,Unless you're snorkeling for hellbenders.
926.707,928.851,N/A,Deeper water is less successful.
939.58,947.432,N/A,I wonder too if we focus on doing something like that we could see in Tremont that'd be even cooler.
947.852,963.175,N/A,We do it in the class and could bring it here and like observe it in nature like what if it was what's that?
970.681,990.597,N/A,this is our street yeah i've been here before should have known actually last time i was here it was with mac and he got real sentimental over the cemetery over there he knew like the whole history and the people who were living there
1007.654,1024.465,N/A,yep not happening got a salamander moving fast never seen him jump that much
1025.288,1030.697,N/A,I don't think I've ever seen a salamander go that fast or jump that high.
1031.097,1032.359,N/A,He's inspired to live.
1033.301,1036.105,N/A,He's inspired to learn.
1036.165,1037.267,N/A,He just wants to escape us.
1037.307,1038.369,N/A,There he goes.
1038.389,1041.113,N/A,And learn how to evade human gravel.
1041.133,1042.716,N/A,"He's like, I'm just going to hit her back."
1043.257,1044.919,N/A,They're coming.
1044.939,1047.423,N/A,They're coming.
1049.266,1051.009,N/A,"All right, crew, so cleansing."
1051.029,1052.832,N/A,"Here's my paper, probably."
1053.233,1065.235,N/A,I have to tell you a little bit about protocol before we begin so that we are all on the same page about how we can capture our salamanders with the least stress to these really sensitive organisms.
1065.485,1072.156,N/A,We know that being captured and studied is probably a traumatic experience.
1072.176,1075.561,N/A,We can tell from all these people who have alien abduction stories.
1076.703,1080.549,N/A,"Not a lot of fun on the end of the specimen being studied, probably."
1081.03,1086.499,N/A,But we can be careful about the ways that we process these experiences.
1086.519,1090.125,N/A,That is the least stress possible for our salamanders as we're learning from them.
1091.287,1097.418,N/A,"And as you likely already know, salamanders are very sensitive organisms."
1097.438,1106.393,N/A,One of the reasons they're so sensitive is because they don't breathe through internal lungs in the same way that we mammals do.
1106.413,1110.961,N/A,They perform gas exchange through the medium of their skin.
1110.981,1114.527,N/A,Every part of the salamander is
1115.755,1120.543,N/A,and gas exchange opportunity.
1120.563,1137.409,N/A,"And so it's really important for us to make sure that we are not contaminating the salamander skin with any of the oils or contaminants on our skin, which could be sanitizer or soap or a little bit of salt from the snack you just ate."
1142.992,1146.377,N/A,"scientific equipment, a Ziploc bag."
1146.397,1149.941,N/A,And you'll notice that each Ziploc bag has a number on it.
1149.961,1152.465,N/A,I'm holding number one right now.
1152.485,1166.203,N/A,"When I go to start my survey, I'm going to have a buddy who is going to be my salamander-puppy partner."
1166.224,1168.887,N/A,And we might negotiate between us who is going to be flipping up the rock and who's going to be holding the bag.
1169.929,1171.19,N/A,"Of course, you can keep rotating those rolls as well."
1171.21,1172.492,N/A,"So John, would you like to lift this black rock here?"
1172.725,1173.826,N/A,Yeah.
1173.846,1182.115,N/A,"If we are getting ready to lift a rock, we want to have our bag down low ready to press against the ground so if there's something under there it doesn't run under the bag."
1182.636,1182.876,N/A,You ready?
1183.137,1183.417,N/A,Ready.
1183.677,1185.239,N/A,Okay.
1185.259,1185.659,N/A,"Oh, look."
1187.221,1187.401,N/A,Wow.
1187.421,1188.943,N/A,We actually got it on our rock.
1188.963,1190.865,N/A,There he is.
1191.065,1194.229,N/A,We have a great example of Orange China Gecko.
1194.669,1197.973,N/A,This is printed on the bottom of this guy.
1198.24,1208.371,N/A,"We're going to put down our bag, and then using something soft, like a little leaf or something, we can tickle the tail of our little friend and get it to run into our bag."
1208.912,1210.513,N/A,"Yes, we got it."
1210.533,1212.135,N/A,It seldom happens that easily.
1213.356,1218.162,N/A,"A lot of them are going to get away because they're small and they're fast and they're brown, and you lose track of them."
1218.782,1227.792,N/A,"If there had been nothing under our rock, we would simply put the rock back gently in the same place that it was, not flinging it through the creek to hit someone else."
1228.379,1234.226,N/A,"But because we have our salamander in the bag, we're going to make sure that it's got a little bit of water."
1234.566,1243.697,N/A,I like to say maybe a fingernail worth of water in that bag with our salamander so it can stay moist and slimy for optimum gas exchange.
1243.717,1246.52,N/A,Zip this bag back up.
1246.54,1250.405,N/A,You don't have to worry about it because it's got oxygen from the bag as well as from the water.
1251.306,1254.91,N/A,And then we're going to bring this number one bag
1255.177,1279.868,N/A,"salamander and water intact back to our base where I'm going to have some pool water in this bin to place the salamander still zipped into its bag inside and exchange it for the number one foam, which is going to be placed in the same spot we found our salamander."
1286.024,1295.612,N/A,Some rules about our salamander survey.
1295.879,1299.524,N/A,are that only one salamander can ever go in that bag.
1299.764,1305.932,N/A,"So even if you find it next to three of its siblings, only one gets to go inside the bag."
1306.453,1308.876,N/A,The bag is only used for one salamander.
1308.896,1315.385,N/A,"So if you have a salamander captured in your bag, you cannot dump them out and be like, no, I'm going for a bigger one."
1315.405,1323.415,N/A,That could transfer the germs like the rhinovirus that we've already taken into account.
1323.495,1323.996,N/A,"Additionally,"
1324.229,1328.934,N/A,Recommend that you not flip rocks that are bigger than your own head.
1329.915,1334.3,N/A,And just be a little bit careful of your feet as you're moving through the stream.
1334.781,1350.338,N/A,"Sometimes we have a habit of jumping rock to rock, but since we know those rocks are also places salamanders prefer to be under, you might choose instead to just go ahead and accept your wet feet and stand in the space in between rocks."
1350.655,1356.861,N/A,feeding those rocks in the pockets of air under them as good salamander habitat.
1356.881,1376.241,N/A,We're going to establish some simple boundaries that'll be from the fallen logs across our stream all the way up to where the left fork of the stream ends in the bank and an approximate drawing and
1381.79,1386.319,N/A,about 50 yards upstream with both forks open for searching.
1387.121,1392.191,N/A,We're going to take about 20 to 25 minutes for this search.
1392.211,1396.98,N/A,"If you have questions about your salamanders,"
1397.213,1405.229,N/A,"We might ask you to hold on to them, but certainly if you have a salamander in the bag and you'd like to share it with others, yeah, call folks over."
1405.289,1417.112,N/A,"Let them look through that plastic and get to admire your salamander, then bring it back to rest in the bin and mark your spot."
1429.867,1451.082,N/A,"And again, we are going to be in pairs doing this."
1451.102,1452.685,N/A,"So two people per bag, that just means"
1457.069,1458.251,N/A,the number that we're going to touch.
1458.311,1460.555,N/A,We need a bag and a cone.
1460.695,1462.678,N/A,You need just a bag for now.
1463.319,1469.59,N/A,"We will give you the cone until you come back with your bag, but you need a bag and a partner for now."
1469.61,1477.142,N/A,"And then your partner would say if you're off, so you can put the cone."
1477.162,1477.483,N/A,"Okay, thank you."
1477.503,1478.344,N/A,"So one person would stay at the spot, yes."
1478.364,1478.604,N/A,There we go.
1478.624,1481.81,N/A,How many folks have not caught or seen salamanders before?
1481.83,1483.212,N/A,I expect there's some people in that
1489.958,1516.472,N/A,I usually say expect them to be brown in most cases and they're gonna be about the size Most likely between your thumbnail and your entire thoughts
1528.535,1530.357,N/A,This is a pretty good one.
1530.517,1535.784,N/A,"Not all salamanders are aquatic though, so we have terrestrial salamanders."
1535.804,1540.95,N/A,"They are often found in places where it stays really wet, in the high elevations where it's misty all the time."
1540.97,1543.032,N/A,It's a great place for terrestrial salamanders.
1543.833,1547.197,N/A,All over the park is phenomenal compared to the rest of the world.
1547.477,1550.561,N/A,This is the salamander capital of the world.
1550.581,1555.467,N/A,Thirty-one feet deep.
1555.647,1556.568,N/A,Now we know.
1556.588,1558.17,N/A,Grab a buddy.
1559.939,1560.841,N/A,You want to be my buddy?
1562.123,1565.508,N/A,OK.
1565.528,1566.41,N/A,You want to be the flipper?
1568.093,1569.395,N/A,We could rotate.
1569.916,1574.944,N/A,"All right, let's bounce."
1595.208,1596.03,N/A,"Okay, I'll follow you."
1596.09,1610.247,N/A,Okay.
1626.578,1632.043,N/A,"Yeah, let's zoom in on it."
1632.063,1635.827,N/A,I don't know how to zoom in with this camera.
1635.847,1638.33,N/A,"Yeah, I wouldn't know how to either."
1638.35,1639.01,N/A,One crawfish.
1641.353,1644.316,N/A,"Oh, there's like a little... Is that a Sally?"
1649.341,1649.961,N/A,Maybe I'll do this.
1653.265,1655.607,N/A,"No, that's just a stick."
1655.873,1656.714,N/A,Yeah.
1657.715,1684.731,N/A,OK.
1685.372,1685.712,N/A,Nice.
1686.991,1714.433,N/A,um sure okay which one are you going for i'm gonna go with this one i don't see anything did you guys already find one yeah we found one but he escaped oh this water's nice
1718.8,1719.721,N/A,I don't know.
1720.302,1720.682,N/A,"Oh, yes."
1721.764,1722.765,N/A,Where's the tadpole?
1726.409,1733.458,N/A,Can the camera see it?
1734.479,1737.002,N/A,Let's catch it and see.
1737.022,1747.795,N/A,Maybe we'll use a little.
1751.302,1751.663,N/A,Got it.
1753.246,1754.489,N/A,We need some water.
1755.411,1756.593,N/A,That might be a tadpole.
1758.598,1759.139,N/A,What do you think?
1761.384,1761.764,N/A,Cool.
1764.31,1764.891,N/A,There we go.
1765.152,1766.555,N/A,I'll get a cone.
1767.236,1768.419,N/A,What bag number are we?
1768.779,1770.884,N/A,"We are, I think, two."
1770.904,1770.964,N/A,OK.
1786.098,1802.995,N/A,So we don't get another bag?
1803.275,1814.046,N/A,I think we're just doing one.
1830.985,1850.395,N/A,"We did get one, a juvenile."
1857.833,1875.555,N/A,"Oh, there's another little"
1888.31,1890.134,N/A,It has a dorsal line.
1890.956,1898.111,N/A,"Wow, that's a big Sally."
1898.672,1902.42,N/A,It's a three-toed.
1925.485,1954.598,N/A,"We don't have a number on this bag, so we gotta do something different to mark this spot."
1958.476,1985.85,N/A,And an X marks the spot
1987.754,1990.758,N/A,I shouldn't have stepped there.
1995.805,1996.626,N/A,You guys find some?
1999.83,2004.036,N/A,"Yeah, they just found a whole bunch over here."
2006.359,2016.192,N/A,I think maybe not right in the middle but off to the side.
2017.994,2020.899,N/A,"Like they like it real, I guess it depends, I don't really know."
2021.28,2027.772,N/A,"But so far we found a lot, like adjacent to the deep stream next to a rock, like something like this."
2028.974,2031.98,N/A,Do you see one?
2032.0,2032.06,N/A,No.
2033.823,2034.244,N/A,No.
2040.014,2042.078,N/A,"Yeah, like something like right here too."
2055.507,2058.231,N/A,"I wonder too, like everyone's looking like in the creek, I wonder."
2059.574,2062.558,N/A,See where those cones are?
2062.598,2064.742,N/A,Those demarcate where people found them.
2065.163,2068.127,N/A,"So it's like, but then we found one right there."
2074.518,2079.726,N/A,You hurt your leg Vincent?
2083.537,2083.898,N/A,Really?
2084.699,2084.799,N/A,Yeah.
2084.819,2086.261,N/A,Where at?
2086.281,2087.163,N/A,Is it where at?
2087.183,2087.403,N/A,Yeah.
2087.543,2088.725,N/A,On my ankle.
2088.745,2089.346,N/A,Dang.
2089.366,2101.826,N/A,So I have to be smart.
2103.408,2108.476,N/A,Now we're going to get a little bit of water in here.
2108.496,2108.736,N/A,"Here, ready?"
2108.756,2109.097,N/A,"Allison, Allison."
2109.117,2109.337,N/A,I'm Audrey.
2109.357,2109.838,N/A,Audrey.
2109.858,2111.08,N/A,"Here's those same spots, huh?"
