start_time,end_time,speaker,text
174.752,177.515,N/A,And I want everybody to feel good about ourselves.
177.535,180.419,N/A,This is not John's calling somebody out.
180.499,186.187,N/A,"He's just recognizing that somewhere along the line, we didn't quite live up to our best selves."
186.207,191.113,N/A,"And so just rethink, reconsider, think, how am I responding?"
191.313,194.097,N/A,"I think we're all doing very, very well."
195.882,200.668,N/A,"But it may be, I mean we may spend a little more time even in the next couple days just unpacking like what does this look like?"
200.688,202.31,N/A,What does this look like when it doesn't happen?
202.33,206.976,N/A,Have you ever had it happen that you got something hurt and the person didn't know?
208.298,208.899,N/A,They didn't know?
208.959,211.762,N/A,Were you able to bring it up?
212.143,214.426,N/A,Was there enough safety there to bring something up?
214.466,215.327,N/A,Like that's tricky.
215.788,219.192,N/A,I'm just glad to know that this is that kind of place we can do it.
219.212,221.034,N/A,So these are sitting over there.
221.074,223.037,N/A,We wrote them down.
223.473,234.703,N/A,"Yeah, I just wanted to bring that up while we're, I think, all together and have a chance just to say, OK, all of us are fallible."
234.843,236.545,N/A,All of us have blind spots.
237.626,241.93,N/A,Let's just take some time and appreciate it.
241.95,243.011,N/A,So thank you for your time.
244.492,247.255,N/A,"Thanks for the flexibility, because this is the way that things happen."
247.315,251.078,N/A,"We have rain, and we usually just run out in the rain with our pachos on and do our thing."
251.379,252.94,N/A,We have rain and thunder and lightning.
253.477,254.259,N/A,Let's just take it.
254.419,255.822,N/A,We can flex things around.
255.902,256.844,N/A,Cody is flexible.
256.864,257.466,N/A,We're flexible.
258.308,262.637,N/A,"Salamanders love the rain, so they're going to be even happier by the time we get out there in a little bit."
263.72,268.19,N/A,"We'll continue on with the latter part of the afternoon now, and then we'll hit the salamanders."
268.651,270.635,N/A,What time do you think that will end up being?
270.655,272.92,N/A,"Cody, it's 2.20 right now."
277.405,282.795,N/A,"We actually, you let us know when the best time for you to start would be, and we'll figure that out."
283.015,285.6,N/A,So I think that we can take 30 minutes to an hour.
285.94,289.126,N/A,I'm just going to give them a lot of time to kind of work and think and reflect.
290.188,293.194,N/A,"Yeah, so it's 2.20."
293.214,299.184,N/A,"So if we could be done with this and have a little break before, be ready to start on salamanders around 3.30."
299.725,301.168,N/A,That'd be an hour and 10 from now.
302.144,303.428,N/A,Everybody's going to be ready to get up.
303.588,305.454,N/A,"Thank you, John."
305.574,310.749,N/A,"We'll take another look at the weather then, and we'll see what we need."
310.769,313.157,N/A,Can I ask you a really quick question?
313.297,317.048,N/A,"I mean, sorry, I'm getting a vaccine."
320.032,339.272,N/A,"Okay, so like in Google Sheets, there's an activity I always do when we're doing introduction to population, J-curve, boom bust, all that, and the students have to select, do you want it to be a line graph, a bar graph, pie chart?"
339.691,351.407,N/A,"This one is auto doing it, so if I was comparing data and normally it would show up as a bar graph, does it auto bar graph it versus changes over time, doing a line graph?"
351.928,352.528,N/A,I can.
353.329,354.251,N/A,You can make it.
354.952,359.778,N/A,You can switch between them pretty quickly and easily and I'll show you how to do that when we have some time.
359.798,360.94,N/A,"Yeah, no problem."
361.621,364.905,N/A,"Alright everyone, thank you for being so flexible today."
365.459,367.602,N/A,You have two things at your table.
367.782,374.891,N/A,"We have a book called Ambitious Science Teaching, which is something that we're going to be looking at and reviewing and reading throughout the course of the year."
374.911,377.455,N/A,It's a super helpful book.
378.095,385.425,N/A,The other thing is kind of a scope of what we want to try to accomplish for both this year
386.418,390.625,N/A,"And for the three days that we had here, kind of prepping for what this year is to come."
391.466,395.232,N/A,"As you know, a big part of this is we're conducting research."
395.252,396.995,N/A,We do not know the answers.
397.055,411.058,N/A,We're trying to figure them out together as a community of learners and amazing science teachers that are really interested in bringing authentic data investigations and students' actual communities into the classroom.
412.523,415.947,N/A,There's more in that bin over there if you need some.
415.967,420.972,N/A,So we're gonna quickly go into kind of what we're trying and hoping to accomplish this year.
421.032,427.219,N/A,And then I'm gonna give you a few things to try to get done over the course of the next three days.
427.239,428.22,N/A,And just kind of lay those out.
428.24,437.13,N/A,"So at the end of each day together, we're gonna have about an hour, a little bit more of an hour for you to kind of think, reflect, and work with someone and collaborate."
437.498,444.588,N/A,"And so our goals this year, as they are right now, is we have a kind of creation and design goal."
444.668,461.671,N/A,"I've talked to some of you over Zoom about this, but our goal is that teachers will collaborate on creating, to the point of a detailed outline, a unit segment that incorporates authentic data investigation cycles, place-based data, and inferential thinking."
463.253,464.755,N/A,"Yeah, sorry."
465.967,470.153,N/A,Teachers will have a strong understanding of planning from ambitious science to big ideas.
471.214,474.779,N/A,The unit segment will help students use data to make a sense of scientific models.
475.28,479.605,N/A,Data analysis will tie in with the ABCs to support inferential thinking.
479.626,480.827,N/A,We'll talk more about that later.
481.448,489.259,N/A,"And that unit seconds will follow a backwards design principles that align data-based inquiry to ambitious big ideas to the unit, curricula, and newer standards."
490.701,491.822,N/A,Any questions so far?
494.89,497.433,N/A,"Please just, yeah, let me know if you do."
497.453,499.035,N/A,The next thing is a collaboration.
499.055,499.776,N/A,We're already doing this.
499.816,507.325,N/A,"Teachers will establish a community of practice that are invested in authentic data inquiry, connecting science inquiry to students' interests, community, and location."
508.246,510.288,N/A,We're all here because we're interested in those things already.
510.328,523.564,N/A,"This is kind of getting back to the norms that John was just talking about, though, is making sure that we're here for each other, we're working together, and just building a community of people that are really interested in the same thing and bringing this opportunity to our students."
524.405,526.71,N/A,And then the last one is implementation.
526.75,535.73,N/A,Teachers will implement at least one lesson that they design or enact one or more lessons they've experienced from other cohort members with their students.
536.551,540.901,N/A,And teachers will document and reflect on those lessons they implement to the future design and implementation.
541.622,543.747,N/A,We're really interested in this for...
543.727,548.653,N/A,"getting feedback from y'all, and also for informing our research on what this looks like."
549.094,550.535,N/A,Everyone's place is different.
550.575,551.797,N/A,Everyone's student's different.
551.897,553.159,N/A,Everyone's curriculum is different.
553.599,559.947,N/A,But we want to make this more of a framework or heuristic that can work for many teachers in many different places and locations.
560.828,562.85,N/A,So those are our three big yearly goals.
564.332,568.317,N/A,"Do we have any questions, comments, concerns that we want to air?"
570.102,576.012,N/A,Can you please have the PowerPoint linked to the folder that we should have included?
576.032,579.878,N/A,"Absolutely, yes."
579.898,580.158,N/A,Great.
581.04,581.4,N/A,All right.
581.42,588.853,N/A,"And now what I'm going to ask you all to do over the next three days, in the time that we have, you have a checklist on the back of this."
592.599,595.924,N/A,We're going to ask you to choose one to three other people.
596.714,600.546,N/A,to collaborate with throughout the year to co-design this unit.
601.756,602.623,N/A,If you want to work
