start_time,end_time,speaker,text
398.269,402.913,N/A,They're able to absorb a lot of carbon dioxide in the air.
402.933,408.719,N/A,So it's a great way to have something in the snow face that's part of the system.
408.739,410.16,N/A,"Does that one, OK."
410.2,412.262,N/A,Or a lot of our carbon dioxide.
412.282,413.303,N/A,"Yeah, yeah."
413.283,414.405,N/A,And that is mine.
414.546,415.067,N/A,Amazing.
415.147,416.269,N/A,I love the arts.
416.329,417.01,N/A,Yep.
417.752,420.457,N/A,I was trying to do it really fast and I accidentally went up there instead.
420.517,421.7,N/A,"Oh, you're downstairs."
421.74,423.443,N/A,It's like I did not listen.
423.483,424.085,N/A,Beautiful.
424.205,426.449,N/A,Good for already dreaming about what to do next.
426.469,428.233,N/A,Have you read Gathering Moss?
428.273,428.794,N/A,I have not.
428.774,431.78,N/A,It's highly recommended.
431.82,435.367,N/A,It is one of Robin Wall Kimmerer's books.
435.627,449.314,N/A,"And one of the things that she talks about is how when Moss sends up spore fights, they have to be exactly the right distance above the Moss to catch the right kind of air current."
449.294,479.301,N/A,"Okay, I was quite curious on that, especially because some of the things I've read was mentioning like water droplets, and I was curious on if like water droplets are just going directly down, then it's just in that area, it's not actually spreading."
479.281,505.255,N/A,So what we're doing now is we're good.
505.64,506.201,N/A,Hi.
506.822,507.063,N/A,Hello.
507.464,515.599,N/A,We decided to collect a lot of cool things that we found and create a game with it.
515.639,521.05,N/A,"So we were thinking about how our kids and kind of we do too, they come up to us and they're like, what is this?"
521.03,521.891,N/A,Look what I found.
521.911,522.652,N/A,Look what I found.
522.693,523.253,N/A,What is this?
523.834,525.957,N/A,So we found a bunch of random things.
526.198,540.099,N/A,"There's two different ways you can play the game, which is you can categorize them, organize them into two groups if you choose, or you could pick one item and tell us a story about that item."
540.119,542.122,N/A,It's up to you.
542.142,543.864,N/A,And the story can be a scientific story.
543.904,545.226,N/A,It could be a non-scientific story.
545.246,546.088,N/A,It could be a memory.
546.829,550.294,N/A,Some of these things we found during this week.
550.274,553.799,N/A,Which is why we included those as well.
553.819,556.203,N/A,I couldn't find our tree.
557.966,558.787,N/A,Is that your item?
558.907,561.13,N/A,It's the Smoky Mountain Mellow Mushroom Pizza.
561.871,563.834,N/A,Mellow Mushroom Smoky Mountain Special.
564.956,566.378,N/A,Dragonfly in the center.
566.398,568.241,N/A,There you go.
568.281,569.202,N/A,The Red Chanterelle.
570.384,570.985,N/A,That's your mushroom?
571.005,572.267,N/A,Which we learned from you just now.
574.01,577.615,N/A,"I was just like, it's orange, and then he said red, and I was like, all right, I like it."
579.113,580.334,N/A,And then for after the pizza.
581.836,584.619,N/A,"You're going to need that after this pizza, for sure."
584.76,587.202,N/A,Which I never would think about until after this week.
589.645,592.829,N/A,"And then the trash from the pizza, I guess."
595.132,600.718,N/A,"Just a reminder of how we all just are like, hey, look what I found."
600.998,601.899,N/A,"Oh my gosh, what is this?"
601.959,605.003,N/A,"All the questions, which is what we were talking about."
606.35,610.777,N/A,How much you want to bet they put the mushrooms with the plants?
610.797,611.157,N/A,"Oh, yeah."
611.177,611.979,N/A,They definitely would.
612.079,612.68,N/A,I think they would.
612.78,613.781,N/A,It came out of the ground.
613.801,614.563,N/A,That's what they would say.
615.043,616.225,N/A,Do you do that in Nova Lab?
616.385,617.307,N/A,"Oh, yeah."
617.327,619.15,N/A,I love the Nova Evolution Lab.
619.27,622.575,N/A,"The first question, yeah."
622.735,625.76,N/A,"I used to spend a week on that, just that activity."
626.841,627.002,N/A,So good.
627.362,628.264,N/A,I don't think my kids would.
628.284,629.165,N/A,I do it with eighth grade.
629.566,630.187,N/A,"OK, I do it."
630.207,630.587,N/A,I love it.
630.607,633.792,N/A,I just do one introduction to it.
633.957,637.162,N/A,"I'll do like, I usually take like three days."
637.182,648.299,N/A,"I'll do like two, there's six groups, six whatever, and I do like two a day and have like the four page worksheet that goes with each one."
648.319,650.302,N/A,There's like 27 pages of worksheets that go with each one.
650.342,654.548,N/A,"And you like throw it all out and you're like, oh my god, but if you give them one at a time."
657.093,664.288,N/A,"With that being said, it also plays a role in helping to clean up the area around it so it takes away from any of the things that might bother you."
664.408,665.731,N/A,You might call them bugs.
665.871,675.651,N/A,"And some of those pests might be mosquitoes, flies, gnats, or anything else that might bother you or bother you."
675.691,678.797,N/A,"And with that as well, spiderwebs also do a very good job at"
679.655,695.741,N/A,"taking away some of the particulate in the area with electrostatic forces in the web, they also are going to grab pollen, dust, and even some pollutants, not usually, that will then keep that area a little bit more, as we would say, clean, breathable, especially for those that have allergies."
696.723,704.295,N/A,"And that's why my pitch, the most underappreciated organism, or something that you find on a trail, will be spider webs."
706.486,729.33,N/A,What is underappreciated on the trail?
729.39,734.535,N/A,I'm here to tell you
734.515,735.416,N/A,You're going to tell me?
735.476,735.976,N/A,I'm going to tell you.
736.177,736.417,N/A,OK.
736.457,737.838,N/A,"Tell me, what is underappreciated?"
738.359,741.722,N/A,"If I get into this before I do that, this was kind of a guiding question."
741.923,745.286,N/A,"Is this like a specific trail, like Whisperside Falls Trail?"
745.366,745.907,N/A,Exactly.
745.967,748.249,N/A,"Oh, there we go."
748.329,752.814,N/A,"So it's kind of like the idea, the guiding question is kind of what I took this as."
752.974,761.923,N/A,And so my pitch to you is that why I believe that spiderwebs are the most underappreciated thing you'll find on the trail.
763.574,767.804,N/A,are branched differently than something else.
767.824,770.49,N/A,And we keep moving around our groupings.
771.372,773.998,N/A,"And that would be a way, maybe even a word bank."
774.379,778.188,N/A,One of these groupings will be pinning first of all mains.
778.288,779.912,N/A,Pinning may be our process.
782.272,786.919,N/A,Maybe by deduction because we understand what a palm looks like.
786.94,791.126,N/A,We can figure that out once we cross out some of the simpler possibilities.
791.827,798.538,N/A,So I think maybe you could iterate on something like that and get to a really fun sorting kind of activity.
800.762,801.162,N/A,Thank you.
801.363,805.87,N/A,Yeah.
806.451,808.414,N/A,"We were just saying we,"
809.052,817.482,N/A,"I tried to, we wanted to take something we already did in class and turn it more from into teaching into observation and exploration."
818.343,828.995,N/A,"And so instead of like saying, this is Loeb, well this one's tricky because it's sassafras, let's not use that one."
829.015,832.819,N/A,"Loeb versus Smood, well I can't tell, that's actually Sarah."
833.18,835.903,N/A,"Anyway, instead of just naming it and showing them,"
836.255,840.781,N/A,Letting them do kind of like what we did yesterday with the hula hoops.
840.801,843.826,N/A,And them start categorizing on their own.
843.846,848.152,N/A,"What is it that you're, what's similar, what's different?"
849.073,853.499,N/A,And starting to teach the vocabulary of simple versus calm down.
853.519,855.802,N/A,Sari versus smooth versus low.
856.143,857.445,N/A,All that vocabulary.
858.046,861.25,N/A,Let them start piecing together.
861.23,864.355,N/A,what the terms mean by looking at what's similar.
864.375,866.798,N/A,What a whole leaf means.
866.819,866.919,N/A,Yeah.
866.939,871.786,N/A,"Because typically kids will be like, oh, that's a leaf, that's a leaf, that's, you know, like one leaf."
871.806,873.729,N/A,"And that's a leaf and trying to un, yeah."
873.769,883.584,N/A,"But if we give them the branch, maybe they can start looking at counter, like, oh, well, this has a bigger, simpler bottom when a leaf starts."
883.604,887.49,N/A,"But anyway, we're just trying to think of how, instead of just teaching,"
887.47,902.172,N/A,How can they start exploring that and learning that and comparing that on their own?
905.172,910.78,N/A,And they really get to know where they live by school grounds.
910.8,915.006,N/A,We're lucky to have a lot of biodiversity in our trees.
915.026,916.529,N/A,We're a class one arboretum.
916.989,918.171,N/A,Where's your school?
918.191,920.394,N/A,"Bearden High School, where Sam's Club is."
921.396,926.303,N/A,"I know, it's interesting that you have an arboretum and you're going to buy all those plazas."
926.283,927.886,N/A,"Yeah, it's amazing."
927.926,928.768,N/A,We're very fortunate.
928.889,931.634,N/A,And we haven't even used the trees that are in the woodlot.
931.875,933.538,N/A,We have three and a half acre woodlot.
933.558,933.719,N/A,Really?
933.739,938.268,N/A,We haven't even used a single tree in there as arboretum.
938.288,939.972,N/A,That's all school property?
943.529,945.853,N/A,So that's what our idea is.
946.475,948.158,N/A,Did you say 300 acres?
948.398,950.041,N/A,"No, three and a half acres."
950.142,951.324,N/A,It's very small.
951.524,952.266,N/A,Yeah.
952.326,953.328,N/A,"No, I wish."
953.348,955.652,N/A,That would be amazing.
955.712,958.097,N/A,Three and a half acres.
958.237,960.762,N/A,Got to clarify though.
