start_time,end_time,speaker,text
170.744,172.968,N/A,This is why I didn't go into biology people.
174.17,176.413,N/A,Chemistry has a whole set of how to name things.
176.433,177.195,N/A,There's no guess in it.
177.435,182.243,N/A,I was a zoology major and when I graduated I didn't know I wanted to be a teacher yet.
182.263,183.685,N/A,I was like maybe I'll go to grad school.
184.238,186.06,N/A,"So I was like, oh, I'll take the biology GRE."
186.501,189.464,N/A,"Never thinking, oh, I've never taken a botany class."
189.704,191.266,N/A,The whole time showed up.
191.286,192.307,N/A,It's like half plants.
192.367,195.811,N/A,"I'm like, oh, well, this is a bust."
195.971,197.953,N/A,Time to strap on my pants.
198.054,198.354,N/A,All right.
198.374,198.594,N/A,All right.
198.614,200.256,N/A,"Well, these are your Christmas ferns."
200.276,200.456,N/A,Thanks.
200.496,201.798,N/A,We're the last ones.
201.978,202.819,N/A,So you'll join us?
203.099,203.4,N/A,I am.
203.56,206.723,N/A,"I was going to get their video clip, but we're good now."
206.843,209.446,N/A,We're just going to turn around and go on up.
209.466,210.988,N/A,They know what the ferns are.
210.968,214.513,N/A,All waves and good vibes and no more bears for now.
214.533,215.314,N/A,We're all together now.
215.334,217.317,N/A,I think Grayson's in front of us actually.
217.337,217.618,N/A,Yeah.
217.638,218.719,N/A,Let's be gone.
218.879,219.701,N/A,Ooh.
219.801,220.181,N/A,Ooh.
221.723,224.968,N/A,"Ooh, I love the hole in this tree."
225.068,227.912,N/A,It looks like a good home.
227.932,230.136,N/A,Does it look like a good home?
230.156,235.804,N/A,I absolutely found a mother raccoon and some babies.
235.824,237.847,N/A,I absolutely found a mother raccoon and some babies in a hole like that.
237.867,240.771,N/A,We're going to teach Grayson before we go.
240.831,240.891,N/A,Oh.
241.394,244.717,N/A,"Oh, want to teach Grayson?"
245.137,245.838,N/A,Yes.
245.858,246.058,N/A,All right.
246.318,247.199,N/A,Who is Grayson again?
247.219,249.181,N/A,A giant snowball effect.
250.062,251.243,N/A,"Oh, goodness gracious."
253.645,253.705,N/A,OK.
253.725,255.947,N/A,I heard something about ferns.
255.967,256.447,N/A,You did.
256.607,260.831,N/A,"We are finding a new common name for this fern, which you know the name of."
261.151,261.431,N/A,Right.
261.512,261.832,N/A,Yes.
262.172,271.14,N/A,"So if you didn't name it that, what would you want to name it?"
271.16,271.3,N/A,Hi.
273.659,284.452,N/A,"I think that I would name it, uh, let's see, the Feathered Flutterfern."
284.472,285.213,N/A,"Ooh, that's nice."
285.233,285.573,N/A,"Ooh, I love it."
285.593,286.875,N/A,All of all the alliteration.
287.195,288.196,N/A,I like the jazzing up of that.
288.216,288.517,N/A,Yes.
288.917,290.118,N/A,"To me, it's the ferniest fern."
290.419,290.739,N/A,Yeah.
290.759,300.551,N/A,"These are, these are very feathery and I can imagine it being like a nice dramatic language of fans in the moment."
300.871,301.692,N/A,Nice.
301.942,302.583,N/A,Fern dance.
302.863,305.347,N/A,I'm impressed.
305.787,307.45,N/A,You've heard of river dance?
307.47,308.672,N/A,We do fern dance here.
308.872,313.538,N/A,"You dramatically signal my fern to be like, you have displeased me."
313.558,316.783,N/A,That's how we're going to run off the next bear.
317.464,318.485,N/A,Fern dance.
318.565,323.753,N/A,"It'll be so bizarre and upsetting that the bear will be like, no, I'm not doing that."
323.933,327.959,N/A,White people are crazy.
327.979,328.339,N/A,Awesome.
328.419,328.84,N/A,All right.
329.681,329.982,N/A,All right.
330.562,331.003,N/A,Good deal.
331.355,332.582,N/A,So now we go.
332.622,338.175,N/A,The masses to go through.
340.315,342.277,N/A,We were patient for a moment.
342.297,343.619,N/A,Where was it headed?
343.879,345.4,N/A,You know the Tulip Poplar Station?
345.961,346.121,N/A,Oh yeah.
346.141,350.866,N/A,About where we had been standing when we came up to see it from another angle.
350.886,351.547,N/A,Oh my gosh.
351.607,355.551,N/A,"And then he waited a minute and then he was like, you know what, that's a good place to cross the trail."
356.532,357.073,N/A,And that's what he did.
357.093,360.397,N/A,And we went up and tore the bark off of some fallen trees.
362.699,365.562,N/A,Do you think he's old enough that his mama's not around anymore?
365.582,368.145,N/A,"Yes, he's a yearling."
368.918,375.098,N/A,"And I'm wondering if it is Cubby, the unaccompanied minor we were seeing last spring."
375.972,379.196,N/A,"And I want to believe that Cubby became a healthy, independent bear."
381.419,385.244,N/A,Unaccompanied in terms of something desperate may have happened to its parent.
385.264,389.13,N/A,We never saw any indication that he was being cared for by a parent.
390.131,396.039,N/A,So we think probably mama got hit by a car or something.
396.059,400.064,N/A,"But each time we saw him, he was a little further from Tremont and a little bit bigger and healthier."
400.084,400.925,N/A,"Well, that's good."
400.945,401.787,N/A,That's a good sign.
402.207,402.908,N/A,Good evidence.
404.356,407.301,N/A,There's evidence in a nutshell.
408.063,410.066,N/A,My data growth mindset.
410.086,410.928,N/A,Oh yeah.
412.711,413.752,N/A,Put you with some jargon.
414.494,417.459,N/A,Some jargon that I haven't heard a long time.
417.499,424.051,N/A,Next time we'll give it letters and then nobody else will know what we're talking about.
424.752,425.453,N/A,I'm down with it.
426.428,431.175,N/A,So you gave us that great graduation music.
431.576,435.281,N/A,And now it's time for you to make your own.
435.562,437.885,N/A,The forest is your orchestra.
438.526,443.053,N/A,All you need to do is come up with a name for your band.
445.517,446.398,N/A,Make some music and have some fun.
446.418,448.822,N/A,Do I have some band names ready to go?
449.563,450.284,N/A,And it can't be Styx.
450.605,451.225,N/A,Or Berry Styx.
451.426,453.489,N/A,Or Styx and Stonehenge.
453.529,454.19,N/A,Or Tree Beats.
454.831,455.592,N/A,Trees Beats.
456.263,460.829,N/A,"All right, what style of music are we going to make?"
460.849,461.87,N/A,I think you're off to a good start right now.
462.651,469.319,N/A,Yeah.
469.339,472.063,N/A,Just keep going.
472.083,472.864,N/A,Just keep going.
472.944,481.174,N/A,I don't know about all that.
489.558,490.319,N/A,You got those bars?
491.982,492.563,N/A,About to spit?
493.965,494.526,N/A,That fire.
499.955,504.583,N/A,"Well, we all the way up."
508.91,510.773,N/A,We saw a bear and we all the way.
511.58,511.86,N/A,Up!
512.081,515.006,N/A,"Alright, so we're the ups."
515.727,516.328,N/A,There we go.
516.409,516.889,N/A,We're the ups.
517.05,517.871,N/A,Okay!
518.031,519.835,N/A,I like the way it didn't work out.
519.895,521.397,N/A,"Grayson, are we waiting for you?"
521.418,522.419,N/A,Grayson's coming up.
523.321,523.782,N/A,Alright.
524.243,525.324,N/A,Grayson's a one woman show.
525.365,526.406,N/A,That's all I got left.
526.426,529.492,N/A,"Will we wait for you, Grayson?"
531.536,531.816,N/A,Yeah.
534.8,535.681,N/A,So we made a beat.
536.703,538.205,N/A,We're our artists now.
539.027,542.713,N/A,We're called Up because we all the way up.
544.716,546.679,N/A,We saw a bear and we're all the way up.
552.428,553.37,N/A,The bear was rapping too.
553.41,554.952,N/A,The bear was rapping on bark.
557.024,559.227,N/A,He was spitting some bark lyrics.
560.789,562.892,N/A,Spitting them barks.
567.719,568.32,N/A,"Oh, goodness."
571.084,573.568,N/A,"Hope I got plenty of footage on your camera, this camera."
574.129,576.452,N/A,"I think I did, even though I didn't want to get any closer."
579.116,579.336,N/A,Oh.
588.395,595.502,N/A,I'm going to check you guys for ticks.
595.642,596.062,N/A,"Oh, nice."
596.083,598.605,N/A,Thanks for the heads up.
598.625,601.768,N/A,So take a look around you.
603.93,606.593,N/A,Lots of trees in the canopy.
607.053,613.62,N/A,Do y'all see anything that kind of stands out to you as unseasonal for July?
613.74,616.022,N/A,What do you notice over there yonder?
616.643,622.698,N/A,Why wouldn't that be seasonal for July?
623.881,625.284,N/A,Because usually they do that in the fall.
627.249,628.071,N/A,Looks like fall.
629.182,631.846,N/A,So does that mean there's not enough water in the forest right now?
632.086,649.75,N/A,"Well, your job is to tell us, in addition to that wonderful idea, we would like to hear one more hypothesis for why, and then we would also like to hear one absolutely ridiculous hypothesis that you think there's no way it's true, but it would be fun if it was."
651.232,653.856,N/A,"We've heard aliens, giants,"
654.832,656.755,N/A,I can't wait to see the senioritis.
658.017,660.22,N/A,"Senior treat, senior leaves that are just done."
660.261,661.422,N/A,They're just over it.
661.462,663.185,N/A,"They're like, I'm not doing green anymore, y'all."
663.205,664.527,N/A,I've done green for all my life.
666.37,669.255,N/A,I like that one.
670.877,671.679,N/A,Midlife crisis.
671.699,673.001,N/A,Midlife crisis.
673.021,673.561,N/A,That's good.
674.323,676.907,N/A,"Meteor crisis, maybe."
677.187,678.169,N/A,"Yes, quarter life crisis."
681.534,682.155,N/A,Any ideas?
683.35,685.813,N/A,Uh... You can start with reasonable if you want.
685.873,686.493,N/A,We're silly.
690.497,697.605,N/A,"I've been reading a lot about trees, and it's got to... I think the most reasonable thing I can think of is the tree is conserving energy somehow."
697.725,700.688,N/A,That's why I'm not chlorophylling all of itself.
702.07,703.571,N/A,I just burbed a noun.
703.591,704.112,N/A,I apologize.
704.452,706.014,N/A,"Yes, you did."
706.034,706.314,N/A,I liked it.
706.334,706.554,N/A,"Well, good."
706.574,706.674,N/A,Okay.
706.734,709.257,N/A,Any other that could not possibly be true?
709.49,717.903,N/A,Well maybe there's a dragon that is planting them there as keys to another universe.
717.923,719.806,N/A,Do we have to collect them?
719.966,720.266,N/A,Yeah.
721.528,723.191,N/A,You can only find the instructions in the tome.
723.752,724.272,N/A,Obviously.
724.753,727.397,N/A,"If they need to go, quite a witch to get."
727.377,734.867,N/A,So I drove the van with a platform trailer on the dragon twice.
734.887,736.67,N/A,Does that count as flying a dragon?
736.69,737.25,N/A,Yes.
737.291,738.392,N/A,Yeah.
738.552,750.128,N/A,Okay good thing is scary With motorcyclists going I
751.272,752.976,N/A,"Well, that was your task."
753.336,753.858,N/A,You passed.
753.958,754.82,N/A,Congratulations.
754.9,755.701,N/A,You're not going to tell us why?
756.022,756.483,N/A,"No, we don't know."
756.643,759.51,N/A,And he told us that it's a mystery.
759.55,763.338,N/A,It's a nature mystery.
765.743,771.475,N/A,"Did y'all get the, we were looking at leaves that have turned prematurely and we're trying to figure out why."
771.708,775.535,N/A,Maybe they have an expiration date.
775.555,776.437,N/A,"Oh, I like that."
776.457,777.739,N/A,Their past date.
777.759,779.843,N/A,"They were the first hired, first fired."
780.324,791.686,N/A,"Someone told us the scientific, there's like a scientific name for it's not supposed to change or hibernate until fall and it does it in the summer."
791.706,792.467,N/A,Estivation.
792.447,793.528,N/A,Estivation.
793.548,796.711,N/A,Never heard such a word.
796.811,797.492,N/A,It was really cool.
797.532,799.794,N/A,Look at English and Science with the words.
800.134,801.816,N/A,I didn't know you were so down.
801.876,804.238,N/A,Are you guys talking about the trees estivating?
804.338,808.822,N/A,"No, do you want to tell me about the trees?"
809.082,810.884,N/A,Help us out.
810.904,816.909,N/A,"Do you guys have any hypotheses, reasonable or unreasonable, for why the trees are estivating?"
816.929,819.872,N/A,Which means I learned today that they changed yours.
820.848,821.349,N/A,Bye y'all.
821.489,822.21,N/A,Bye.
822.51,823.071,N/A,Good learning.
824.553,835.648,N/A,"I thought estimation was, we used it to talk about frogs that froze over winter."
837.371,839.253,N/A,I wonder how that's related.
839.274,840.375,N/A,Does it smell the same?
841.199,841.98,N/A,"Well, I don't know."
842.421,844.885,N/A,Because my excavation is A-E-S.
845.586,845.706,N/A,Oh.
846.327,848.49,N/A,"No, I think it was just E-S."
848.931,852.477,N/A,"But honestly, I don't know that I've actually seen the word since college."
852.577,852.777,N/A,Yep.
853.458,855.061,N/A,"So, there's no telling."
857.565,860.109,N/A,I took a winter biology class in college.
860.97,861.11,N/A,Hmm.
861.13,862.432,N/A,Which is super interesting.
868.502,869.383,N/A,"Yeah, this is"
879.978,880.76,N/A,Daddy long legs.
882.264,885.653,N/A,We were worried about you for a second.
885.954,895.759,N/A,"Yeah, it's like I'm passing out."
898.102,901.971,N/A,You shall go no further unless you can answer this riddle.
901.991,904.075,N/A,What is your favorite color?
907.603,908.225,N/A,"Blue, no green!"
908.265,913.697,N/A,What is the velocity of an unladen swallow?
914.032,915.915,N/A,I give two lessons to learn.
915.935,918.038,N/A,Come at a crossroads in the woods.
918.058,919.12,N/A,You have two lessons to learn.
919.16,923.967,N/A,"You're at the precipice of an enormous... When you want me, I will not be there."
924.047,926.43,N/A,"If you don't want me, I'll stay."
929.014,934.322,N/A,"So, leave no trace means more than just don't leave your crap behind."
934.362,935.945,N/A,What else should you not leave behind?
938.709,939.55,N/A,Your shit.
941.858,942.499,N/A,We bury it.
942.539,945.682,N/A,Check.
945.742,954.132,N/A,G-rated!
954.192,961.159,N/A,Let's try again.
961.52,969.148,N/A,"Other than your stuff and your crap, what should you not leave behind?"
970.478,972.421,N/A,peels.
975.446,981.736,N/A,I have to leave that behind a lot.
982.237,984.661,N/A,It's got to be tangible.
984.701,987.846,N/A,If you move something put it back.
988.315,1003.32,N/A,yeah that's like if you move a rock okay we're people oh there we go yeah i'm so glad you i'm so glad we mentioned that when we're at a fork in the road oh it's important
1003.958,1005.119,N/A,I'm a four prong fork.
1005.3,1006.121,N/A,I'm the dinner fork.
1006.301,1007.102,N/A,She's the salad.
1007.122,1007.903,N/A,I'm a salad fork.
1007.943,1014.171,N/A,I'm going to dinner.
1015.192,1018.156,N/A,Who needs salad when I can have that?
1018.176,1019.537,N/A,My way is downhill.
1019.597,1022.16,N/A,I'm just saying.
1022.18,1023.983,N/A,I might also pick that one.
1024.003,1024.163,N/A,Yeah.
1025.585,1030.21,N/A,So what should you do if you're hiking and you come into Crossroads?
1031.192,1031.552,N/A,Go left.
1032.275,1037.695,N/A,You're in a maze or not.
1038.029,1042.775,N/A,This is the inclusion class.
1042.855,1044.758,N/A,It's the inclusion class.
1044.778,1046.801,N/A,What's the answer though?
1046.861,1048.963,N/A,David faces start coming in.
1049.024,1049.945,N/A,Can we get it right?
1050.025,1051.347,N/A,Other than your house.
1051.367,1054.931,N/A,"You should have an agreement about where you're going, like a plan for where you're going to hike."
1054.951,1055.712,N/A,Pre-visit your norms.
1055.732,1058.576,N/A,And this would be a good place to wait.
1058.596,1059.237,N/A,Let's be a checkpoint.
1059.257,1060.419,N/A,Where are the people?
1060.439,1061.901,N/A,"Yes, like a rest stop."
1061.921,1064.063,N/A,"Go back and get your teeth if you lost them, I guess."
1064.164,1065.285,N/A,Speaking of rest stop.
1065.265,1069.875,N/A,It is now time for everyone to take a drink of water.
1070.446,1078.218,N/A,"Because we've been drinking for the last 30 minutes, obviously."
1079.52,1083.126,N/A,We've got to still stop.
1083.907,1088.194,N/A,Don't tell them our mountain area.
1088.214,1089.917,N/A,This is the worst.
1090.217,1093.102,N/A,"Okay, well you don't."
1093.122,1098.31,N/A,We got you a music gun.
1098.627,1101.131,N/A,Now you've come to the choice.
1101.852,1104.255,N/A,Do you go to the dinner or the salad?
1104.295,1106.719,N/A,I'm going downhill because I want to.
1106.779,1108.261,N/A,You're a chosen cook.
1108.281,1108.842,N/A,"Oh, really?"
1109.102,1111.025,N/A,"Okay, good."
1111.045,1112.728,N/A,Now we're healthy.
1112.748,1114.711,N/A,Thank you for teaching us.
1114.951,1117.915,N/A,We can't have all the fries.
1118.216,1120.74,N/A,"That's about the product and more about the process, ma'am."
1121.961,1123.684,N/A,I don't know.
1123.704,1127.149,N/A,Maybe Lisa had to put a movie on.
1131.584,1132.625,N/A,"Oh, goodness."
1136.25,1139.194,N/A,I said a very professional statement.
1143.86,1147.625,N/A,"Oh, my God, I have to tell you the story from school to high school."
1147.645,1150.909,N/A,Do I need to turn the camera off for that?
