start_time,end_time,speaker,text
1430.742,1433.146,N/A,Like what's the main thing you see from on top?
1433.507,1434.088,N/A,Yeah.
1445.189,1469.627,N/A,Up between his front legs Yeah
1470.265,1471.707,N/A,Oh wow.
1472.087,1499.901,N/A,Look at that.
1501.18,1512.637,N/A,"And if you look very closely behind his eyes, and you usually have to look from above, you may see some of the little gills, looks like little fingers coming from the side of his head."
1512.657,1515.561,N/A,"And they look a little pinkish to me, a little reddish."
1516.763,1518.746,N/A,"Almost like those, like, oxalotl-like."
1518.906,1520.509,N/A,"Yeah, it is the same."
1520.909,1526.057,N/A,I caught you a new friend.
1526.678,1532.31,N/A,"So yeah, see if you can do a little sketching of that, maybe even from a couple different perspectives."
1532.33,1534.034,N/A,I'm going to grab my paper.
1534.275,1535.678,N/A,I'll be right back.
1535.698,1538.404,N/A,Let me grab my paper.
1539.627,1544.417,N/A,I could clear that water up for you.
1553.105,1569.431,N/A,"If you're stuck for things to notice, as you are preserving your salamander, there's a place out there."
1569.451,1573.177,N/A,Does it have spots?
1573.197,1573.377,N/A,How many?
1573.397,1573.617,N/A,What shade?
1573.637,1574.218,N/A,What do their eyes look like?
1574.238,1576.682,N/A,"And try not to hold the salamander right on your palm, because we have such hot skin."
1582.4,1590.368,N/A,you're like he's
1657.882,1659.859,N/A,you
1664.716,1672.129,N/A,This is what I just got.
1672.65,1674.232,N/A,This one.
1674.332,1688.817,N/A,A tail and two pictures.
1694.315,1703.92,N/A,That's a good-looking salamander
1724.69,1726.792,N/A,"semi, you know, translucent bellies."
1726.812,1731.317,N/A,"You can see here those white, see that white line of spots right along the side?"
1731.357,1733.66,N/A,"Turn it, turn it, can you pick this out?"
1733.68,1737.984,N/A,"It's like a, if you look at it right on the side."
1738.004,1744.892,N/A,"And if you're feeling like maybe you are, you stood up too fast."
1744.912,1749.617,N/A,"If you are feeling like you are reaching the end of your drawing,"
1751.639,1752.44,N/A,It's gonna be Inception.
1753.021,1754.282,N/A,There's Camception.
1754.923,1760.81,N/A,"As they say, I'm the Fed."
1763.272,1765.955,N/A,This is gonna be weird.
1766.016,1775.727,N/A,I'm not used to doing one of these.
1775.747,1778.029,N/A,Camera show.
1778.27,1779.291,N/A,We're moving on.
1780.152,1781.173,N/A,We're moving on.
1799.767,1808.279,N/A,Do you think he has black tits on his toes or that his toes are the same color as... They look... I think they look the same.
1808.299,1809.942,N/A,Same color as the rest of toe and foot.
1810.042,1811.063,N/A,I think so too.
1811.083,1811.183,N/A,Yeah.
1811.203,1811.925,N/A,"Okay, go to seven."
1811.945,1814.188,N/A,Do you think he has a rounded snout?
1816.691,1822.079,N/A,"Gills are like fingers rather than feathery plumes and are white or pale, not reddish."
1822.84,1823.361,N/A,Or...
1823.83,1825.713,N/A,You can have a snout with corners.
1826.654,1828.116,N/A,Gills like feathery coins.
1828.136,1829.559,N/A,I don't think it looks like corners.
1829.599,1831.421,N/A,Yeah.
1831.441,1832.743,N/A,"Looks like rounded, right?"
1832.944,1835.227,N/A,"Yeah, I think so too."
1835.327,1838.252,N/A,Unidentified dusky salamander.
1838.752,1840.615,N/A,Let's look and see here.
1841.717,1845.222,N/A,"There's also the, what's that, juvenile or what is it, larval?"
1845.242,1846.043,N/A,That.
1846.063,1847.105,N/A,It does look more like that.
1847.125,1848.868,N/A,"Cornered, yeah."
1848.968,1851.091,N/A,I'm glad they have a picture of round versus cornered.
1851.512,1852.153,N/A,"Yeah, that's good."
1852.173,1852.453,N/A,"Okay, so then."
1852.923,1878.441,N/A,usually shorter than 35 millimeters pairs of white spots down back now usually longer than 35 millimeters he was about that long gill's very red pores on face hard to see that i think again because it's small maybe he's a blue ridge two line salamander
1887.972,1913.743,N/A,"Do you see I think they're down yeah, I think it's stripe the things below the stripes so maybe he's a Blue Ridge to live He could be whatever he wants"
1914.803,1920.352,N/A,So one thing that we can look at is we have a different key for larva than adults.
1920.372,1921.934,N/A,"Yes, we were looking down here."
1922.134,1929.566,N/A,And the gill shape is illustrated a little bit better on the back of whether we've got needles or feathers.
1930.327,1931.749,N/A,I don't think it's feathers.
1933.282,1936.345,N/A,That's really hard to see.
1936.786,1944.735,N/A,"I think if we got a hand lens, it'd be more feather bows than punk rock spikes."
1945.155,1947.859,N/A,"Right here, we're keying out a teeny tiny one."
1948.94,1951.523,N/A,He's right about 35.
1952.203,1955.307,N/A,Solid work.
1957.413,1959.055,N/A,Does he still have gills?
1959.075,1959.275,N/A,Yeah.
1959.876,1960.577,N/A,Very cool.
1960.597,1963.921,N/A,And they're like feather boa gills.
1963.941,1965.543,N/A,So the other one is much bigger.
1967.526,1973.173,N/A,So size is not necessarily a determinant for larva.
1973.193,1976.377,N/A,I have seen adults smaller than that.
1976.898,1983.927,N/A,So we're here at a pairs of white spots down back or gills very red horizontal face.
1984.835,1989.359,N/A,There you go.
1989.739,2014.842,N/A,Crushing it.
2016.172,2037.927,N/A,Then you as your buddy may say farewell to your salamander.
2037.947,2039.27,N/A,Now to release your salamander you're going to take it back to it.
2039.29,2040.592,N/A,I want to make sure you hear this first even if you're not ready.
2040.612,2040.812,N/A,Bless you.
2046.935,2068.226,N/A,And I'm going to take my salamander back.
2068.246,2068.967,N/A,I'm going to kneel down by the cone.
2068.987,2070.209,N/A,And I'm going to gently take my first bag and take my second.
2070.229,2072.092,N/A,I am not going to take up the rock paper and replace the salamander and the rock back on top.
2072.112,2072.352,N/A,Fair enough.
2077.782,2101.539,N/A,Then you can double check that bag before you bring that back.
2101.559,2102.982,N/A,"You're going to leave the cone in place, so don't put the bag in place."
2103.002,2103.462,N/A,Keep the cone in place.
2103.482,2103.823,N/A,And so that's it.
2110.064,2114.083,N/A,You ready?
