start_time,end_time,speaker,text
1022.082,1045.879,N/A,"Next to the trail, because maybe, right, if it's next to the trail, there's still sound and all that kind of stuff, but we're not actually going through it, so maybe that would help keep things a little bit more consistent."
1052.052,1055.158,N/A,"I would see a kid just being like, well, how would I even figure this out?"
1055.358,1059.606,N/A,"I'm like, in my head, I'm like pre-playing, just like, well, I have no idea."
1059.726,1060.848,N/A,How am I supposed to do this?
1060.888,1061.91,N/A,"Well, what am I supposed to do?"
1062.611,1064.174,N/A,"I could just hear this, and I'm like, yeah."
1064.194,1065.997,N/A,"I was like, yeah, sit with it."
1066.017,1069.183,N/A,"I was like, I don't know."
1069.433,1077.706,N/A,"if we're, you know, they're thinking about this question, having them focusing on a particular word, right, instead of this next question."
1078.107,1080.19,N/A,"Well, yeah, figure, well, you gotta define the parameters, right?"
1080.21,1085.899,N/A,"And it's like, how can you take something so, like you said, and I'm repeating what you're saying back to you, because I totally agree with that."
1085.919,1088.423,N/A,"It's defining impact, defining where you're at."
1090.186,1094.833,N/A,"Yeah, kind of help them chunk it up into a little manageable task."
1095.269,1100.136,N/A,"That's half of our job, right?"
1100.237,1113.437,N/A,Maybe three quarters?
1113.537,1115.64,N/A,It's too big.
1131.719,1139.007,N/A,"You can see that, if you look at my handwriting, you can read that better than mine."
1139.027,1139.728,N/A,We'll compare notes.
1141.65,1146.796,N/A,Let's see what that is.
1146.816,1157.708,N/A,We'll get check in.
1158.87,1159.33,N/A,Check in.
1164.44,1168.065,N/A,"Okay, so we have two people crossing the stream in packed salamanders."
1168.946,1173.452,N/A,So we started by thinking about what does impact mean.
1173.472,1183.085,N/A,And so we felt like sort of the biggest category of that would just be total number of salamanders in that area.
1183.105,1188.312,N/A,So then we thought about how to define a more traveled versus less traveled.
1189.774,1192.438,N/A,And short of doing
1196.198,1204.113,N/A,"finding a place, like with this train, is there a place where the trail crosses it?"
1204.274,1208.522,N/A,"And so if the trail crosses it, maybe we can assume that people tend to walk there, right?"
1208.542,1215.996,N/A,"Yeah, versus a place where people are... There's no trail, which would then be less traveled by people."
1229.155,1236.547,N/A,the other talked about number of species that we might find in those areas.
1236.567,1243.959,N/A,And then Tom brought up a good thought of looking at what kind of lifespan diversity do we find in this area?
1243.979,1248.846,N/A,"Like, are we only finding young ones, or are we only finding old ones?"
1249.708,1252.292,N/A,"Well, that almost feels like two questions left."
1252.312,1252.412,N/A,Yeah.
1254.957,1280.391,N/A,for y'all's question is just that where the stream where the trail crosses the stream as far
1302.916,1325.057,N/A,How many salamanders have we found?
1325.077,1325.598,N/A,Ten?
1326.819,1329.902,N/A,Eight?
1342.268,1349.048,N/A,I think I've watched this movie.
1349.068,1353.662,N/A,I think this is where Bigfoot comes out
1388.675,1390.157,N/A,"Yeah, regrets may have been had."
1395.524,1399.149,N/A,"Not to be that guy, but I'm already seeing there's less water."
1399.91,1400.792,N/A,It's not flowing as much.
1405.598,1405.678,N/A,Aha.
1409.804,1413.85,N/A,"But also, we all just trolled around."
1413.91,1414.21,N/A,Yeah.
1416.94,1424.07,N/A,So even this could be technically comparing less traveled than flowing water.
1425.652,1434.205,N/A,I feel less bad about this.
1434.225,1434.345,N/A,One.
1436.648,1437.97,N/A,It skidded right through.
1460.528,1460.769,N/A,Two.
1462.455,1462.837,N/A,A big one.
1466.551,1467.676,N/A,"Oh, man."
1467.696,1468.559,N/A,Trump's around.
1468.72,1468.8,N/A,Yep.
1506.31,1506.792,N/A,"Oh, good."
1514.025,1515.713,N/A,"Three, four."
1589.487,1594.519,N/A,Five What's that?
1598.769,1599.852,N/A,Just connecting with animals
1623.001,1649.447,N/A,six seven these are big these ones are i i swear these are bigger yeah or like just anecdotally these bigger than the one we found seven
1666.353,1695.87,N/A,eight but a little bit buggier up here
