start_time,end_time,speaker,text
473.414,474.576,N/A,"Right, right."
474.556,476.923,N/A,"In biology, I just haven't had time to teach them."
477.083,477.484,N/A,Yeah.
477.504,477.645,N/A,Yeah.
477.665,482.358,N/A,"I just don't have enough time today Well, I'm saying it seems like I was in chemistry."
482.378,487.131,N/A,We don't necessarily teach it either So it seems like by the time they get to my class of my first eight
492.815,498.012,N/A,Hopefully some of the tools and the processes that we go through will alleviate some of that.
498.152,506.098,N/A,"So I know it's still learning curves and all of those kind of things with the students, but if we can learn it, they can learn it, right?"
509.825,511.908,N/A,and a data sheet and say who does it first.
512.729,514.632,N/A,"Oh look, I'm done with my 10th one."
514.652,517.035,N/A,"You guys have even done your first, yeah?"
517.055,517.676,N/A,"Well look, we're done."
517.716,518.717,N/A,You're still on the 11th one.
518.898,519.499,N/A,I'd be scared.
519.539,522.002,N/A,"I got to run my back, kids."
522.122,524.045,N/A,"All right, beautiful."
524.065,525.227,N/A,So we know there's challenges.
525.267,527.87,N/A,"Obviously, that's why we're here, to try and progress through that."
527.93,528.531,N/A,So for sure.
529.152,529.473,N/A,All right.
531.736,537.604,N/A,"You have a random piece of paper that Mr. Krebs gave you, David Krebs."
538.563,541.498,N/A,"So you chose a piece of paper from a hat, right?"
541.558,542.764,N/A,"Hold on, our hat paper."
542.905,543.528,N/A,Your hat paper.
544.171,546.463,N/A,"On the count of three, everyone open up their hat paper."
548.603,550.545,N/A,"And on the count of three, say what your paper says."
550.705,551.807,N/A,"One, two, three."
552.708,553.168,N/A,Salsa.
553.468,553.849,N/A,Beautiful.
553.889,555.971,N/A,So someone said the same thing as you in this room.
556.612,561.437,N/A,And you can find that person who said the same thing as you.
561.538,564.381,N/A,"And hey, this is going to be very open-ended."
564.601,566.463,N/A,We're going to go outside for 10 minutes.
566.483,567.384,N/A,We're going to start a timer.
567.664,569.787,N/A,What sound are you going to make?
570.067,571.228,N/A,When I hoot like an owl.
572.63,573.171,N/A,What kind?
573.711,575.353,N/A,Can you demonstrate?
575.333,580.416,N/A,"All right, let's go."
580.666,586.076,N/A,"All you're going to do is find the other person, the paper who matches, right?"
586.757,589.181,N/A,"And then you're going to go outside, you're going to gather that data."
589.682,590.964,N/A,So you might need to journal.
591.165,592.868,N/A,You might need a phone if you're going to take pictures.
592.948,596.374,N/A,"Whatever you want to do, draw pictures, bring back an artifact."
596.694,598.718,N/A,"Don't go murdering things, right?"
599.018,605.61,N/A,"But we do bring back an artifact if you can, or you can draw some pictures and you're just going to collect data for 10 minutes."
606.687,613.979,N/A,"And if you opened your paper and you have no idea what that thing is that's on your paper, feel free to wave one of us down."
614.019,615.341,N/A,We'd be happy to help you with it.
615.481,623.554,N/A,"I know that my experience teaching 11-year-olds is a lot different, and I didn't know what species even this was until we were making this list."
623.694,626.238,N/A,So feel free to shout out if you need help.
626.258,626.559,N/A,Yep.
626.579,627.32,N/A,Thank you.
627.36,627.901,N/A,Ready?
627.921,628.502,N/A,All right.
628.802,629.784,N/A,"Go find your person, please."
629.804,630.585,N/A,Go find your person.
630.705,631.587,N/A,I have rich news.
631.607,631.807,N/A,No.
631.887,633.049,N/A,Have sex.
634.683,641.21,N/A,"Hey, here's insects."
641.43,661.652,N/A,What do you have?
664.518,670.264,N/A,"Okay, so, for our next one, insects."
672.567,673.067,N/A,By yourself?
673.308,676.231,N/A,"Josh, do you want me to stop this?"
676.831,678.493,N/A,Let me get my notebook.
678.834,680.255,N/A,I'll do insects.
681.416,685.02,N/A,Do you want me to stop and take this outside?
685.301,690.306,N/A,"Let's stop and just pause that one, and then we'll get another one that Jen will use outside."
691.062,693.877,N/A,"Alright, I did that and those are my medics."
693.917,695.264,N/A,Can we get another?
695.284,695.445,N/A,Yes.
698.461,701.437,N/A,You have what you need?
701.457,702.181,N/A,I think so.
702.281,703.789,N/A,Lots of learning here.
