start_time,end_time,speaker,text
296.963,319.562,N/A,"It looks like this It's literally just a little circuit and it's really ugly but it's I always tell them like that's what the inside Yeah, so that's a hummingbird"
319.88,341.28,N/A,and it works with the the make code website and what's that other device there's something else that you can use that i'm going to plug up to the computer and you can code it that we had i cannot think of the name of it we had a few devices so this is what our moisture thingy looked like and it's literally just like we're trying to see the little lights
341.26,345.126,N/A,"And you would set it to be like, if there's water, then there's a happy face."
345.146,345.767,N/A,"Like, that's the code."
345.787,346.629,N/A,It's really simple.
346.929,350.956,N/A,"Then you put the little guys in the plant, and if there's water, then the happy face comes up."
351.456,355.082,N/A,"If there's no water, then there's no happy face."
355.102,360.351,N/A,"See, we don't have a microwave, but I see what you're saying, because they make those things, they make code."
360.491,362.234,N/A,"But we did have, we had spheros."
362.374,364.197,N/A,"Oh, yeah, yeah, spheros."
364.177,366.182,N/A,"Yeah, we had those, so Spheroes are great."
366.202,369.09,N/A,So sixth grade would be those for computer science sometimes.
369.15,376.39,N/A,"And if you use the coding activity, you can use your phones or the computers, whatever you want to have access to."
376.47,380.481,N/A,And they will code the Spheroes into different actions.
380.461,399.432,N/A,with different lessons
399.985,416.172,N/A,Of like things you can do if you did have the micro bit and then also projects that you can do on just the make And in the lessons of materials that are needed as fun as Kira
418.447,422.936,N/A,"Yeah, so my best friend quit teaching this year, which I'm really sad about."
423.296,427.524,N/A,"She works in HR now and takes the same amount of money and gets to work from her house, so good for her."
428.566,431.251,N/A,But she was the computer science teacher at our school.
431.973,437.383,N/A,"And so I would always go into her room and be like, hey, this is so much more fun than what I'm doing."
437.363,443.072,N/A,"So it's funny to hear you guys saying that you made it because I'm like, it sounds so fun."
443.272,446.998,N/A,Just the way it lends itself to freak out.
447.8,454.41,N/A,"Like it's more project based and it's less like, I feel like our creation is really steered towards."
454.39,460.478,N/A,"We're going to take a test in the fall, we're going to take a test in the spring, and then we're going to take another test in the spring."
460.518,467.127,N/A,"And like that's kind of what I have to structure my whole year around is like, did you practice the test every day?"
467.187,473.175,N/A,"Like what are you doing to practice for the test instead of like, did you think today?"
473.155,475.358,N/A,Are you talking about computer science?
475.378,477.161,N/A,"No, I teach sixth grade science."
477.201,477.782,N/A,Science.
477.802,479.604,N/A,"Yeah, science, science, science."
479.704,480.966,N/A,Does it have to be outside?
481.086,483.851,N/A,"Yeah, I don't want to fool with science."
483.871,486.755,N/A,I'd rather it be computer science.
486.775,488.998,N/A,"Well, computer science is not that hard."
489.018,492.203,N/A,It's just that what they give us to use is terrible.
492.223,492.403,N/A,"Oh, yeah."
492.423,493.725,N/A,"No, it's not enough at all."
493.825,494.927,N/A,It's terrible.
494.947,497.03,N/A,"Honestly, I bounce around."
497.05,500.074,N/A,"I mean, we could do that with some plans."
500.054,507.242,N/A,"I have drones, so I pour STEM into computer science classes."
507.782,509.584,N/A,What do they know about STEM?
509.705,512.027,N/A,Have you done anything with them?
512.227,515.371,N/A,"Yeah, they need to be able to."
515.391,523.88,N/A,"No, but the previous teacher did, and since my class, but I've received the classroom since I was so many years old."
523.9,526.703,N/A,"Yeah, oh that's right, that's right."
527.155,528.998,N/A,I'm kind of glad I switched it in.
529.018,538.391,N/A,"I love technology and have a degree in computer engineering, digital media, and all that, and social work, and got a master's in education in UT Tech."
538.411,539.653,N/A,"Anyway, that's all, whole story."
540.113,543.418,N/A,"But, um, so I liked it."
543.438,547.564,N/A,"I liked, especially it just happened so suddenly, and a previous teacher left a mess."
548.165,549.687,N/A,So I took a whole school year.
549.667,554.876,N/A,"And then once that fence was cleaned up, they said, oh, we're going to find her."
554.896,556.839,N/A,I'm just going to start running around.
556.859,557.681,N/A,"No, no, no."
557.701,557.861,N/A,It's OK.
557.881,558.422,N/A,"Yes, they came."
558.502,560.906,N/A,I would need to sort of hold up on my phone.
560.926,563.631,N/A,"I told her, but they came one day in September, so I'm coming around."
563.651,565.314,N/A,"Probably in the middle of your lesson, too."
565.334,565.915,N/A,"Oh, yeah."
565.935,566.055,N/A,Yeah.
566.035,570.44,N/A,And then we had cleared the room out so kids and stuff started to get stolen.
570.5,578.309,N/A,And then they kind of finished it by a few months ago.
578.369,581.492,N/A,Some of the studios still was not done.
581.512,588.2,N/A,I emailed my principal about my TVs they took down and told us it's actually smashed but they restored another teacher.
588.28,593.005,N/A,One fell into it and then another one started beating the mess out of it.
593.025,594.827,N/A,"They said it was broken, I might as well destroy it."
594.807,603.336,N/A,"So yeah, I really don't know if my room was even done really for real for right now."
603.816,605.358,N/A,So I can't even tell you.
605.979,611.224,N/A,"But anyway, TV production kids love that."
611.304,614.568,N/A,So they were working for the news since we have our own news station.
614.868,618.892,N/A,We have at least 100 viewers.
618.932,622.656,N/A,Sometimes it gets out to my peoples in North Carolina I used to work with.
622.676,624.358,N/A,I've taught at that for a few years.
624.338,627.142,N/A,"So they love, they will do anything they want to do."
627.162,630.287,N/A,So I hold that further ahead.
630.747,633.171,N/A,So is it like streamed?
633.391,634.393,N/A,Absolutely.
634.413,635.194,N/A,I don't think so.
635.214,639.36,N/A,"We have a, like we have a study class data, but it's like a take from it."
639.38,645.088,N/A,"But a lot of our coordinated media, like the majority of our students don't have media release."
645.429,650.937,N/A,"And so we started posting it, and then it was very quickly like, oh no, that child's not supposed to be on there."
650.917,655.003,N/A,And so we just share it in the morning on Fridays.
655.543,659.188,N/A,"No, I'm just saying that that kind of irrigation, there's got to be that."
659.208,662.332,N/A,"And it's, they will do anything to get in front of them."
662.352,663.854,N/A,As long as they don't get a release.
664.095,665.917,N/A,"Yeah, as long as they don't leave."
665.937,668.0,N/A,They'll do anything except get their mom to sign the release.
668.06,669.322,N/A,I think that would be a good idea.
669.342,671.345,N/A,"Yeah, I had to go through the whole get the release."
671.365,673.067,N/A,Maybe you could use it as a push this year though.
673.247,674.248,N/A,"Yes, yeah."
674.389,680.637,N/A,Our arts media teacher really said she wants to push that this year with the parents on the way in.
680.617,686.368,N/A,Your kid cannot participate in any of the things we do with the media first unless they have the real estate.
686.388,693.362,N/A,And we send out a permission form and then the parents sign in all this stuff.
693.382,700.296,N/A,And what a problem that happens is other teachers in the school start seeing their kids in right now.
703.972,711.421,N/A,"And I'm like the principal gave y'all permission to be in a club, so that's not on me."
711.441,715.145,N/A,"If y'all get something, that's someone else's."
715.205,719.851,N/A,"It's my studio, but you wanna try it?"
719.951,721.633,N/A,"Anyway, but yeah, that's what I do."
721.653,724.596,N/A,That's what I do with the club and the piercings.
724.617,726.739,N/A,STEM does a lot more.
726.719,733.886,N/A,"We do photography, we have a lot of cameras that we got some friends for."
734.086,739.171,N/A,"We do, we do sphero, we do drones, we have those."
740.092,746.839,N/A,"We do sometimes, we have, we have data data outside and count the laps we walk on track."
747.059,751.303,N/A,Which is really just to get them out of the classroom.
751.463,754.566,N/A,"Well, so, it's very interesting, but,"
754.546,770.609,N/A,"I want to say five years ago to do first realize to choose and it was like And then they were like, okay, we gave you a mixture and like great good luck, which you know what?"
770.809,773.232,N/A,Apparently not enough to maintain a program.
773.252,780.182,N/A,We just think it right The first program has a lot of really cool coding resources and
780.162,795.217,N/A,"It's pricey, but the scale down for the C6 and 7th version is called Lego League, and it's Lego."
795.277,802.804,N/A,"And so they code online, and then you just attach the motors to Lego cars instead of action."
803.465,805.647,N/A,I'm trying to find a picture of what the
805.627,812.576,N/A,"On top of that, Sphero has that, it's called like the STEM kit."
812.837,817.042,N/A,It costs a few thousand dollars.
817.102,820.947,N/A,"It has those things she mentioned, those motors."
821.168,824.912,N/A,"The kids are like in the book, and the book has a manual for it."
824.932,829.879,N/A,They have lessons and tasks where they deal with certain things.
829.859,837.533,N/A,"So this is like the high school version, they're huge."
838.816,847.632,N/A,"But if you do the Lego League, it's like you can put them on this table and drive them around and you just, we used, when we did it, we used like PS5 controllers."
847.612,855.092,N/A,The kids are very comfortable with this.
855.132,860.406,N/A,"So we've been talking, so you all have ideas about a potential unit for this year."
861.01,866.961,N/A,"I would have known, but they just met you."
866.981,869.586,N/A,"And said, hey, we just got your thing signed."
870.447,872.451,N/A,But we just now noticed that your thing was in here.
872.471,873.393,N/A,It's my bad.
873.413,876.238,N/A,You still want to come in?
876.258,878.802,N/A,And I was in Alabama when I met you.
879.584,880.445,N/A,"I'm like, OK."
880.606,881.888,N/A,That's when I get home.
881.868,894.325,N/A,I really like to do something with the water cycle or weather with my sixth graders this year.
894.862,900.072,N/A,So what that means is you want to do that.
901.555,903.118,N/A,What are you doing?
903.959,913.377,N/A,So I'm still working with our urban loose program as well and so all of science is my jam anyway so this part of nature is part of our place and so
913.357,916.56,N/A,"I wouldn't, so I have access to be able to work with both of those."
916.64,918.563,N/A,So I think we can work this out.
919.183,927.932,N/A,And I think it even goes with the picture that Deborah painted down there about how they show the waterfall trickling on down to the community.
927.952,933.258,N/A,And so the waterfall and then the community.
933.418,935.28,N/A,It's a unit.
935.42,936.742,N/A,And so there's multiple lessons.
936.762,941.727,N/A,So we can just push in our thinking to be on task.
942.145,944.393,N/A,That's all.
945.233,945.894,N/A,What are your thoughts?
946.775,950.779,N/A,You could do something with your TV class.
951.119,955.484,N/A,You could do just identifying things on boards.
955.544,956.966,N/A,Predict the weather or report the weather.
956.986,958.468,N/A,Both.
958.488,960.27,N/A,"We're about to learn about that, too, in general."
960.29,966.356,N/A,"You could have a team that just predicts the weather, and then they write the forecast for the six months that it came down."
966.376,968.378,N/A,Those are the database responses.
968.459,969.76,N/A,"Yeah, we can do that."
969.78,972.523,N/A,"I wish I had my computer, type seven, whatever."
972.503,976.81,N/A,"It's okay, and I think we can get those notes."
977.251,983.501,N/A,I want to just show y'all the weather rule that John is going to show you.
983.982,996.081,N/A,"Then just give me a reason to really teach it because I learned about it last year, but I did not make time to teach, but if we create that it's part of our unit, then definitely."
996.483,1001.71,N/A,"I'm trying to look for my garden, so I can kind of tell you, show you how they do it."
1001.73,1002.992,N/A,This is my last year here.
1003.032,1005.635,N/A,This is the video.
1006.456,1008.679,N/A,So this is kind of like his report.
1010.301,1020.154,N/A,"But he does his wheel, where everything is, I guess, once the data is gathered, then he aligns everything here."
1020.955,1026.102,N/A,"But he uses, hold on."
1026.453,1029.458,N/A,this little reporting sheet to get the data.
1030.399,1039.694,N/A,So he'll do this in the morning and then once he gets the data come back and put it all on the wheel and it gives him like the weather report for the day.
1040.135,1051.212,N/A,And there's a whole packet and everything so it's like a lot to learn but we can like one of our standards in sixth grade is the weather but then it's like
1051.192,1052.474,N/A,Cool.
1052.735,1060.169,N/A,"I know what degrees it is, and I know what the humidity is, and I know what the humidity is, but what does that actually tell me about anything?"
1060.33,1067.884,N/A,"Or how to read it, or how to just get in the data, or how to prepare for tomorrow based on what the weather is like today."
1067.864,1073.474,N/A,Like we wonder why I still wear shorts and t-shirts when I know it's going to be thunderstorms.
1073.554,1077.901,N/A,I get shocked if I do that in my room.
1077.921,1082.329,N/A,"Listen, I had a footsteps on this going into 9th grade this year."
1082.489,1085.595,N/A,And that was like the biggest thing that we've thought about in the last year.
1085.915,1087.438,N/A,Did he say something?
1087.778,1090.623,N/A,"He doesn't, like, why are you wearing a hoodie?"
1090.643,1093.348,N/A,"That's a thing, this generational thing right now."
1093.328,1095.892,N/A,"It is, and it's stupid, but it's what I'm doing."
1095.972,1099.177,N/A,"And I'm just like, well, thanks."
1099.557,1105.166,N/A,"It's not just that they're comfortable, and they're like, man, this is what you're doing."
1105.186,1108.992,N/A,"They're really beautiful, pretty."
1109.212,1109.633,N/A,And safe.
1110.153,1112.036,N/A,"Safety, I think, is the thing."
1112.136,1115.221,N/A,I think that's really what it was.
1115.241,1115.682,N/A,Safety.
1115.822,1118.847,N/A,I needed to be able to hide.
1119.007,1120.83,N/A,"Well, next year, he won't be at my school anymore."
1120.85,1122.492,N/A,"He's going to high school, so."
1122.472,1132.617,N/A,"Yeah, that's"
1134.233,1135.295,N/A,Okay.
1135.516,1140.265,N/A,You set everything up and everything?
1140.305,1143.452,N/A,"Well, that's where the Knoxville Garden Alliance, they come in and help with that."
1143.492,1146.017,N/A,Then we have some other teachers that help.
1146.037,1148.341,N/A,"My mom, she will help if she feels like it."
1148.863,1149.163,N/A,Okay.
1149.183,1150.967,N/A,She feels like her retirement.
1151.287,1154.554,N/A,She wants to get out of retirement for a few hours.
1154.534,1162.774,N/A,"Yeah, that's pretty much, I think that's a little more recent."
1162.854,1171.395,N/A,"And so with that, and they did, we did soil samples, we did all that kind of testing, pH levels."
1171.645,1177.833,N/A,"So Jen's gonna do, tomorrow we're doing aquatic water testing stuff."
1178.694,1182.319,N/A,And then maybe that'll give us some more ideas also about.
1182.699,1183.941,N/A,And we're gonna do the weather stuff.
1184.682,1189.248,N/A,But Jen's gonna take us on the side and give us water quality testing kits.
1189.889,1197.619,N/A,"Just trying to think about like, there's a lot of different stuff in computer science in sixth grade science that you can collect data on."
1197.599,1201.263,N/A,"But then it's like, what would the advocates do with it, is what I keep thinking about."
1201.303,1203.906,N/A,So that'll be neat to go and see how you do that.
1204.147,1205.048,N/A,And that's fine.
1205.108,1205.728,N/A,That's organic.
1205.768,1207.57,N/A,We can develop it as we go along.
1207.59,1208.772,N/A,It's something we can find out.
1209.032,1209.733,N/A,Yeah.
1210.354,1212.096,N/A,Test the water.
1212.576,1215.299,N/A,And it's exciting that we're all going to get kids.
1215.68,1217.722,N/A,It's just as simple.
1217.782,1221.126,N/A,It's like they're like little dipsticks to do.
1221.106,1223.469,N/A,quite different element testing.
1223.489,1227.434,N/A,"But if we're going to have the same materials in, we can definitely kind of."
1227.454,1236.146,N/A,"And if you think that if it's something you want to use, with the $100 project credit in this case, you can purchase it."
1236.166,1236.967,N/A,It's pretty cheap.
1236.987,1239.891,N/A,"And if you're in Knoxville, you can get them from K-Test."
1239.911,1242.475,N/A,K-TEST are free next to Birmingham.
1242.495,1245.439,N/A,"Yeah, they'll even come to your class and co-teach with you."
1245.479,1248.042,N/A,And they're all like grad students and scientists.
1248.022,1254.853,N/A,"So I'm guessing that pricing stuff that the Knoxville Garden Line has probably done with them, I would say."
1254.873,1257.838,N/A,Because they've already come to teach the kids with me.
1257.858,1263.888,N/A,They're supposed to teach and I just supervise the behavior.
1264.129,1266.132,N/A,It's great having them because...
1266.449,1269.274,N/A,They have like little scientific conversations with them.
1269.294,1270.996,N/A,And then the kids love the one-on-one.
1271.277,1272.679,N/A,"Yeah, maybe they're still worse."
1273.14,1274.903,N/A,I always love thinking about that.
1276.385,1281.994,N/A,It sounds about normal.
1281.974,1309.888,N/A,"I know Jen and I, we're going to do something eventually."
1309.868,1318.479,N/A,We're gonna do something with the invasives.
1318.499,1322.884,N/A,"Right, and so, so basically, this is viewed by one."
1322.904,1325.668,N/A,"No, they told me I could still, I was like, I'm going to interview you."
1325.768,1329.413,N/A,"They were like, it's okay, you can still do invasives."
1331.275,1332.096,N/A,"Man, shoot."
1332.582,1335.104,N/A,He said we maybe sleep a lot during the first two months.
1335.124,1337.386,N/A,You're going to be so sleep deprived.
1337.406,1338.547,N/A,You're not thinking about this.
1338.587,1340.349,N/A,"No, Derek and I sleep in chips."
1341.75,1342.671,N/A,We take turns.
1343.411,1346.995,N/A,Are they already scrambling to figure out who's going to cover your thigh?
1347.015,1348.356,N/A,"I know, I just told Nora to sleep."
1348.536,1351.679,N/A,"Yeah, they're saying, that's why I was asking a lot of questions."
1351.759,1354.721,N/A,"And you know, he was like, I don't know what I'm saying."
1354.901,1358.164,N/A,Saying I come up with something that I was already doable to perform when we were already dressed.
1358.184,1359.225,N/A,So this is just my first year.
1359.766,1361.047,N/A,"I remember, whatever."
1361.147,1362.488,N/A,And so since you're
1362.468,1380.122,N/A,I have never developed a lot of that stuff.
1380.102,1382.985,N/A,And it's like not as sustainable.
1383.005,1389.132,N/A,Like you just said yourself how the products and some of the stuff just don't work for what's happening in your home.
1389.172,1393.136,N/A,And so I'm starting out and designing my own process.
1393.157,1400.945,N/A,"I have a lot of new ways so I can kind of, you know, I want even with like state mandates, I know how to please the state and do what I want."
1401.025,1403.528,N/A,I have a half just for teaching teachers.
1403.508,1408.716,N/A,"Well, I mean, I guess because what you teach, you kind of have to."
1408.736,1409.958,N/A,"I mean, I do, too."
1410.058,1416.429,N/A,"I mean, I just like not to, you know, I just like to be able to prove why I need to keep my job, you know, so."
1416.449,1423.66,N/A,"My pastor, he's my Lord, Amy, and he's, so we can see eye to eye."
1424.045,1430.474,N/A,"And my mom goes to church, so my mom and him, they be ganging up on me."
1430.514,1430.935,N/A,Yes.
1431.175,1432.898,N/A,"But yeah, you get it."
1432.938,1439.567,N/A,So is there like a project that you would like to have done by the end of the year that you'd like to use this temptation?
1439.587,1444.354,N/A,See if there's like something else that's affecting that mutation.
1444.374,1445.496,N/A,The idea is
1445.476,1448.024,N/A,is more so through a garden.
1448.245,1453.683,N/A,"I'm open for that because I'm in those spaces as well, so I'm able to integrate."
1454.164,1456.853,N/A,"So yeah, you never integrate that now, granted."
1457.288,1461.753,N/A,"These three days that we're doing this, these are supposed to be my days to go in the classroom and actually get it together."
1461.853,1472.326,N/A,"So, I guess with the way that you do the weather and all that, that could relate directly to the STEM."
1472.606,1475.91,N/A,"Because STEM is a lot more than this, we do other things."
1476.111,1480.596,N/A,"But depending on what you're trying to do with yours,"
1480.576,1490.715,N/A,"I really brought up the weather for Audrey because she was talking about the weather and the water cycle, so I brought up the wheel, but I'm open to learning and utilizing it."
1490.735,1495.885,N/A,There's something that affects all of us without it being a great skill for my kids and for me.
1495.865,1496.846,N/A,So I'm open.
1496.966,1498.408,N/A,We can use that.
1498.428,1505.114,N/A,But don't feel like we're stuck in that department because I'm open.
1507.717,1509.458,N/A,So you have a lot of resources.
1509.478,1510.52,N/A,So let's talk about that.
1510.54,1514.203,N/A,"Like, what are you looking forward to using and doing?"
1514.283,1517.086,N/A,And then maybe I could kind of try to handle that.
1517.526,1521.13,N/A,"It doesn't specifically say it, but it was one of the things that we talked about."
1521.785,1525.27,N/A,previous year came to the STEM portion.
1525.591,1529.477,N/A,"We have the garden, we have drones, so we'll be using the drone at some point."
1531.38,1539.773,N/A,"We have, of course we do a lot of TV prevention, so those are three big focuses in the classroom."
1539.853,1547.685,N/A,"Yes, we got more Legos and all that stuff, we're gonna probably mess with those two, but I think that'd be more related to sixth grade computer science courses."
1548.025,1550.509,N/A,Seventh grade is for that as well.
1550.489,1555.357,N/A,"I like the TV production part too, so you could do something in there."
1555.377,1556.419,N/A,It's really very awesome.
1556.439,1560.185,N/A,I like the unique period that you have for your kids to get them to participate.
1560.425,1571.704,N/A,"And I think positive production can be a project in itself, but you are working with that because if we are producing new things, shows,"
1571.684,1581.923,N/A,"for the masses and we include your science critique, your computer science skills."
1581.963,1586.412,N/A,"They also intersect, but still, it'd be superior."
1586.472,1590.68,N/A,It's not fair how we want to do that.
1590.82,1594.587,N/A,That's a good start of conversation.
1594.567,1599.251,N/A,"Yeah, it just, you know, just it's like, maybe I could do so much."
1599.731,1602.194,N/A,I just based on your findings.
1602.834,1604.055,N/A,I can see it though.
1604.195,1605.316,N/A,I love doing teen production.
1605.817,1610.421,N/A,"I also have to do it from the app, from the phone, cameras."
1610.441,1611.502,N/A,So let's talk about that.
1611.642,1613.303,N/A,So teen production.
1613.323,1615.445,N/A,"OK, so of course you have it in your show."
1615.465,1618.848,N/A,So I know you just talked about the new type of show you have for your school.
1619.348,1620.229,N/A,G&A.
1620.269,1624.573,N/A,I can like label the trees.
1624.553,1625.836,N/A,What all does it cover?
1626.076,1627.54,N/A,What all does it cover?
1627.94,1631.107,N/A,"The basic news, sports, weather."
1631.648,1636.319,N/A,"Maybe, this is an idea, because I have to get this done in nine weeks."
1636.459,1642.933,N/A,And then sometimes we'll have like specials on.
1642.913,1652.532,N/A,"We have a ball game today, they have a meeting release, we have some clips of the game, you know, and stuff with our admins."
1652.613,1655.418,N/A,But that's usually the grand scheme of things.
1655.639,1662.272,N/A,"But we want to do more about things like you said, weather, stuff that"
1662.252,1678.877,N/A,Especially if we learn how to do the weather.
1678.857,1682.321,N/A,"All right, so we could share our rhythm report."
1682.341,1696.315,N/A,"And even if every student doesn't have a rhythm release, or even if you didn't have a TV program, you could still do a podcast, have your students script a podcast, or have them write in scripted interviews."
1696.335,1706.045,N/A,"Yeah, we have kids that don't have, we have them in the interviews of the ones that are actually students."
1706.065,1708.527,N/A,"Or they collected that, those ones behind the scenes,"
1708.507,1735.56,N/A,more strict this year
1735.54,1755.895,N/A,"No, we're gonna go ahead and get this mini release form."
1755.875,1757.558,N/A,Do y'all do any point system?
1757.578,1759.401,N/A,Do y'all have like a house system or anything?
1759.441,1760.643,N/A,Like incentive basis?
1760.763,1762.085,N/A,Any incentives?
1762.185,1764.609,N/A,"Um, incentives for doing it?"
1764.63,1765.731,N/A,I'm just like anything.
1765.771,1769.738,N/A,"Like you could use a... Yeah, give a point for bringing it back."
1770.039,1772.162,N/A,I give a grade.
1772.935,1773.957,N/A,You need some points.
1774.438,1776.683,N/A,Points push behavior.
1776.723,1777.786,N/A,Give a teacher leverage.
1778.106,1778.908,N/A,Snacks.
1779.189,1781.333,N/A,"But the problem is that, the snacks."
1781.353,1784.6,N/A,"See, points lead up to snacks and you don't have to give them every time."
1784.681,1787.046,N/A,So you gotta leverage the points.
1787.767,1787.908,N/A,Right?
1787.928,1788.349,N/A,And then it.
1788.91,1790.874,N/A,Do you want me to like grade points or?
1791.275,1799.112,N/A,"I use like Dojo, but like some people have house systems like where like kids belong to this group and like they earn points or like they're"
