start_time,end_time,speaker,text
987.162,992.068,N/A,So I would love for y'all to take one minute.
992.088,992.689,N/A,I'll set a timer.
995.521,1011.42,N/A,"I want you to take a second and reflect either in your head or on your paper how yesterday you followed one of these norms and then how today you could incorporate one of these norms, maybe step outside the comfort zone a little bit."
1088.57,1101.063,N/A,Can y'all still see to write if the lights are like this?
1101.403,1105.247,N/A,I'd love to hear from two people if anyone is interested in sharing.
1105.347,1114.636,N/A,How are you looking forward to practicing any of these?
1114.777,1117.159,N/A,How did you practice it yesterday or how are you looking
1120.936,1132.043,N/A,I really enjoyed helping Jen be brave enough to catch herself.
1155.293,1176.694,N/A,So I really love this activity I always like as I've mentioned I do something really similar with sixth graders every year and I have them come up with their own norms for themselves but also for me and we hang them on the board and we revisit them regularly and it's a lot easier for me to say like you said this is how you wanted to be treated
1181.905,1196.356,N/A,We're going to get started.
1197.499,1198.902,N/A,We have new standards.
1216.702,1225.51,N/A,to one of the disciplinary core ideas in science and the science and engineering practices of like unity and diversity among living things.
1225.57,1246.489,N/A,"So even if you don't have a standard that says the word biodiversity in it, which is what we're gonna be talking about today, I encourage you to like really dig deep and think about how you could incorporate some of these ideas and specifically discussions around the experiment and around experimentation with your students."
1249.186,1252.75,N/A,you're still talking about the interconnectedness between.
1258.518,1262.183,N/A,"OK, so this is just a turn and talk real quick."
1262.244,1263.686,N/A,We'll do another just one minute.
1264.126,1266.29,N/A,How do you use data in your life outside of school?
1266.89,1268.433,N/A,So we're not talking school at this point.
1268.973,1274.261,N/A,And then what kind of data would a scientist need to collect in order to know how healthy an ecosystem is?
1274.281,1283.094,N/A,"So spend like 15 seconds on this one, like how do you use data outside of school, and then like 45 seconds on that one."
1283.114,1285.538,N/A,"All right, so turn and talk."
1299.811,1305.484,N/A,I always use
1329.798,1331.24,N/A,Yeah.
1331.26,1334.726,N/A,What kind of data would a scientist need to collect in order to know?
1334.786,1337.029,N/A,"Bioindicators, yeah."
1337.049,1341.135,N/A,So counting water systems and everything that's in the water.
1341.416,1342.618,N/A,"Yeah, yeah."
1342.938,1343.238,N/A,Totally.
1343.299,1346.724,N/A,"And then we'll talk about some of that, too."
1346.744,1347.886,N/A,"Soil data, yeah."
1347.906,1348.647,N/A,Water quality.
1348.847,1349.268,N/A,But how?
1349.708,1350.77,N/A,Presence of water.
1350.79,1352.272,N/A,How do you know?
1352.493,1356.058,N/A,"And then you could, like, water quality and stuff like that, too."
1361.607,1373.105,N/A,"So we've talked about data a little bit, so let's just start going into this idea of how do we know, so for the next few hours, how do we know how healthy an ecosystem is?"
1373.125,1379.275,N/A,"And I know that once again, your teachers and some of us have taught all of these things, but that's where we're going."
1379.295,1384.223,N/A,"So if you don't know richness versus heaveness, this is a very common picture that I've used"
1387.358,1389.081,N/A,So richness and evenness.
1390.063,1396.875,N/A,"So just think to yourself about what the root of those words mean before you even think about it with the word species, right?"
1397.937,1402.566,N/A,"So evenness is how things are, how would you say evenness?"
1404.69,1405.371,N/A,"Okay, yeah."
1405.812,1409.198,N/A,So richness is number of species.
1412.097,1415.274,N/A,"So evenness is the distribution, okay?"
1415.817,1419.154,N/A,"So when we're thinking about biodiversity, we can think about species even"
1449.239,1475.635,N/A,the biodiversity in the area based on the niches and niches available I don't know how you say it in Michigan I said niche and now I say niche so whatever whatever it is so yeah absolutely so I want you to just think for a second is biodiversity and you can write it if you want or just think is biodiversity necessary to have a healthy ecosystem so just think for a second
1481.302,1481.788,N/A,Alright.
1483.147,1484.241,N/A,Does anyone want to say what they think?
1515.44,1516.701,N/A,"Okay, beautiful."
1516.721,1518.043,N/A,"So that's, we've got that mindset."
1518.063,1521.406,N/A,Here we go.
1521.426,1528.274,N/A,"So we were thinking with that species evenness and richness components, how healthy is our local ecosystem?"
1528.294,1540.487,N/A,"So think back to Knoxville and they are, there's lots of places where we have people go out and we're paying to remove honeysuckle or we are going out volunteering to remove honeysuckle, right?"
1541.688,1543.27,N/A,With our
1544.667,1548.414,N/A,"IB science juniors, we are working together with IAMS."
1548.995,1551.88,N/A,And IAMS is focusing on bird scat.
1551.9,1554.425,N/A,Is it really worth the time to remove all these invasives?
1554.565,1555.507,N/A,Is it helping the birds?
1555.587,1556.428,N/A,Is it hurting the birds?
1556.468,1562.539,N/A,"What kind of biodiversity, like is the biodiversity changing on its own and should we interfere with that, right?"
1564.062,1566.827,N/A,And then also kind of like this bamboo interdependence.
1571.498,1573.26,N/A,"dies, they all die."
1573.28,1576.243,N/A,So then what happens for that ecosystem?
1577.243,1580.046,N/A,Any thoughts on these things?
1580.186,1582.789,N/A,How can we get the monsters?
1582.889,1585.892,N/A,"Well, we have bamboo, too, so we can't forget about those ones."
1585.952,1587.954,N/A,But invasive bamboo.
1587.974,1595.0,N/A,"But yeah, so just be thinking about what really makes biodiversity, what really makes a healthy ecosystem."
1595.02,1596.982,N/A,"All right, so once again, I showed you guys this yesterday."
1597.483,1599.885,N/A,I have the luxury of having these two particular standard
1603.257,1606.12,N/A,So this is my kiddos out in the native plant garden.
1606.62,1624.819,N/A,"You can see it's not growing very much at this point, but we could still go out and we could look at the remnants from last year, or we could look at what is starting to sprout this year and have these little quadrats and figure out the population abundance using different sampling strategies."
1625.96,1627.902,N/A,Can you say what a quadrat is?
1627.922,1628.643,N/A,Yeah.
1628.663,1632.927,N/A,So I think it's just IB that says
1636.079,1649.447,N/A,quadra as well okay I couldn't I didn't know so quadra is like a quadrant of land could be a circle square yeah we use circles just could be this coral reef hula hoops are easy so yeah okay
1650.17,1651.632,N/A,"All right, thank you."
1651.833,1653.696,N/A,So this is what Josh was talking about a little bit.
1653.736,1656.901,N/A,"So just a moment ago, I said, think about like back in Knoxville, right?"
1656.961,1663.732,N/A,"And think about items and think about like how we work to try and make that ecosystem more healthy in our minds, right?"
1665.375,1667.238,N/A,But now I want you to think about just outside here.
1668.961,1670.603,N/A,"Okay, so we've been walking around for a day."
1671.204,1672.667,N/A,So how healthy is this ecosystem?
1672.707,1677.274,N/A,"So just think to yourself, account for what you already know,"
1696.441,1697.762,N/A,We can do a feeling of place.
1698.863,1701.345,N/A,"When we do all those things, we can account for what we know."
1703.808,1706.971,N/A,So think about how healthy is the ecosystem outside based on what you know.
1713.657,1718.641,N/A,"So we're going to ask you guys, based on what you know, be open to new evidence as we go out."
1718.901,1720.082,N/A,So what do you know at this point?
1720.122,1723.065,N/A,What do you see when we get out there and assess the biodiversity in our hula hoops?
1723.706,1725.327,N/A,And then consider your confidence.
1725.347,1726.228,N/A,What is your level of confidence?
1727.795,1730.077,N/A,"we could come back in and start this again, right?"
1730.137,1731.058,N/A,And account for what we know.
1731.679,1732.639,N/A,Be open to new evidence.
1732.7,1733.46,N/A,Consider your evidence.
1733.48,1737.024,N/A,"And that's what we're going to do with Jen's lesson here in just a little bit, OK?"
1737.044,1740.867,N/A,"So we're doing more terrestrial, and then they're doing more aquatic."
1741.608,1743.75,N/A,So just think about that as we go through those lessons today.
1745.551,1747.113,N/A,"All right, to your paper."
1748.594,1752.378,N/A,"I would prefer if you don't flip around at the moment, because there's some hints ahead."
1752.438,1753.379,N/A,I just printed it all.
1753.419,1755.861,N/A,"Normally, I have this on Canvas, and it's like, click there."
1757.663,1761.608,N/A,"So the two standards are at the top, and that's just for me."
1761.628,1765.072,N/A,You can change those to whatever standards you'd like if you want to use this exact same activity.
1765.973,1774.363,N/A,"And I used to start off, the only reason I did species richness and evenness for you guys is because I would have already done that for the students so that they have that background knowledge."
1774.803,1779.469,N/A,"But otherwise, I used to tell them this objective."
1779.489,1787.518,N/A,"By the end of the day, you should be able to evaluate population abundance of a non-modal species, which can be estimated using random sampling, systematic sampling, or transect sampling."
1788.342,1789.103,N/A,rattle that off.
1789.303,1791.606,N/A,"And then it'd be like, all right, who knows what this word means?"
1791.706,1792.907,N/A,"Who knows what this word means, right?"
1792.927,1793.849,N/A,Because that's the objective.
1794.77,1799.956,N/A,"So then last year, with the mindset of Project Credible, I started to put a little bit more of this on the students."
1800.116,1810.208,N/A,"So for more of like them dissecting the objective and them modeling what they think this is going to look like before we go outside, rather than me telling them what it's going to look like before we go outside."
1811.43,1814.333,N/A,"So on the front of your paper,"
1814.313,1819.96,N/A,"I have first dissect the objective, and this is exactly what I do with my students, so don't be, think I'm talking down to you, okay?"
1820.781,1825.147,N/A,"So first, dissect the objective and try to define each of the underlined words using only your brain."
1826.188,1826.388,N/A,Alright?
1826.609,1832.116,N/A,"So let's take a minute, look at the objective, look at the underlined words, just write down whatever you think they mean."
1832.977,1835.68,N/A,"If you know them, that's cool, if you don't, put, I don't know that word."
1875.738,1905.357,N/A,You.
1931.611,1938.126,N/A,"All right, just for the sake of time, and so we can get outside here shortly, now go ahead and go to the second part."
1938.146,1941.594,N/A,Join your shoulder partner or group mates and see if you came up with similar definitions.
1941.754,1943.358,N/A,So just talk about what you wrote down.
1944.019,1946.886,N/A,"If you knew one that they didn't, then go ahead and talk with them about that."
1962.593,1963.134,N/A,I'm not moving.
1963.154,1963.635,N/A,That's easy.
1963.975,1966.639,N/A,Estimated a guess with mathematical backing.
1966.659,1967.04,N/A,OK.
1967.06,1969.563,N/A,That's your prior knowledge or gathered information.
1969.583,1973.689,N/A,"So for the ones that you didn't get to, do you have any guesses for how you would define those words?"
1974.19,1978.436,N/A,"Like random for me is something, because random is random."
1978.477,1979.057,N/A,Right.
1979.198,1983.524,N/A,How did you put that material?
1984.586,1989.613,N/A,"I didn't do that one, because it was easier to write what a transect was, and I ran out of time."
1997.828,2002.916,N/A,just be maybe walking around the area counting.
2004.798,2008.183,N/A,Systematic and transect seems to be similar.
2008.544,2011.028,N/A,Like transect is a systematic way.
2011.629,2016.235,N/A,"So this is just to have a plan, right?"
2016.356,2018.319,N/A,"Yeah, so systematic is like any plan."
2018.399,2020.482,N/A,And then transect is like over time.
2020.882,2021.964,N/A,Or like over space.
2022.044,2022.845,N/A,We use the elephant.
2022.865,2024.247,N/A,We use the elephant.
2024.488,2026.671,N/A,And then we did like in
2033.148,2040.338,N/A,"All right, so now go ahead and flip your paper, but try not to look at the adjoining page."
2040.679,2041.46,N/A,I know that's silly.
2041.74,2048.049,N/A,"So just try and flip it and look at this one right here, where it says third, fourth, fifth."
2048.069,2049.451,N/A,Don't look at the adjoining page.
2049.471,2052.676,N/A,It's just there for the next step.
2052.696,2054.238,N/A,"So now third, fourth, fifth."
2054.839,2062.75,N/A,"And once again, we're doing this with our students, so just kind of think about a methodology for third."
2071.437,2074.943,N/A,"And then fifth, draw a visual of what this might look like when we go outside."
2074.963,2077.306,N/A,That's a lot to ask for just a couple minutes.
2077.607,2080.191,N/A,"Apparently, I give my students quite some time to work through this."
2080.692,2084.958,N/A,"So why don't you pick one of those three, whichever one you prefer."
2085.018,2093.732,N/A,"So either write out a methodology or what kind of preconceived ideas might you have, or draw out a visual, kind of whatever you're feeling with your brain."
2104.613,2105.899,N/A,"This is non motile, yeah?"
2179.758,2208.651,N/A,But we're doing non-modal.
2209.441,2209.902,N/A,No snails.
2212.469,2213.051,N/A,No snails.
2219.708,2219.909,N/A,No snails.
2219.929,2222.716,N/A,So plants and fungi.
2222.736,2224.581,N/A,Or are we just doing plants?
2243.68,2265.975,N/A,All right.
2272.908,2274.448,N/A,And then go ahead and.
2281.919,2287.606,N/A,"All right, so as we look at this criteria, this is exactly what we do."
2287.647,2301.585,N/A,"So the goal of this is that if someone were to get your data and go back to this exact same coordinate and look at this exact same spot, they could assess the biodiversity year after year and compare that to other places, right?"
2301.605,2304.028,N/A,So you could just name your quadrat anything you want.
2304.088,2305.11,N/A,You're going to have coordinates.
2305.13,2306.652,N/A,You're going to have the bearing using a compass.
2306.992,2308.534,N/A,Any visual references?
2308.514,2308.894,N/A,see?
2308.975,2310.416,N/A,Are you this far from this pole?
2310.516,2311.858,N/A,Are you this far from this tree?
2312.819,2314.661,N/A,"Date, time, and weather conditions."
2314.681,2316.223,N/A,A sketch of the map of the site.
2316.643,2317.705,N/A,Pictures of each species.
2317.725,2320.528,N/A,"So if you have a phone, you can take pictures or you can sketch pictures."
2321.088,2331.18,N/A,"We're actually, Krebs is jazzing this up a little bit at the moment, so we're gonna change it up just a little bit when we get outside and we're actually going to"
2331.515,2343.076,N/A,"decide what species we see the most of, and then we're going to classify those as A through E. So we all have five species that are common, and then we're going to have other."
2343.416,2351.09,N/A,"So then we could compile our data and say, okay, the biodiversity of this quadrat had this much A, and the biodiversity of this quadrat had this much of this species."
2351.15,2352.392,N/A,Does that make sense?
2353.823,2356.288,N/A,He's going to orchestrate that because his brain's going.
2356.829,2364.063,N/A,And then these are the things that you're going to have to have when you finish your report.
2364.103,2366.748,N/A,So same for my students.
2366.768,2368.331,N/A,"All right, so let's keep flipping for just a second."
2369.533,2372.559,N/A,"I don't think, yeah, you're good."
2373.0,2373.942,N/A,You can go to the next one.
2374.782,2378.285,N/A,"All right, so once again, this is just stuff I show my students on Canvas."
2378.886,2380.267,N/A,So this is from the IB website.
2380.287,2382.029,N/A,So we took a picture of the whole area.
2382.089,2384.551,N/A,You can see there's pictures of the typical vegetation.
2384.631,2386.333,N/A,So just look through these few pages for a moment.
2387.054,2389.376,N/A,You can see the site two is like in Switzerland.
2389.396,2390.337,N/A,They've got the coordinates.
2390.357,2391.578,N/A,They've got the altitude.
2392.719,2395.041,N/A,They've got pictures of the different species there.
2395.081,2396.843,N/A,So we're kind of doing something similar to this.
2397.603,2402.528,N/A,I just put those on there just to kind of give us a visual reference before we go out.
2403.79,2405.813,N/A,"All right, so we are about to go outside."
2406.434,2412.281,N/A,"If you look at your objective again, so we are going to figure out, evaluate population abundance of non-modal species."
2413.142,2414.805,N/A,What does that mean?
2414.825,2415.405,N/A,Non-movie.
2415.786,2417.168,N/A,We are going to estimate.
2417.388,2418.029,N/A,Is it going to be perfect?
2419.25,2419.651,N/A,Heck no.
2419.971,2422.975,N/A,"We're going to do random, systematic, or transect."
2422.995,2424.217,N/A,What do y'all think if we're using hula hoops?
2424.517,2424.938,N/A,Transect.
2428.124,2428.745,N/A,Yeah.
2428.765,2432.311,N/A,"So with my kids, when we get to the garden, sometimes they're very careful."
2432.371,2434.995,N/A,"Like, I want all the species in my hula hoop, right?"
2435.276,2437.88,N/A,"But then other times, they're like, woo!"
2437.9,2439.202,N/A,And see where it lands.
2439.222,2442.568,N/A,"So when I first started doing this, it was in January."
2442.788,2447.696,N/A,"We were outside, and we were just assessing the biodiversity of what's in the grass, really."
2447.977,2450.801,N/A,"And now we have a native garden, so we can use it a little bit more for that and stuff."
2450.821,2452.624,N/A,So yeah.
2452.644,2454.267,N/A,So quadrants are not systematic.
2455.833,2456.394,N/A,They can be.
2456.414,2457.174,N/A,They can be.
2457.295,2458.376,N/A,But ours are not going to be.
2458.396,2458.816,N/A,They will not.
2458.836,2459.417,N/A,OK.
2459.717,2460.158,N/A,Got it.
2460.178,2460.919,N/A,I've got the difference.
2461.719,2461.82,N/A,OK.
2461.84,2463.201,N/A,So you need your journal.
2464.122,2465.323,N/A,You need a partner.
2469.408,2470.389,N/A,Probably a clipboard.
2470.449,2472.411,N/A,"Obviously, your packet, right?"
2472.431,2474.473,N/A,So you can know what criteria is included.
2474.493,2479.539,N/A,There are also two examples of what my students have done in the past.
2479.559,2482.482,N/A,There was one from home and then one from school.
2486.393,2489.798,N/A,I think what we can do now is I left the hula hoops outside.
2490.118,2492.942,N/A,"We're not using quadrants, I think you mentioned that."
2492.962,2496.447,N/A,"Grab a partner, grab a hula hoop, and I'll give you further instructions."
2496.687,2498.97,N/A,We're going to kind of go where moth and bat less.
2501.033,2503.056,N/A,And bear poop.
2503.076,2503.777,N/A,"Yeah, close your eyes."
2503.797,2504.858,N/A,We'll play moth and bat.
2505.88,2508.483,N/A,I'll play the moth.
2509.605,2512.108,N/A,Find me.
2512.148,2515.793,N/A,You got tape and marker.
2574.194,2583.361,N/A,That's just the IB stuff.
2583.381,2586.631,N/A,"There's all, you know, all international."
2587.233,2592.709,N/A,That's true.
