start_time,end_time,speaker,text
1240.062,1247.113,N/A,DLD was supposed to be at our day school all day.
1252.797,1267.347,N/A,I'm making $300 less a month.
1269.098,1270.019,N/A,It's sick.
1270.459,1275.745,N/A,This one says nothing about communication.
1276.105,1278.068,N/A,What do you mean?
1278.168,1281.451,N/A,"I mean, it has a lot of good information."
1281.471,1286.076,N/A,"I didn't have anything about communication, so I don't want to use that one, right?"
1286.296,1288.399,N/A,Because I could come outside with you.
1289.079,1293.604,N/A,"I mean, it would still be beyond this class, but I could come outside and assist."
1293.624,1295.086,N/A,I love the idea of going out with your class.
1295.106,1297.148,N/A,"You know, I'll log in and see if they still"
1302.207,1309.157,N/A,We got a whole malt to get a chip jar.
1309.678,1323.017,N/A,Like we got a chip jar last time.
1328.752,1345.967,N/A,And then 20 and you got a grant.
1351.533,1357.206,N/A,"Okay, so you need to email Nick Reynolds."
1357.226,1366.065,N/A,A few times I've talked to him but I know that he's our wildlife teacher.
1366.45,1369.156,N/A,"Oh, I know that guy, actually."
1369.257,1372.885,N/A,I saw him at the zoo.
1372.966,1375.752,N/A,Nick also does what he wants.
1376.253,1378.8,N/A,You and Nick were doing fantastic.
1379.16,1380.484,N/A,I see him around a lot.
1380.564,1383.21,N/A,He's got a high wire.
1385.553,1405.468,N/A,That's where I'm saying I need to fix that 28.
1409.667,1425.128,N/A,Okay this one's good.
1437.359,1442.748,N/A,Find and replace.
1442.948,1451.922,N/A,Find and replace.
1451.983,1459.755,N/A,Oh.
1474.298,1476.521,N/A,Because we were trying to figure it out yesterday.
1476.782,1479.626,N/A,And it's both ways in a lot of places.
1480.627,1487.277,N/A,But I feel like the consensus is the 1L.
1487.397,1493.747,N/A,"There's nothing like the children saying, you spelled that wrong."
1497.192,1502.179,N/A,"Field notes, termite trials and tribulations."
1504.403,1505.524,N/A,Which that works right here.
1505.544,1514.154,N/A,"It literally says, one of the assessment opportunities, constructing these dichotomous keys to classify objects based on the rule of the universe."
1514.735,1519.961,N/A,Identifying patterns used to prove items.
1519.981,1520.682,N/A,Select.
1521.142,1522.104,N/A,This is like a model.
1522.304,1525.287,N/A,We got about two more minutes before we're coming back together.
1528.631,1530.113,N/A,Are you on this one right here?
1530.133,1531.695,N/A,If you want to copy and paste.
1532.275,1533.617,N/A,Thank you guys.
1535.538,1537.94,N/A,I kind of wish I could do it immediately.
1537.96,1543.867,N/A,"A lot of times, I do the termites as my introductory experiment for the year."
1544.647,1549.352,N/A,What do you do for your first?
1549.412,1558.722,N/A,"For AP, I usually get into standard deviation, standard error of the mean."
1559.042,1563.807,N/A,So one of my first things is water drops on a penny.
1587.04,1596.891,N/A,"This would be something late New Year's, like a spring in ecology for animal behavior, most likely."
1596.911,1599.434,N/A,I don't know where it was fit in for Bio One.
1601.676,1607.983,N/A,"Well, it's specifically built for Bio One because we need this standard base."
1608.003,1608.323,N/A,Right.
1608.424,1610.326,N/A,I'm not sure where I would put that in.
1610.966,1611.127,N/A,Right.
1611.267,1617.013,N/A,That's why I was kind of thinking put it in with safety at the beginning.
1625.127,1629.791,N/A,But it's a standard that needs to be covered before the test.
1630.092,1637.799,N/A,It's not a complicated lab to throw in there.
1638.139,1638.379,N/A,No.
1639.38,1643.664,N/A,"It sounds like a good way to introduce, like, science with lab."
1643.684,1644.525,N/A,That sounds dope.
1644.705,1646.967,N/A,I usually use it as nature of science.
1648.269,1651.191,N/A,So I just give them termites and pens.
1651.472,1654.054,N/A,"I'm like, so this is a termite."
1655.418,1658.881,N/A,"And I'm like, I draw a circle around my termite with my big pen."
1660.683,1662.765,N/A,"And I'm like, make observations."
1662.785,1664.506,N/A,"Yeah, I'll actually walk around in circles."
1664.726,1666.908,N/A,"And then they're like, he's walking on the line."
1667.409,1669.511,N/A,"And then so we make observations, they ask questions."
1669.571,1673.694,N/A,"Nature of science, what we do."
1675.256,1676.597,N/A,And so that's how I started.
1676.677,1677.958,N/A,We started our year last year.
1678.759,1681.922,N/A,So this wouldn't be a huge leap.
1682.082,1685.425,N/A,"And it covers one of my standards, not just nature of science."
1685.405,1691.953,N/A,"And it's before we get into, if I do, the problem is getting the supplies to do it."
1691.973,1693.996,N/A,"I don't have the chambers, I don't think."
1694.456,1695.978,N/A,"I might, if Whitney does it."
1696.198,1696.739,N/A,If it's an AP.
1697.32,1699.002,N/A,I don't know if that's what it's gonna be.
1699.022,1700.364,N/A,"I have a lot, it's in the AP curriculum."
1700.384,1701.405,N/A,"A lot of the time, we have a lot of chambers."
1701.425,1702.566,N/A,And it's specifically for.
1702.586,1706.732,N/A,And then we just meet up at DLD to do a shuffle.
1706.752,1707.533,N/A,We don't have DLD.
1707.933,1708.834,N/A,It's at Bay School.
1708.994,1710.636,N/A,"Yeah, they dumped us back."
1711.417,1711.578,N/A,Oh.
1711.638,1714.101,N/A,Because we're working with our teams on the new curriculum.
1714.161,1715.142,N/A,"It's a little bit different,"
1715.122,1722.85,N/A,"If you did not go to a curriculum meeting, you have to go to your curriculum meeting itself."
1722.97,1723.751,N/A,"Oh, did they change it?"
1724.051,1725.653,N/A,I didn't know what a curriculum meeting is.
1726.073,1727.775,N/A,What if I don't teach anything?
1727.795,1729.637,N/A,You don't have a textbook.
1729.657,1731.559,N/A,I don't know what they're doing with you.
1731.719,1733.161,N/A,You have to ask your department head.
1734.582,1736.404,N/A,We got dumped back on our department heads.
1737.345,1739.948,N/A,"Oh, I need to read that."
1740.299,1741.08,N/A,Like free time.
1741.501,1742.282,N/A,It's not really free.
1742.822,1744.184,N/A,I think I'll just work in my class.
1744.204,1745.346,N/A,I'll make that my first.
1745.466,1748.39,N/A,I'm going to do inquiry lab in my office.
1748.41,1751.734,N/A,I always like to start with plant biology as well.
1752.295,1754.238,N/A,"Yeah, but this would be an easy one to not get."
1755.339,1756.32,N/A,This would be an easy one to not get.
1756.34,1757.402,N/A,"I know, but I want to warm it up."
1757.522,1762.348,N/A,I want to get into like evolution and stuff and then get into like kind of ecology.
1762.368,1763.43,N/A,You're going to build it somewhere else.
1763.45,1765.092,N/A,"Yeah, I think I'll do it in this room."
1767.417,1784.734,N/A,"Oh, did we already get paid you're asking I think so Search no reply"
1796.628,1798.87,N/A,"Oh, we didn't get paid yet this month."
1798.95,1801.572,N/A,7-18 looks like.
1801.592,1802.873,N/A,"Yeah, 7-18."
1802.893,1804.175,N/A,I don't know if I did.
1804.215,1804.735,N/A,We did.
1804.755,1806.497,N/A,"It's probably, it's just not where you're spending."
1806.517,1807.317,N/A,The email was 7-18.
1807.417,1810.0,N/A,The deposit was 7-23.
1810.86,1813.142,N/A,I don't have anything from July.
1813.222,1816.665,N/A,There's something that they'd like to tell you.
1817.306,1819.948,N/A,We've stopped the paycheck.
1820.228,1825.453,N/A,Maybe he'll just take the hint and move on.
1831.643,1835.733,N/A,"I was trying to see if I held my ear, if that worked."
1836.215,1839.663,N/A,"Hi, everybody."
1839.683,1841.348,N/A,How are you all?
1841.709,1842.771,N/A,Good.
1843.794,1844.135,N/A,Great.
1844.476,1845.699,N/A,Great efforts.
1846.441,1847.203,N/A,It was a big day.
1847.243,1848.165,N/A,The hike was big.
1848.185,1848.927,N/A,It was hot.
1868.279,1877.834,N/A,I just can't let go of the thing.
1877.874,1879.055,N/A,Just stay right there.
1879.116,1880.978,N/A,Don't touch it.
1881.299,1884.824,N/A,Look how cute we are.
1884.884,1889.011,N/A,That's terrible pictures.
1889.231,1892.156,N/A,I look surprised.
1893.017,1895.08,N/A,Are we saying tree?
1901.523,1906.469,N/A,"We took like 10, I was sorry."
1906.63,1908.051,N/A,You are very important.
1908.111,1911.296,N/A,"I'm gonna look at it, we got other ones."
1912.337,1913.398,N/A,I was surprised.
1913.558,1924.132,N/A,"All right, so we'll look at another, I think we got another couple of good ones."
1924.212,1925.674,N/A,You look good in every photo.
1931.223,1932.588,N/A,"of things, et cetera."
1932.628,1934.736,N/A,So it could include in theory anything with the et cetera.
1935.177,1936.944,N/A,"Wow, that's great."
1936.964,1938.128,N/A,Here's the brief agenda.
1966.66,1970.244,N/A,"I wanted to really briefly, sorry, a lot of words here, maybe focus on just the four words."
1970.624,1974.268,N/A,What I wanted to reiterate was that we're going to ask you to implement something in your classes here.
1974.288,1976.23,N/A,You all are working hard to figure out what makes sense.
1977.211,1982.417,N/A,"We ask you to touch on, in some small way, but in some way that's present, each of these four things."
1982.437,1987.442,N/A,"But I think this morning, the sessions led by our teacher leaders did a great job of doing this."
1988.683,1991.166,N/A,"I think of the punchline for the first one being,"
2049.905,2053.191,N/A,"And then also, I just want to mention, I mentioned that credible connects to this idea."
2053.532,2061.969,N/A,It also it's an acronym stands for creatively reimagining engagements with data in biology learning environments somehow.
2062.029,2062.289,N/A,Okay.
2062.67,2063.892,N/A,"But you're like, wait, I don't teach biology."
2063.912,2065.315,N/A,"Yeah, we know it was like,"
2103.584,2109.33,N/A,"In some ways, this is the most complex, and in some ways, it's the easiest to address."
2109.771,2112.273,N/A,Allocating students' ideas is a big part of ambitious science teaching.
2112.854,2117.238,N/A,"This might be something, sorry, transparently, this might be something we take on more next year."
2117.258,2120.021,N/A,"Yeah, Cody, go ahead."
2120.041,2124.606,N/A,"I was just gonna say, this is day two of a year-long kind of process."
2124.666,2127.229,N/A,"So if you're feeling, I don't know what,"
2151.239,2155.9,N/A,Jen and I debriefed after and we're like... Basically I felt like I didn't introduce the like...
2176.552,2179.459,N/A,to turn them off before you go to the restroom.
2179.479,2181.704,N/A,"I think we haven't had any issues yet, so there you go."
2182.225,2184.11,N/A,So that's been fun.
2184.19,2184.891,N/A,Why are we doing this?
2184.952,2189.903,N/A,We were looking even just last night in some of the footage around the discussions that were had around like
2206.707,2208.535,N/A,nothing more than to learn what doesn't work.
2208.555,2212.633,N/A,"Actually, maybe even more than that, maybe what does work, but I mean, maybe later, like what doesn't work is."
2236.255,2239.12,N/A,Photos.
2239.761,2240.522,N/A,John shared this.
2240.742,2242.305,N/A,So if you search your email from John.
2243.226,2244.408,N/A,"If you don't have that, let me know."
2244.428,2245.911,N/A,We'll just share it with you.
2245.951,2247.313,N/A,Please dump photos here when you get a chance.
2247.333,2248.855,N/A,You probably get out on time right now.
2248.875,2252.461,N/A,"But if you have time later to see that email, feel free to share photos."
2252.702,2255.165,N/A,Thank you.
2256.367,2257.589,N/A,I like this picture.
2257.609,2259.773,N/A,I like the last picture.
2259.793,2261.776,N/A,This is just a reminder where I shared Google Drive.
2261.796,2263.579,N/A,We'll come back to this tomorrow.
2278.105,2280.75,N/A,"Leah, again, sent an exit ticket."
2280.87,2284.236,N/A,"Just as a note, by the way, back to the research point, we are actually not using these for research."
2284.256,2286.199,N/A,This is just formative feedback.
2287.121,2292.891,N/A,"So to capture your day, to experience this, if you don't mind, you have this in your email, but there's a bit.ly as well."
2311.45,2312.431,N/A,"Right, okay, hike."
2312.531,2313.672,N/A,Are you ready for another hike?
2314.173,2315.534,N/A,"No, I don't know about this."
2315.635,2319.679,N/A,"I think I feel kind of tired, but we didn't do this yesterday because the rain and things have pushed back."
2320.079,2321.901,N/A,We could hike to the waterfall.
2321.922,2324.785,N/A,It's like a mile that way and then a mile back.
2324.805,2325.425,N/A,It's hot.
2325.445,2326.066,N/A,It's a cool waterfall.
2326.086,2327.087,N/A,It's a beautiful waterfall.
2327.107,2327.848,N/A,It is beautiful.
2328.048,2330.251,N/A,And that's kind of the goal there.
2330.371,2331.272,N/A,What's the distance on that?
2332.113,2334.776,N/A,I believe it's one mile there and one mile back.
2334.796,2335.316,N/A,It's nothing.
2335.456,2336.918,N/A,You can swim in it.
2337.387,2343.448,N/A,"It's about to go, too."
2365.147,2393.955,N/A,other talented instrument.
2395.977,2400.602,N/A,"Yeah, ukulele."
2400.783,2406.149,N/A,"She told John yesterday, oh, your ukulele's missing a string."
2406.369,2407.771,N/A,I got some extras in my car.
2407.851,2410.534,N/A,That was awesome.
2411.755,2414.118,N/A,I think.
2414.158,2417.061,N/A,I don't know.
2417.121,2418.643,N/A,Thanks all for a fun day.
2439.953,2444.759,N/A,"Thank you all again for your, yeah, I mean that's a small, very small thanks for all of your efforts."
2444.779,2447.382,N/A,"Yeah, that's like recapping all the things we've done today."
2447.583,2451.047,N/A,"I still don't think, what was that?"
2451.087,2452.509,N/A,Who can say everyone's name here?
2453.25,2467.648,N/A,"We've got Kayla, we've got Jessica, we've got Allison, we've got Michelle, Jen, Allie, Jeff's got it, Audrey, Justin's got it."
2478.412,2485.367,N/A,You're so close
2487.288,2488.67,N/A,"Dude, you got all the names."
2488.75,2491.074,N/A,I don't know that well.
2492.295,2493.457,N/A,"Sorry, Lisa."
2493.577,2497.884,N/A,I need to probably get this figured out.
2498.044,2499.806,N/A,"All right, let's see."
2500.067,2502.15,N/A,"Oh, Vincent's right behind the edge of the wall."
2502.17,2502.771,N/A,He's his name.
2503.031,2503.772,N/A,Is it Belder?
2503.852,2504.774,N/A,My name's Belder.
2504.794,2511.203,N/A,"Kayla, Jen, Jessica, Allison, or Allie, Allison, Michelle, Audrey,"
2512.162,2519.152,N/A,"Tanya, Megan, Katherine, Tom, Alicia."
2520.814,2522.576,N/A,Did I get it right?
2522.596,2523.177,N/A,Alicia.
2523.197,2524.439,N/A,"I'm sorry, I think I said Alicia."
2526.141,2528.324,N/A,"I know, and I've been practicing all day in my head."
2529.586,2530.567,N/A,Just the wrong one.
2530.587,2533.631,N/A,Alicia.
2533.731,2538.658,N/A,I haven't read it in my notes.
2539.195,2548.974,N/A,"Lisa, Kim, Cody, I gotta finish this."
2549.034,2552.661,N/A,Think about the ways we work with that.
2553.162,2558.031,N/A,If someone didn't get it.
2558.855,2574.13,N/A,I'm not sure what's going on.
2576.793,2582.868,N/A,"So if I don't respond, there's a chance that you sent it to me, and I just didn't send it."
