start_time,end_time,speaker,text
293.082,312.272,N/A,teach and so we were talking about comparing behavior of termites which are an insect versus behavior or lack thereof of roly-polys which are an arthropods and how communication allows termites and communal insects like that to have a selective or
312.252,326.608,N/A,a natural selection advantage over individuals like roly-polies and how that communication and signaling can help them find resources more quickly versus the lack of communication in something like a roly-poly.
328.03,329.552,N/A,That sounds awesome.
329.572,333.076,N/A,"Not exactly place, but... It sounds awesome."
333.116,333.877,N/A,They're both native.
334.317,335.419,N/A,You can play with roly-polies.
335.439,336.36,N/A,You can go out and get them.
336.6,338.462,N/A,"Yes, very true."
342.492,364.163,N/A,We all teach bio one and we talked about sort of sticking in the ecology world and looking at the changes potentially in the environment affecting biodiversity and we talked about maybe doing soil quality or water quality measurements and again
386.958,398.434,N/A,"All right, before I pass it over to Josh, just to schedule-wise, we're going to meet at 3.30 at the Friendship Circle to do some salamander explorations."
400.618,406.366,N/A,"I have one, two, three, four quick notes."
407.888,412.615,N/A,"First, hearing about your curriculum, what fits, what doesn't, was great."
412.755,414.838,N/A,And we want to keep foregrounding that.
416.995,418.437,N/A,that can't connect to what you do.
418.477,422.824,N/A,"So keep sharing about your curriculum, your context."
423.124,423.925,N/A,That's really valuable.
425.187,430.375,N/A,"Related, I know many of you teach biology in Knox County now have this new curriculum, which is very prescribed."
431.016,432.017,N/A,It looks good.
432.418,433.48,N/A,It's very prescribed.
433.5,437.365,N/A,And so we had some interesting conversations or groups about how to work within that constraint.
439.248,441.231,N/A,"I think in terms of the curriculum,"
441.683,444.967,N/A,"It's really good, but there's still room to do more with data."
445.227,447.911,N/A,That's partially a function of where the science education field is.
447.931,456.982,N/A,"Data, despite being so central to science, just as a very simple statement, it's kind of been peripheral science education, even for upper level high school science."
457.002,459.325,N/A,A lot of times the data sets are pretty cookie cutter.
459.425,462.088,N/A,The investigations with data are pretty broke compared
463.975,465.397,N/A,So we think there's still room to push.
465.858,470.646,N/A,"And in some ways, kind of leave the field humbly in terms of what's showing what's possible."
471.187,472.789,N/A,So that's the first note of our curriculum.
472.829,475.173,N/A,"Second is, there were some cool conversations about why we use data."
475.253,477.938,N/A,And that's something we really like to study and learn more about.
477.958,480.021,N/A,What kinds of questions are worth asking with data?
480.341,482.565,N/A,"If we already know the answer, maybe we don't need to collect data."
482.665,483.807,N/A,Just look it up.
483.787,486.51,N/A,But we might not know about local specifics.
486.53,488.872,N/A,We might not know about the quality of the soil at our school.
488.972,490.994,N/A,There literally might be no measurements on it.
491.015,491.595,N/A,GPT can't tell us.
491.615,492.256,N/A,It could guess.
492.716,494.458,N/A,But your students could probably generate a better answer.
494.558,496.901,N/A,So try to figure out kind of where the value add is with data.
497.261,498.522,N/A,Some cool conversations around that.
499.724,502.867,N/A,"Sort of related, we want to learn from a variety of different cases."
502.987,506.611,N/A,"Like trying stuff out and failing is very valuable, actually."
506.631,509.794,N/A,That's part of the value of our research project is we can afford to kind of try
513.689,517.455,N/A,"Lastly, just a few notes on logistics."
518.556,520.84,N/A,"We hope you're involved for more than one year, actually."
521.28,525.086,N/A,"We didn't really say that yet, but we have a solid two years of funding."
525.106,526.808,N/A,"And actually, a year after that, that's more wrap up."
526.828,530.834,N/A,"But we have solid two years of funding for participating teachers, for teacher leaders."
531.475,538.065,N/A,"And so that's to say, if you want to start small this year, try something minimal, viable, lesson."
538.846,541.35,N/A,And use that as a chance to maybe plan for more next year.
546.494,551.52,N/A,"Small thing that's sort of, it's under my logistics heading, but it's a little different."
552.241,560.712,N/A,"There were some discussions about student collected data, which sometimes is called first-hand data, and data that's provided to students, second-hand data."
560.813,561.774,N/A,One's not better than the other.
561.914,568.182,N/A,"There's awesome secondary data sets, but there's also value in students collecting data, like in these examples we talked about, where there might not be data on the creep by your school."
568.769,572.4,N/A,"And so I just want to encourage you all to think about both, first and second hand data."
572.42,573.684,N/A,"Again, one's not better than the other."
574.145,581.648,N/A,You might think about sequencing them or trying one in a case where you'd use the other first things and see if there's different benefits to kids learning.
582.438,586.766,N/A,"Lastly, my last note is we like different and weird stuff."
586.786,592.857,N/A,"The only anchor, back to the very first thing we shared, is there's these four pillars of the project we want to try to encourage you to touch on."
592.917,604.699,N/A,"The data investigation process, so thinking about ways kids can engage not just in one part of the data cycle, not just looking at a graph or creating a graph, but also being able to ask questions, maybe even clean data, maybe"
604.983,610.971,N/A,"Something around statistical analysis even, maybe, where a statistic can be as simple as a mean."
611.051,614.856,N/A,That's a very powerful statistic that actually can be super useful.
615.296,618.4,N/A,"So the data investigation cycle, place-based learning is the second."
619.001,626.21,N/A,"The third is this thing we haven't talked about as much, but thinking about data not in terms of yes, no answers, but how confident we can be about different ideas we have and hypotheses."
626.971,628.733,N/A,"And then lastly, this ambitious science teaching approach."
628.813,631.176,N/A,So those are four big things.
631.317,632.458,N/A,Those are each huge.
632.438,639.051,N/A,"But trying to think about how you can incorporate aspects of these, knowing that the third and the fourth, we haven't really began to talk about yet."
640.955,642.398,N/A,That's all.
642.418,647.529,N/A,"So I really enjoyed hearing your conversations, and looking forward to continuing."
647.549,648.711,N/A,"Yeah, really cool projects."
649.052,651.156,N/A,They all sound really exciting.
651.727,652.668,N/A,And we're just getting started.
652.908,655.992,N/A,"Again, friendship circle at 3.30."
656.692,657.513,N/A,Five minutes.
657.593,658.895,N/A,Five minutes.
659.135,660.036,N/A,Five minutes.
660.076,665.502,N/A,"We didn't get tested out earlier, so I'm going to leave them right here."
665.522,672.69,N/A,"If you can't pick up a schedule, you'll know what the heck is going on."
674.071,677.295,N/A,"Let's say 3.35, and I'll warn everyone."
678.338,701.882,N/A,I don't know what that means
701.862,703.29,N/A,"Yeah, bring your notebook."
703.612,711.214,N/A,"Oh, and something to write, I guess, and make sure you're like, how can they join?"
