start_time,end_time,speaker,text
132.05,135.835,N/A,So this was just like one of the ones that I picked up that was kind of cool looking.
136.556,137.237,N/A,Lichen or fungi?
137.818,138.679,N/A,Fungi.
139.655,140.797,N/A,What were you taking pictures?
140.897,141.779,N/A,What were you doing?
141.92,146.268,N/A,"I'm using Google lands, and I was also just getting our data."
146.288,146.529,N/A,Yeah.
146.569,148.252,N/A,Just like different photos.
148.633,148.893,N/A,Yes.
149.214,149.575,N/A,Beautiful.
149.655,152.721,N/A,So then you could go back and have that information available to you.
152.941,153.302,N/A,Beautiful.
154.064,154.344,N/A,All right.
154.424,156.769,N/A,Any other artifacts or pictures anyone want to share?
160.057,163.741,N/A,All right.
164.081,164.501,N/A,Yeah.
164.521,164.842,N/A,All right.
164.902,167.104,N/A,So how did it go?
167.945,168.225,N/A,Everything.
168.545,169.927,N/A,Were you able to find data in 10 minutes?
170.567,171.588,N/A,"Yeah, absolutely."
171.608,171.869,N/A,Right.
171.889,173.13,N/A,"So we have time for that, right?"
173.25,176.653,N/A,Can you take 10 minutes out of your time to gather data?
177.795,178.135,N/A,All right.
178.155,179.336,N/A,One comment.
179.356,180.257,N/A,Could you say what you said?
181.038,186.283,N/A,I was saying it was nice to go out for 10 minutes and see how much
188.744,192.43,N/A,"when I think of like 10 minutes, I'm like, oh, it's not really enough time to do anything."
192.53,197.659,N/A,"But we got a lot, we saw a lot of insects out there in our 10 minutes."
197.679,199.502,N/A,So that was cool.
199.943,203.388,N/A,"So we already kind of talked about what kind of data were you able to collect, right?"
203.408,203.829,N/A,Everyone shared.
203.849,205.071,N/A,Does anyone else want to share their data?
205.352,206.634,N/A,I didn't hear from this side very much.
207.055,210.921,N/A,"We were qualitative, so we just"
212.048,213.13,N/A,What was around us?
213.29,213.831,N/A,"Yeah, what'd you see?"
215.193,217.417,N/A,There's a very dense canopy color.
217.737,227.613,N/A,"However, we had a lot of proximity to water, which helped with the large biodiversity in the area."
228.414,228.555,N/A,Nice.
228.575,230.578,N/A,There's a lot of carbon cycle going on.
230.598,230.778,N/A,Nice.
230.838,231.92,N/A,I like the carbon cycle.
231.94,233.983,N/A,"You also mentioned water, so we're making those connections."
234.044,234.705,N/A,I like it.
234.725,234.985,N/A,Cool.
235.522,236.724,N/A,Any challenges?
237.585,238.346,N/A,We didn't have a question.
238.867,239.708,N/A,You wanted a question.
239.988,241.53,N/A,It would have been helpful to have a question.
241.57,241.891,N/A,I gotcha.
242.031,242.832,N/A,Like what?
242.852,245.015,N/A,Any question to answer.
245.315,246.137,N/A,"Okay, gotcha."
246.157,246.517,N/A,Anyone.
247.058,251.444,N/A,"Instead of just a word response, like, oh, I know what I'm looking for instead of just like coming out."
251.524,253.126,N/A,"Yeah, and yours was kind of vague too."
253.166,258.053,N/A,"Yeah, well it's in relation to"
258.573,259.314,N/A,What right?
259.334,267.904,N/A,"Yeah, and so some of the things were more specific that you guys kind of get a more general one So yeah, yeah, I feel that for sure But yeah, like a prompt or something to go with it."
267.924,268.485,N/A,That's a good idea.
268.605,269.546,N/A,I like that cool.
270.147,271.388,N/A,"All right, anyone else?"
271.849,273.791,N/A,"Well, just setting parameters, right?"
273.831,277.395,N/A,Scientific data should have some sort of repeatable parameters.
277.455,278.797,N/A,"Okay, how big of a space?"
278.837,281.56,N/A,"Yeah, or what like we had species"
285.995,304.662,N/A,totally those sort of things like those are the parameters the decisions that would have to be made beforehand right yeah absolutely to me this wasn't a challenge this was the beauty of working with someone else we isolated an area and then he immediately was it started counting off steps and was able to find a
304.878,307.262,N/A,"like the actual area, the space."
308.143,310.066,N/A,And I wouldn't have thought to do that.
310.426,312.149,N/A,"Yeah, so having different brains, I love that."
312.169,312.389,N/A,Yeah.
312.65,319.961,N/A,"So just having someone else to throw that off of, I think actually eliminates challenges, if that makes sense."
319.981,320.261,N/A,Absolutely.
320.321,320.521,N/A,Yeah.
320.742,320.982,N/A,Yeah.
321.082,322.825,N/A,"So you'll have another brain, someone to talk to."
322.885,323.206,N/A,Yeah.
323.226,324.728,N/A,So that's what we kind of talked about too.
324.768,325.329,N/A,Go ahead.
325.489,325.729,N/A,Yeah.
325.789,329.315,N/A,And I also liked the openness that it just said in text.
329.475,332.86,N/A,And so it was more about like going out and
332.84,339.998,N/A,It made me explore a lot wider area of things and then I could come up with some questions.
342.155,346.34,N/A,that I wouldn't have found if I had a more specific prompt.
346.52,346.94,N/A,Agreed.
347.141,350.344,N/A,"And I think that's where we come back to like different ages and stuff too, right?"
350.364,354.069,N/A,So you're gonna talk about a little bit of the scaffolding and stuff like that in just a second.
355.07,360.696,N/A,"So like with high schoolers, like you can probably just give them a prompt and let their brains do their brain things, right?"
360.936,366.223,N/A,"But then with middle school and other younger babies, they might need more scaffolding and that's okay."
366.503,367.784,N/A,"That's what we all know our babies, right?"
368.565,368.966,N/A,Part of it.
369.907,371.048,N/A,"All right, I think I might be done."
371.753,381.627,N/A,So this is an example of how we would use an activity like this in the middle school classroom.
382.288,384.391,N/A,Jen and I have both done this activity this year.
384.451,390.039,N/A,It's focusing on the question of how do you know if you have a healthy ecosystem or not.
390.199,392.843,N/A,And so we would do something really similar to what y'all just did.
392.903,394.605,N/A,We would take the iNaturalist app.
394.585,409.53,N/A,"on our phones, or we have class sets of iPads to have the students share those, go outside, and just capture as many examples of biotic living things in the school yard as they could in a short amount of time within 15 minutes."
411.293,418.686,N/A,"There is a certain level of time that goes into cleaning the data so that it looks nice like this, and then it"
419.037,423.183,N/A,would be a really simple activity with the middle school level.
423.383,425.667,N/A,"Like I said, I teach 11 and 12-year-olds."
426.247,429.352,N/A,"So when we're talking about graphing, it's very simple."
429.492,432.797,N/A,It's very two column bar graph.
433.217,441.349,N/A,We would give the students this list of species and give each student one or two different
441.903,450.333,N/A,data points so that they could then go and look and say is this native or is this invasive and then you could either do it on the computer.
450.373,458.023,N/A,We use Google Sheets and I've been really impressed with how even my 11 and 12 year olds can learn to use Google Sheets in the classroom.
458.763,464.13,N/A,We use Kodak to make this graph on the bottom left and just compare if we have
464.11,474.795,N/A,"a really big invasive bar and a really tiny native bar, how could that help us answer the question of is this a healthy ecosystem or not?"
475.788,478.513,N/A,"I like, Audrey, that you have to just make the sticky notes."
478.613,479.875,N/A,"Yeah, so this is Jen's."
480.276,481.778,N/A,"Jen, you want to talk about your sticky notes?"
482.359,482.62,N/A,Yes.
482.72,492.778,N/A,"So I had, very similar to what Audrey said, I had each kid pick, well, I had one class do native and one class do invasive."
492.858,497.526,N/A,And then I had to research the species that I gave them.
497.995,500.32,N/A,and had to get some certain information about it.
500.36,504.048,N/A,So each of the cards is the kind of like the little mini research that they had done.
504.068,506.092,N/A,I have them at the end of the day.
506.192,507.515,N/A,It's like an enrichment class.
507.595,511.543,N/A,So like what Audrey can do and what I can do are a little bit different.
511.583,512.726,N/A,She has them earlier in the day.
513.688,518.097,N/A,But this was very interactive and it was a really good visual.
518.077,520.92,N/A,Because I think immediately they think everything is invasive.
521.18,525.485,N/A,"Once they've learned those concepts, they think everything outside is not good."
526.205,527.927,N/A,They think it's trashy and horrible.
527.947,531.911,N/A,"But based on the data, it's not really like that."
531.931,533.974,N/A,"And once they look at the data, they're like, oh, wait a minute."
533.994,537.617,N/A,We actually do have quite a lot of native species on campus.
537.918,540.36,N/A,I'm surprised by how little invasives you have.
541.001,542.082,N/A,"Well, here's the thing, though."
542.282,543.403,N/A,We might not have a lot.
543.443,547.147,N/A,There's more diversity.
547.267,547.948,N/A,Yes.
547.928,552.033,N/A,But then we have a bunch of privet and a bunch of grass.
552.393,555.096,N/A,English ivy.
555.597,557.979,N/A,And we're going to go more into this.
557.999,562.845,N/A,"But looking at data bias, it depends on what the kids are interested in."
562.865,564.827,N/A,Because this is from iNaturalist data.
565.368,567.57,N/A,So what are they interested in snapping photos of?
567.63,570.133,N/A,It's usually the thing that stands out the most.
570.574,573.217,N/A,"But grass, they don't tend to take pictures of, right?"
573.337,577.041,N/A,"We talked about that a lot, actually."
577.021,587.319,N/A,"When they get to middle school, there's a really steep learning curve of them thinking that animals are alive, but not knowing that grass is alive."
587.579,594.632,N/A,Not knowing that grass is something that you could collect data on or make an observation on because they think that it's just like the dirt.
595.052,597.597,N/A,"Yeah, it's like a rock or the clouds."
597.997,600.382,N/A,"Yes, super basic."
600.402,601.103,N/A,Yes.
601.123,601.223,N/A,Cool.
601.203,615.448,N/A,"So, some of you guys, if you've worked with Tremont before, you may have done something like this, but if you're starting from scratch, especially on a middle school level,"
615.85,620.797,N/A,It's always good to invite them into play space learning with that space.
621.257,625.964,N/A,And so I always do this activity with my students when we go outside for the first time.
626.024,630.911,N/A,"It's called the Level Up Challenge, and it's basically a list, and I'm gonna show a closeup of it in a second."
631.371,634.996,N/A,But it's a list of different observational activities you can do with your kids.
635.377,641.385,N/A,"Some of them are super low stakes, some of them are a little more scientifically based."
641.365,644.509,N/A,But you can make them seasonal.
644.609,647.493,N/A,You can make them extremely localized and place-based.
647.513,649.416,N/A,You can totally tie them to your standards.
650.397,652.2,N/A,You can use iNaturalist as well.
653.221,656.385,N/A,"And then on a middle school level, we assign points to them."
656.565,659.309,N/A,"And I say, OK, you've got 45 minutes."
659.409,660.571,N/A,Try to get 20 points.
661.252,662.734,N/A,"If you do, you get a prize."
662.814,664.797,N/A,And the prize might be a high five.
664.957,671.085,N/A,"The prize is sometimes when I'm feeling really generous, like a little popsicle, something like that."
671.453,672.254,N/A,Or nothing at all.
672.434,678.582,N/A,"And what I like about this is that with the diversity of students that I have, you've got artistic ones."
678.642,680.604,N/A,You've got kids very scientifically minded.
680.644,684.389,N/A,There's really something for everybody in this when you give them that choice.
685.571,687.032,N/A,If you could go to the next slide.
687.994,688.174,N/A,Yes.
688.234,689.516,N/A,So this is kind of a close up.
690.557,693.621,N/A,This is one that Annie used recently with the class.
694.502,698.727,N/A,And I think you could totally do this with your high school class.
699.095,710.269,N/A,Just take them anywhere outdoors and then maybe rephrase some of this with it depending on the type of observational challenges you want them to do.
710.468,712.651,N/A,I just have a quick question about iNaturalist.
712.932,716.857,N/A,"If you're doing this in the classroom, do they have their individual accounts, or do you have a classroom account?"
716.877,719.401,N/A,Is there a way to do a classroom account?
719.701,721.424,N/A,"I was going to say, that's such a good question."
721.484,729.355,N/A,"The kids have to be 16 or older to have their own accounts, so I think high school, definitely, I would encourage them to do their own."
729.757,740.012,N/A,"Well, I don't know with the new law if that's even possible, but I do a group account of my own, and then I have them use iPads that I got from a grant."
740.593,741.735,N/A,So that's what I do with them.
741.755,743.838,N/A,Can you show us how to set that up at some point?
743.898,744.199,N/A,Yes.
744.619,748.084,N/A,"And I think Amanda's, are you doing a session on iNaturalist?"
748.705,749.126,N/A,"Oh, you're not."
749.346,750.688,N/A,"Well, then I will definitely show you that."
750.849,751.069,N/A,Thank you.
751.149,752.251,N/A,"Yes, I'd be happy to do that."
752.491,757.198,N/A,"But anybody is welcome to reach out to me, and I will help with anything."
757.297,768.867,N/A,"Yeah, and you're such a pro at it, and there are so many nuanced things looking for data that you can find that, especially at a high school level, would be super beneficial for using place-based data."
768.987,771.87,N/A,"Awesome, thank you."
773.411,778.776,N/A,"Dick Krebs often uses sidewalk chalk a lot too, teaching like anatomy and stuff outside."
778.836,787.303,N/A,"So you could even get them, you know, he does like tasks and stuff like that, and you can give them lists and options of things that are low, low,"
787.925,797.052,N/A,"low stakes at first and then you can build up to things that are more content based or more challenging after, you know, after they're comfortable with the process and stuff like that."
797.092,800.241,N/A,So I always get kids cause I always do a little survey.
800.262,801.124,N/A,"I'm like,"
801.307,802.268,N/A,Do you like science?
802.289,803.23,N/A,And they all say no.
803.53,805.453,N/A,And a lot of them say it because they just don't get it.
805.473,806.435,N/A,They don't understand it.
806.575,809.8,N/A,And so doing something like this engages them.
810.02,820.817,N/A,"I mean, even touch something weird can be such a like find something outside your comfort zone and touch it is a step towards science because you're making an observation."
820.983,822.144,N/A,Yeah.
822.164,822.605,N/A,All right.
823.806,828.951,N/A,"So another thing, this could maybe be a little more middle school, but motivating students to research."
829.352,841.164,N/A,"So the first one I got from the Beatles curriculum, which I know Tremont uses a lot, but it's a free resource, a lot of inquiry and observational type activities to get kids excited about being outdoors."
841.765,845.989,N/A,So one is we find a mystery object outdoors.
846.91,849.893,N/A,"I usually bring it inside, and then we first"
849.873,865.857,N/A,make a lot of observations like qualitative and quantitative observations and then the next step is then we start to ask questions and then based on that observational data we start to maybe hypothesize what it is and things like that.
865.837,876.873,N/A,I've done mystery objects where I give them a story like this skull was found outside with all these footprints and then there were these feathers and I create this whole scenario.
876.893,884.925,N/A,So at least on a middle school level it really entices them into the learning and then they're kind of hooked and they're willing to go through this process with me.
885.412,893.114,N/A,"Back in the day, when there was Facebook, I would do more of these little templates where we would do social media profiles and things like that."
893.214,899.472,N/A,"So going outdoors, using iNaturalist, finding something of interest, and then they would do a little research on it."
900.211,907.261,N/A,And this is really good also for if the weather is terrible and you have planned your entire lesson around doing something outdoors.
907.501,914.551,N/A,There was a year that Jen and I had planned this beautiful lesson and we were gonna have volunteers come from Discover Life in America.
914.932,922.062,N/A,We had so many people come in to take our kids on hikes and do identifications in a quartering the whole time.
922.643,926.488,N/A,And so we pivoted and did something more similar to this where we
926.468,934.717,N/A,brought samples in and it was still a really great learning experience and they had the experience of asking questions and making observations about what they had found.
935.859,946.37,N/A,"So thinking about how we can take that like motivation that we've kind of all grow up with curiosity, right?"
946.39,954.079,N/A,"And like I'm really stuck on when I hear that kids don't like science, I'm really stuck on like"
954.295,956.303,N/A,When did they decide to stop linking signs?
956.384,960.179,N/A,"It wasn't when they were like crawling around like looking for bugs under rocks, right?"
960.661,962.77,N/A,That's like a motivation piece that like...
963.121,970.75,N/A,"As a high school teacher, when I see a student and they're looking at going to college and they're like, I'm not a science person when they come to my classroom."
971.29,972.392,N/A,Since when or why?
972.792,979.58,N/A,"You've been influenced by one teacher, or maybe two, out of the world of science."
979.66,981.963,N/A,That's such a small population size.
982.023,984.646,N/A,"But maybe as we teach, we think about that too."
985.887,991.153,N/A,"Based on our approach, maybe we're really influenced by the trajectory of that student."
991.538,1001.534,N/A,"So at the high school level, I like to start off with these small little bio blitzes where students are like motivated to learn just by like interacting with things around them."
1002.075,1007.743,N/A,"And then we make lists of all the things we find and then I have them write down some observations, right?"
1007.764,1012.551,N/A,And then eventually they turn those observations into like questions they have.
1012.801,1018.087,N/A,"So if we see a hole in a tree, maybe we turn that observation into a question."
1018.107,1020.85,N/A,"Well, I wonder how many animals live in that hole in the tree, right?"
1021.15,1026.196,N/A,"And right there and then we have the foundation for a lab design, right?"
1026.776,1037.408,N/A,And so this is the type of stuff we do at the high school level after we make those motivational data collection points.
1039.43,1042.976,N/A,I think you can go to the next slide.
1042.996,1049.167,N/A,"So after we come up with our research question, then we're like, okay, what kind of qualitative data can we collect?"
1049.187,1052.694,N/A,"What kind of quantitative data collection, what will that look like, right?"
1053.255,1059.666,N/A,"Based on our observations we had outside, what could we hope to collect data on based on that observation?"
1060.152,1065.118,N/A,And so they make a list of things that they could qualitative and quantitatively collect.
1065.138,1070.404,N/A,"Then we go back outside, and we see if that's viable in small little preliminary data plots."
1071.866,1075.17,N/A,Then we come back inside and collect the data.
1075.19,1076.372,N/A,You can go to the next slide.
1077.954,1081.037,N/A,And we wind up with this huge data sheet.
1082.139,1085.943,N/A,"And we spend time cleaning it up, and then it winds up looking something like this."
1087.405,1089.147,N/A,And then I have the students.
1089.768,1095.921,N/A,use that research question to inform the direction of how they process that data.
1096.422,1101.533,N/A,So they aggregate it in however way they want to describe that data.
1102.171,1104.956,N/A,"And so this process does take more than one day, right?"
1104.976,1106.879,N/A,It takes like maybe three days at homework.
1107.48,1108.341,N/A,And if you go to the next slide.
1108.361,1111.687,N/A,"So this is kind of like the final product here and here, right?"
1111.707,1115.473,N/A,We wind up analyzing some of the raw data points.
1115.513,1120.061,N/A,"We describe them with this like mean, this bar chart here."
1120.502,1123.887,N/A,We run a t-test and we see is there really a difference between the means?
1125.27,1127.233,N/A,And how I get them there is on the next slide.
1127.956,1135.068,N/A,"So after they do their second observation, I have all the students run these little tiny slide decks, and they talk about their research question."
1135.388,1136.59,N/A,They go over all the basics.
1136.61,1137.632,N/A,What's your independent variable?
1137.652,1139.054,N/A,What's your dependent variable?
1139.656,1148.13,N/A,"And then they think about all the control variables they gotta think of, and I have them draw out their procedure so they know what that sample size might look like."
1148.39,1150.774,N/A,So they'll know what kind of materials they'll need.
1151.26,1155.889,N/A,And then have them make a preliminary data table for collection.
1156.611,1159.417,N/A,And they also start to envision what their graph should look like.
1159.437,1161.962,N/A,So they know exactly what direction they're going in.
1165.108,1168.375,N/A,"And following this, I can't remember what slide's next."
1168.979,1174.504,N/A,But we wind up with the option to use many different tools while playing with the data.
1174.944,1182.131,N/A,"I'm obviously just using Google Sheets for data collection, data cleaning, but there are also other options for how to present that data."
1182.651,1185.214,N/A,So this is using Google Sheets.
1185.374,1190.779,N/A,"This is another program that Josh mentioned earlier called Data Classroom, which I really love."
1191.52,1197.585,N/A,And then there's another one that Cody will be introducing called Code App.
1198.072,1202.758,N/A,And I guess I wound up using data classroom.
1202.798,1210.809,N/A,I lean towards it because it allows students to understand descriptive and inferential statistics without having to do all the math themselves.
1210.889,1216.116,N/A,"It's like a point, click, and the presentation's really descriptive, right?"
1217.959,1225.429,N/A,"But I guess in addition to that, this one costs money, and this one doesn't."
1226.202,1231.333,N/A,"And this one also might require a little more skills and grappling from students, which also could be good."
1232.956,1240.752,N/A,"And then, as you'll be introduced to CodeApp, it's kind of a mixture of both as my position, and it's free."
1241.66,1242.161,N/A,Yeah.
1243.562,1252.191,N/A,"I think as a science teacher, when I started at the 11th, 12th grade level, I was not prepared for the mathematics I'd be teaching."
1252.391,1257.897,N/A,And I spent a lot of time in seeking out Josh and other people in the community to help guide me along the way.
1257.917,1260.9,N/A,And I guess that's how I found myself here today.
1262.441,1265.624,N/A,"So yeah, that's what we wind up doing at the high school level."
1266.225,1271.11,N/A,"And I think the next slide, we talk a little bit about how we aggregate some ecological data."
1272.929,1285.679,N/A,"So this is, so once again we have certain classes that lend themselves to gathering data, easier or more challenging."
1285.699,1289.267,N/A,"So we have state standards, we gotta focus on our state standards."
1289.247,1298.039,N/A,"And I have IV standards, I have to do my IV standards, right, like I'm tested, world tested, state tested, county tested, it doesn't matter, we all have standards."
1298.86,1303.587,N/A,"So I'm lucky that it warns itself, these particular standards, to getting me outside."
1303.908,1306.411,N/A,But you can find ways to get you outside.
1306.431,1310.997,N/A,"We already mentioned carbon cycle and water cycle, right, and looking at the balance of things and stuff like that."
1311.398,1314.242,N/A,"So tomorrow we're gonna do,"
1314.222,1320.031,N/A,"This is tomorrow, yeah, where we're actually gonna go out and be gathering biodiversity data."
1320.692,1325.82,N/A,"And I've done this as far, and I'll set this for tomorrow, but this is our native garden."
1325.98,1329.906,N/A,"That's great that we have a native garden, but you can do this activity without a native garden."
1329.946,1337.758,N/A,"You can do it, the first time I did this, it was January, and we were freezing, and we were all outside gathering data about the grass, right?"
1337.778,1340.702,N/A,Because we were seeing that there's different species in the grass.
1340.682,1342.825,N/A,by making those observations.
1343.125,1345.688,N/A,And they never knew that before.
1345.729,1353.799,N/A,"So this lends itself to my curriculum, but I can also make those connections with any cycles or anything like that too."
1353.919,1364.573,N/A,"So yeah, so that's what carrying out those investigations and this science and engineering practice, sometimes we have to scaffold that for our kids."
1364.673,1369.98,N/A,"But I know that on the biology test now, there are far more,"
1370.703,1376.491,N/A,"processing questions versus regurgitating questions, right?"
1376.611,1379.696,N/A,And so we're trying to get back in this processing mindset.
1380.377,1386.526,N/A,"COVID really knocked us all back a little bit, and now we're progressing back to we are scientists, how do we do science?"
1386.586,1389.35,N/A,So that's an activity that hopefully you'll look forward to tomorrow.
1390.291,1392.795,N/A,Let's talk a little more middle school.
1394.697,1394.978,N/A,Yeah.
1394.998,1395.799,N/A,All right.
1396.842,1410.787,N/A,"After going through some data explorations, things like that, what I do on the middle school level, and these are a couple standards that I tie these with, is I try to find some meaning and some sort of action students can do with their data analysis."
1411.348,1419.643,N/A,"So like looking at the native and invasive species, we see that we do have native, but we do have a lot of native."
1419.623,1435.514,N/A,So some of the things that we have done is I will look to see who's in the community who might help me out and have a discussion with the students about what might be helpful with this data and we decided to identify the invasives.
1436.035,1439.742,N/A,We contacted Keaton High School Beautiful and so these are pictures of us.
1440.076,1443.16,N/A,"where we pulled a bunch of invasives, bagged them up."
1443.941,1445.223,N/A,We've done campus cleanups.
1445.263,1447.085,N/A,That's a super easy one to do.
1447.265,1452.072,N/A,I'll just take them out for about 30 minutes and we'll pick up trash that we see.
1452.132,1463.727,N/A,"And I will say for middle school, this only works when there's buy-in where they're like, oh yeah, this is a problem and I'm willing to help, because oftentimes my middle schoolers don't want to pick up trash that somebody else has left."
1464.207,1470.015,N/A,"But if we've talked about it in class and I've gotten them excited, they're like, oh yeah, I want to go outside, I'll do that."
1470.603,1473.568,N/A,"And then what we've done recently, we got some grant money."
1473.588,1478.497,N/A,"I had students use iNaturalist, identify some pollinator plants we could put in."
1479.118,1483.605,N/A,And we have now like a monarch way station with some really beautiful wildflowers.
1483.766,1485.468,N/A,But the kids did with Ms.
1485.509,1487.532,N/A,Parker's class and with my class.
1487.933,1490.378,N/A,I like you talking about the buy-in too.
1491.08,1497.854,N/A,"I think the buy-in is important with anything, the data collection and the inquiry and the questions and getting them interested in all that."
1499.438,1506.533,N/A,"Campus cleanups, one thing that we definitely teach about is runoff and fertilizer and things like that."
1506.513,1513.406,N/A,"once they know about that, and they know that all drains go to the river, you know, and so yeah, I like that."
1513.426,1516.712,N/A,"Yeah, I mean I've tried it where I'm like, let's just go out and clean, they're like, God no."
1517.253,1522.703,N/A,"Yeah, but if they understand like where it will end up and what it will impact, yeah."
1523.604,1526.209,N/A,"The core piece here I see is like,"
1526.476,1529.821,N/A,"We're not just collecting data, but there's a purpose and there's communication part."
1529.841,1535.769,N/A,"Like not only did we learn about maybe what's native and non-native, but then we go and like we make a difference in the community, right?"
1535.789,1538.433,N/A,"Like that bigger picture, like embedding that in the system."
1539.114,1544.261,N/A,The students know like I participated in that and I understand why I did it.
1544.281,1545.683,N/A,And then maybe we could collect that on this.
1545.781,1560.253,N/A,"I was in Yosemite National Park before this and one of the projects that one of the guys thought up there was to do a cleanup around Curry Village, which is the campsite where everybody stays in Yosemite Valley."
1560.273,1562.338,N/A,"It's a big, giant campsite."
1562.318,1567.283,N/A,"But they were collecting the trash, but keeping track of exactly what trash they found and where."
1568.264,1577.975,N/A,And they started to ask questions about it and found out that a lot of this trash is there because people who are cleaning the cabins are just sweeping a lot of stuff out of the cabins and sending them near the cabins.
1578.035,1586.964,N/A,"And basically they ended up, so it enabled them to see an underlying system that was causing some of the trash and they were able to actually address that with the Curry Village staff."
1586.984,1589.727,N/A,"So, I mean, cleanups are good just,"
1589.707,1595.633,N/A,keep things looking clean but there's also things to be learned from that too yeah i like that i learned
1596.068,1602.455,N/A,from tracking trash so that almost all of our plastic ends up back in Malaysia.
1602.475,1607.6,N/A,"So all the plastic bags that we recycle at Walmart and stuff, they get shipped overseas."
1608.241,1610.023,N/A,They put trackers in all these different Walmarts.
1610.063,1612.886,N/A,"And then all the bags, all the trackers ended up in Malaysia."
1613.386,1614.988,N/A,So we put it on ships.
1615.188,1618.732,N/A,"And then the lady in the interview, I remember her going, sorry, this is way off track."
1619.973,1624.438,N/A,"I remember her saying, it seems like America, just keep your trash, please."
1624.418,1641.516,N/A,"So to support us in doing PlaySpace data collection, I'm going to go over a few free resources."
1641.918,1643.781,N/A,So this is more regional.
1644.462,1646.785,N/A,I think it's outside of Knoxville a little bit.
1646.825,1648.628,N/A,"I don't think they go all the way to Memphis, Tennessee."
1649.709,1651.632,N/A,But this is something through iNaturalist.
1651.692,1655.477,N/A,They will turn your schoolyard into a big biodiversity plot.
1656.419,1659.163,N/A,So this QR code goes to my site here.
1660.064,1663.769,N/A,"But when I have my students go outside, they identify species."
1663.909,1665.191,N/A,It's all calculated here.
1665.251,1667.875,N/A,These are the number of observations we've done.
1667.855,1676.268,N/A,And the other cool thing about it is people in the community who are in our forest can also take photos with INAT and that shows up here too.
1676.368,1678.952,N/A,So it's really like a community project.
1679.353,1681.696,N/A,There's a lot of cool data collection you can do with this.
1682.678,1689.188,N/A,So I would strongly encourage you to reach out to Discover Life in America if you are interested in that.
1689.168,1691.915,N/A,"Back in the day, they would give you a free iPad too."
1692.557,1694.963,N/A,"So yeah, Discover Life in America."
1695.444,1704.949,N/A,"Julie Elfin is a new educational coordinator, so I think I have her email on one of the other slides, but she would be the person in contact."
1705.655,1706.396,N/A,Can I pop in here?
1706.516,1707.257,N/A,Yeah.
1707.277,1724.561,N/A,"Amanda, I wonder if after this session, as we go to lunch or whatever, if you wouldn't mind showing us how to make a project at our school, and then maybe doing that other component, too, where we can have a classroom iNaturalist account or something like that, to those who are interested."
1725.322,1726.383,N/A,"Yeah, that's fine."
1726.403,1727.044,N/A,"I don't mind, too."
1727.745,1728.847,N/A,And I love iScience.
1728.927,1730.81,N/A,"I'm a part of that, too."
1730.85,1731.19,N/A,I love it.
1731.693,1735.585,N/A,And Jen and I use this as like a leaderboard to compete between our classes.
1735.846,1738.132,N/A,"Like I have my account set up for, it's just Ms."
1738.152,1739.075,N/A,Parker's science class.
1739.898,1745.635,N/A,And so when you go and you look at the button right here that says observers.
1745.952,1748.877,N/A,It'll show you the number of observations that Ms.
1748.897,1750.86,N/A,Parker's class has made versus Ms.
