start_time,end_time,speaker,text
564.396,570.341,N/A,"It's also sick because, oh, where have you put all of our little, were you putting them back?"
570.361,572.744,N/A,"Oh shoot, they're all right here though."
572.764,573.384,N/A,Take them back.
573.624,574.425,N/A,They're all right here though.
575.587,601.645,N/A,hmm well you threw the one moss in there so okay then yeah we have our three samples there okay so what was beef stick again it was just beef stick something you're good oh I have okay I have all of it okay
602.536,603.777,N/A,It's just different.
603.797,606.12,N/A,I want to say this is another beef steak.
606.14,607.201,N/A,Okay.
607.221,608.082,N/A,"This, wouldn't you say?"
608.843,609.904,N/A,"We already have that, so."
612.387,614.269,N/A,"Yeah, it looks like it matches with the front."
615.21,617.452,N/A,Almost there.
624.079,626.282,N/A,White Havens.
626.962,627.683,N/A,A-B-E-N-S.
627.882,629.624,N/A,A-V-E-N-S?
630.866,631.948,N/A,Yes.
632.669,632.969,N/A,Okay.
635.172,639.859,N/A,So that should be F?
639.879,639.959,N/A,Yep.
639.979,646.748,N/A,Is that the same grass?
647.87,650.574,N/A,Somebody else though?
651.695,652.316,N/A,"Oh, yep."
652.336,653.277,N/A,He just pointed at us.
653.297,655.881,N/A,"Uh, Asiatic Dave?"
655.861,670.398,N/A,Lay them out so everyone can see them.
670.418,671.58,N/A,If you guys are done.
671.6,673.102,N/A,"If you're not done, it's okay."
673.122,676.065,N/A,Take one more minute to wrap up what you're up to.
678.007,684.315,N/A,You can do both at the same time.
686.523,688.365,N/A,Did we get enough?
688.385,689.747,N/A,"We're at G, right here."
689.767,689.867,N/A,Yeah.
690.107,693.831,N/A,"Well, you just said aviatic days flower."
693.972,698.777,N/A,"Yeah, so more on G. This one's going to be a plantain probably."
702.562,704.063,N/A,What do we be after G?
704.083,705.405,N/A,Black seed plantain.
707.487,712.613,N/A,"A, B, C, D, E, F, G, H. So you guys are probably good."
712.633,712.733,N/A,Yeah.
712.753,714.235,N/A,So black seed plantain.
714.957,730.603,N/A,okay you take that pile i'll take this okay black seed champagne plantain oh like yep got you all right time has expired
733.469,762.548,N/A,"So as you guys bring over your samples, you'll be organizing and lumping them with their lights."
763.557,765.96,N/A,I think that got them wrong.
766.06,768.322,N/A,I've already laid them down.
768.502,769.523,N/A,"We had, she grabbed them."
769.543,772.567,N/A,There's like four different things.
772.587,775.99,N/A,"Like grasses, like super wispy mediums."
776.01,777.712,N/A,Isn't this me and others?
777.732,777.992,N/A,"Yeah, my bad."
778.012,778.393,N/A,You're right.
778.413,779.774,N/A,"Well, and then there's like, there's one other one."
779.794,782.938,N/A,"Oh, is there a fourth one?"
783.879,784.519,N/A,Okay.
784.539,787.923,N/A,"Yeah, I'm sure there is."
787.943,790.426,N/A,"No, I think there's one."
790.446,790.626,N/A,Okay.
791.267,792.568,N/A,Sure there is.
793.122,803.118,N/A,"All right, we have all our samples."
803.999,806.163,N/A,"Oh, hold on."
806.183,806.603,N/A,They're coming.
808.647,811.15,N/A,So this is a really good way to get group consensus.
812.673,816.619,N/A,"By all means, you don't have to do this and collect a class or multiple class data set."
816.639,820.345,N/A,"But there's a really good way to think about, regardless of what you're doing,"
820.645,823.808,N/A,"thinking about what kind of measurement uncertainty you're dealing with, right?"
823.828,827.452,N/A,"So if you're measuring stem length, where are we measuring the radical from or whatever?"
828.753,829.934,N/A,So I like to group up students.
830.015,838.403,N/A,"And as a group, we come up with our rules so that we all are operating under the same protocol, so that when we collect all our data, we can use it to run."
839.124,842.627,N/A,"We have a higher sample size, and we run some descriptive statistics, right?"
842.647,843.989,N/A,We get that delta.
844.009,847.272,N/A,So.
847.292,848.273,N/A,I think he's got his own.
848.557,850.8,N/A,I think we might have some new ones.
851.841,857.529,N/A,"This one right here looks like a completely different... Yeah, we've got some... The plantain goes there."
857.549,861.834,N/A,I don't think anybody else has the strawberry.
861.874,872.488,N/A,"Another reason why we chose to use the grass is because we're thinking in terms of school property, what do you have access to?"
872.553,875.055,N/A,So there's many directions you could take this.
875.075,884.664,N/A,"You could do like comparison between forest and lawn or just different places of the schoolyard, maybe where one area of this schoolyard gets more sun exposure, right?"
884.704,885.365,N/A,Something like this.
886.086,888.948,N/A,A lot of room to differentiate.
891.191,900.079,N/A,"So what we have lined up, what we're going to do again is at this level we're not going to name them."
900.464,902.614,N/A,"or we will, but we're just going to name them with a letter."
903.076,903.417,N/A,Okay?
904.04,906.25,N/A,"So this is where we start, right?"
907.315,908.601,N/A,We have these biro fights.
909.56,924.076,N/A,Perhaps I'll grab a couple sample of these and I'll bring them to letter A so that everyone will know when they do the random sampling what letter A looks like or what species or specimen letter A is.
924.096,927.54,N/A,Do you want us to write the species for you because we identified ours?
927.68,931.744,N/A,I think for now let's not do that because it'll take a little longer because not everyone has done that.
932.765,933.566,N/A,Okay.
933.586,935.128,N/A,But the next stage of this is
935.699,946.048,N/A,"Looking at species A, once we have them all lined up, we will formulate our own description for each of our specimen, creating a key."
946.509,950.052,N/A,"So in classrooms where I've done this, I've actually had a big whiteboard."
950.312,951.613,N/A,And it's all on one whiteboard.
951.633,953.415,N/A,And we tape a specimen.
953.735,956.578,N/A,And we write a little description to help students along the way.
959.28,962.123,N/A,What we did just now is we extrapolated this.
962.303,965.706,N/A,And we transferred it amongst five different boards.
967.34,973.169,N/A,Could we add the names later maybe?
973.749,974.23,N/A,"Yeah, you could."
974.41,979.318,N/A,"Oh yeah, that's another thing too is like what a great homework exercise, right?"
979.919,981.361,N/A,First you collect all the data.
981.821,985.006,N/A,Maybe the next day you want to clean up the data and you want to use their names.
985.547,994.961,N/A,"Hey, perhaps at this stage everyone takes a picture of all the specimen they found and then they go home and they try to give that name to it, right?"
995.001,996.503,N/A,Maybe it's genus species.
996.736,998.158,N/A,Or maybe it's just a common name.
1000.24,1001.402,N/A,We can give you common names.
1001.542,1004.105,N/A,"We already did it, if you want them."
1004.125,1006.548,N/A,We can write them.
1006.568,1008.73,N/A,"Either or, that's not the premise of this."
1008.75,1011.013,N/A,So whatever you think is best.
1011.033,1014.077,N/A,But the next stage here is giving each one a description.
1014.577,1021.946,N/A,"And I think the idea behind not giving a name right away, we're all so focused on knowing a name that we forget and then take a picture of something."
1022.426,1025.41,N/A,"But like when we began out by the friendship circle,"
1025.744,1030.571,N/A,This is more about connecting and getting to know something through making a personal connection.
1030.611,1032.233,N/A,That's why the descriptors are so important.
1032.614,1035.278,N/A,Drawing that connection with students and stewardship in the land.
1035.298,1037.701,N/A,Do you mind if I add a point to that?
1038.062,1039.844,N/A,Someone explained it really well to me.
1040.906,1046.654,N/A,"She said, when you meet someone, what's the first thing you usually learn about them is their name."
1047.435,1048.917,N/A,And then how well do you know them?
1049.588,1051.57,N/A,all you really know about them is their name.
1051.63,1064.902,N/A,"So when we're teaching kids about different species, there's a lot of benefit in learning the name eventually, but it's more interesting for them to really look at the organism and say, what makes this one different from that one?"
1065.263,1066.864,N/A,How do I know it's in this family?
1066.904,1069.427,N/A,"What similarities, what differences does it have?"
1069.447,1071.068,N/A,And then eventually they can learn the name.
1071.649,1078.315,N/A,But just knowing the name of a plant doesn't always tell you that much about those species or the surroundings or anything.
1078.335,1079.376,N/A,We'll play a name game later.
1079.963,1081.065,N/A,with people's names.
1082.748,1095.032,N/A,"So I think at this point what we could do to continue modeling how you could do this in the classroom, can we come up with a general consensus for how to describe each of these viral fights here?"
1097.537,1100.783,N/A,"Like as a whole, how did you guys describe them in your groups?"
1100.803,1102.005,N/A,You've already done this.
1102.492,1106.396,N/A,"We have one, two, three, four, maybe five samples."
1106.416,1108.938,N/A,So we have five different unique ways of describing this.
1108.958,1111.681,N/A,Can we come up with a group consensus?
1111.701,1112.081,N/A,Low.
1112.642,1113.603,N/A,"Low, spiky."
1114.483,1115.584,N/A,"We got low, spiky."
1115.865,1117.306,N/A,Are we doing descriptions for you?
1117.326,1117.947,N/A,Yeah.
1117.967,1118.928,N/A,OK.
1118.948,1122.811,N/A,Green.
1122.831,1125.454,N/A,Soft.
1125.474,1126.075,N/A,Soft.
1126.835,1128.177,N/A,Soft and spiky?
1128.197,1129.017,N/A,"Well, spiky shape."
1129.137,1129.778,N/A,"Yeah, that's soft."
1129.898,1130.859,N/A,"Yeah, that's OK, right?"
1130.879,1131.84,N/A,Kind of feathery.
1132.023,1132.924,N/A,Yeah.
1132.984,1134.807,N/A,Maybe feathery more than spiky.
1134.887,1135.188,N/A,"Yeah, yeah."
1136.489,1138.192,N/A,Feathery or leafy?
1139.794,1143.439,N/A,So these two grasses are different than those grasses.
1143.459,1144.0,N/A,Okay.
1144.02,1145.162,N/A,Does that sound good to us?
1145.943,1148.947,N/A,"Okay, then we move on to the next one."
1148.967,1153.834,N/A,How would you describe this plant?
1156.999,1159.903,N/A,So we have three leaves.
1161.065,1162.347,N/A,What else do we have?
1162.687,1164.369,N/A,White flowers.
1164.47,1165.751,N/A,White flowers.
1166.392,1175.684,N/A,Fibrous roots.
1177.727,1178.248,N/A,Green.
1178.708,1180.871,N/A,Say that the leaves are circular.
1180.891,1187.46,N/A,"Yeah, nice."
1190.022,1197.378,N/A,Anybody else say something and we didn't hear?
1197.398,1197.819,N/A,Feel free to keep up.
1197.839,1200.866,N/A,"And if we look closer, I think like spreads being a rhizome."
1201.688,1205.897,N/A,"Yeah, we could get into like the science stuff that students already know, right?"
1209.124,1209.685,N/A,Spreads.
1214.356,1220.348,N/A,"And then, like, I think something else, like, you know this is clover, but how do you know it's clover by that, like, white little marking, right?"
1220.889,1222.753,N/A,"That's the type of clover, yeah."
1222.793,1223.474,N/A,Lots of clovers.
1224.055,1230.248,N/A,"So, that's that leaf white marking."
1232.933,1234.997,N/A,"Okay, so let's move the seed."
1235.838,1236.699,N/A,We have arugula?
1238.342,1238.983,N/A,Plantain.
1239.624,1240.024,N/A,"Plantain, yeah."
1240.044,1241.386,N/A,"Alright, let's describe it."
1241.406,1243.489,N/A,If you have a bug bite you can chew it up and put it on it.
1243.83,1244.291,N/A,Green!
1246.033,1247.275,N/A,Broad oval leaf.
1247.295,1250.239,N/A,"Yeah, broad... clumps."
1250.86,1259.774,N/A,"Yeah, little rosettes of... Rose... Do any of them have their little spikes?"
1260.915,1263.499,N/A,"I was going to say, there's some of them that have the flower coming up."
1264.508,1290.921,N/A,and then we could say this is flower good description and it's where where is it located is it center in the center in center of clump of leaf clump i could add that in there and
1292.437,1297.104,N/A,"All right, what about the grass?"
1297.284,1297.825,N/A,What about this one?
1298.186,1299.007,N/A,"Guys, what color is it?"
1299.267,1300.129,N/A,Green.
1302.913,1304.796,N/A,Tell me about the leaves.
1306.699,1307.921,N/A,Skinny.
1308.802,1309.142,N/A,Flat.
1309.243,1313.509,N/A,What is it called when they come off one stem?
1314.31,1314.751,N/A,Branching.
1314.831,1317.415,N/A,"Branching, yeah, branching."
1318.441,1321.245,N/A,"It's also nice to get the students to touch each one, right?"
1321.305,1324.168,N/A,"To feel like what that stem does feel like, is it round or flat?"
1324.248,1331.878,N/A,"Yes, those of you that have, we didn't have that one too."
1331.918,1338.347,N/A,"There's a term for when the leaf is blade-like, when it's sword-like."
1338.627,1341.491,N/A,A bladed leaf?
1341.591,1342.592,N/A,"No, they're..."
1343.129,1353.159,N/A,"I'm thinking of, like, gladiolas that are named after the Roman sword, but I feel like there's one that's a name for, like, the blade shape of grass, but I can't."
1353.179,1354.881,N/A,Give it the blade shape of grass!
1354.981,1358.344,N/A,I had parallel things.
1358.364,1365.712,N/A,"This one looks like... If you compare these two, right, like that one looks like you're quintessential of grass at home or something, right?"
1365.732,1366.873,N/A,That's that blade of grass.
1366.933,1368.234,N/A,What's this little light thing?
1369.956,1371.337,N/A,"Oh, we haven't done height green."
1371.618,1372.038,N/A,Height would be good.
1372.058,1373.119,N/A,"That's another thing, right?"
1373.285,1376.208,N/A,But that's something you can add in your class.
1376.348,1378.631,N/A,You can measure all these things too.
1378.891,1381.654,N/A,So these have like a V-shaped blade.
1381.674,1386.859,N/A,"They're going to have like a vein, a sedge."
1387.34,1393.966,N/A,"So, I mean, you can't write it back because it's named, but."
1393.987,1398.912,N/A,And this one almost reminds me of pine needles coming out of a little fascicle.
1398.932,1399.292,N/A,"Yeah, it does."
1399.728,1416.184,N/A,"I mean, I know it's not connected like that, but that's what that reminds me of versus this one."
1416.204,1417.125,N/A,You know your butterflies?
1417.145,1419.608,N/A,Are you looking at them right now?
1419.748,1419.908,N/A,OK.
1419.948,1420.388,N/A,What time is it?
1420.749,1422.911,N/A,"I'm not good at butterflies, but I do like looking at them."
1423.311,1425.213,N/A,"I went to a butterfly farm, and we learned a lot there."
1426.975,1427.035,N/A,OK.
1428.01,1436.029,N/A,"Okay, so at this point I do, if it's okay, we can go back to the stuff that is included in the criteria."
1436.43,1441.682,N/A,So in your journals and thank you.
1441.966,1449.696,N/A,"So make a note that A is this guy, B is this, C is this, E is this, E is this, and then any others that you may note."
1450.637,1453.34,N/A,You're going to diagram out your quadrat.
1453.36,1457.466,N/A,"You're going to label where the A's are, where the B's are."
1457.486,1461.831,N/A,You're going to have a little data table of how many you think you can find.
1462.638,1470.486,N/A,"And all of that is written under the criteria, and there's also descriptions and examples in there, okay?"
1470.767,1475.051,N/A,"So it's like the fourth page or something, it says criteria, and then it says examples."
1475.632,1481.478,N/A,You can go count first and then come back to match which type you have.
1481.518,1483.0,N/A,"That's true too, yeah."
1483.02,1483.68,N/A,You don't have to.
1483.76,1486.103,N/A,"Yeah, I think either way."
1486.123,1487.644,N/A,"Yeah, it's just whatever else you find."
1487.664,1491.008,N/A,"There's a lot of, well, most of ours is F. Yeah, I know."
1492.574,1500.543,N/A,"All right, toss that hula hoop somewhere."
1500.743,1504.768,N/A,There's also these little tiny mats you can sit on if you don't want to get wet.
1504.788,1505.488,N/A,I have our picture.
1507.451,1508.251,N/A,We have our chart.
1509.172,1520.505,N/A,"We had this before, but we have A through F. We have a new A through F."
1521.717,1539.263,N/A,And we need a circle on our... I have our circle.
1544.07,1545.853,N/A,"So, A was our moth, right?"
1547.015,1550.56,N/A,"And we determined that our moth was all the same, so..."
1552.48,1554.683,N/A,I mean the moss is pretty much all over it.
1554.703,1559.89,N/A,"Yeah, mostly on that side."
1562.273,1563.675,N/A,Some sporadic right here.
1581.157,1581.778,N/A,So that's A?
1582.467,1585.651,N/A,Yep.
1585.671,1591.618,N/A,"I'm just gonna make a key and make that all A. Okay, that works."
1594.601,1594.942,N/A,Okay.
1598.947,1610.5,N/A,So now we need B. So can we do F and then indicate our original number if it's other?
1610.66,1612.002,N/A,Because most of ours are other.
1612.64,1619.55,N/A,Okay.
1619.57,1633.79,N/A,Because ours aren't the same as everybody else's.
1633.81,1635.593,N/A,We also have rhomboid mercury.
1638.408,1642.052,N/A,which would have been another in here.
1642.072,1643.414,N/A,"Okay, so how do we want to do this?"
1646.198,1650.663,N/A,So we do squigglies and so the straight lines for the key.
1651.244,1654.147,N/A,"Well, from here I mean individual plants I think."
1654.167,1655.509,N/A,"So this is the sedge, right?"
1655.689,1658.192,N/A,What number was the sedge or what letter was the sedge?
1658.553,1660.956,N/A,I didn't have the photos on my phone.
1660.976,1661.837,N/A,I have my phone over here.
1661.877,1662.177,N/A,You're good.
1667.023,1667.824,N/A,A.
1668.631,1671.975,N/A,"So, oh that's F. Gotta go backwards."
1673.177,1675.059,N/A,"So A is the moss, we did that."
1675.66,1676.261,N/A,Drew it already.
1676.862,1681.768,N/A,G is... B is... Clover.
1682.789,1683.75,N/A,Do you see any clover?
1683.851,1685.453,N/A,"We had clover, we plucked the clover."
1686.614,1687.495,N/A,Here's some clover.
1687.555,1692.702,N/A,Tiny bit there.
1693.283,1693.703,N/A,Where's yours?
1695.085,1695.886,N/A,I just see yours.
1696.487,1696.647,N/A,Hold on.
1697.335,1698.036,N/A,There's some here.
1698.056,1698.717,N/A,Here.
1698.777,1705.648,N/A,That's it?
1706.309,1706.71,N/A,I think so.
1706.77,1707.411,N/A,"Oh, there's a bee."
1709.374,1710.716,N/A,Oh.
1710.736,1711.157,N/A,Yep.
1711.177,1711.978,N/A,This is a tiny one.
1714.061,1714.482,N/A,Maybe there.
1716.626,1718.068,N/A,One right here.
1720.071,1721.934,N/A,Just a tiny one.
1721.954,1722.174,N/A,Okay.
1723.336,1723.917,N/A,So A.
1725.398,1729.585,N/A,B. C is plantain.
1729.645,1731.508,N/A,So this is plantain.
1731.528,1749.516,N/A,"So C, C, C, C, C. Did you get this?"
1750.019,1751.18,N/A,in a second.
1751.201,1751.301,N/A,Okay.
1751.321,1752.722,N/A,Moving in that direction.
1752.763,1753.063,N/A,Okay.
1753.664,1754.585,N/A,Would you say this is the same?
1755.947,1756.808,N/A,It is smaller.
1758.45,1759.451,N/A,Wasn't that self-heal?
1760.833,1762.014,N/A,What's our letter self-heal?
1762.175,1764.438,N/A,So that's F of what?
1765.519,1768.623,N/A,We had self-heal as D previously.
1769.023,1770.906,N/A,F of D. F of D!
1771.907,1776.373,N/A,And then there's a nice big C here.
1776.393,1778.035,N/A,I guess that's kind of here.
1778.453,1780.235,N/A,"Yeah, on the border of the moss."
1780.355,1780.655,N/A,Here.
1780.695,1784.479,N/A,Was this self-heal too?
1785.66,1792.067,N/A,So F of D. F of D. And that's self-heal.
1792.788,1797.132,N/A,"F of D. Plantain over there, right?"
1797.352,1804.139,N/A,So that's C. Moving back across.
1805.1,1807.583,N/A,Plantain here.
1814.87,1822.423,N/A,I'm only writing self-heal because it's similar to... That be self-heal?
1825.428,1827.551,N/A,And do they compete?
1827.572,1834.363,N/A,And there's a sea there.
1845.397,1852.468,N/A,Okay.
1852.488,1857.295,N/A,Do you want to do flat branching?
1857.395,1859.038,N/A,"Oh, is that the crabgrass?"
1859.098,1860.62,N/A,Do we have any crabgrass?
1860.8,1861.621,N/A,We shouldn't have.
1861.641,1862.483,N/A,I didn't write that down.
1864.185,1865.447,N/A,Is this crabgrass?
1866.228,1868.432,N/A,We may not have grabbed it initially.
1868.452,1870.214,N/A,This one?
1870.254,1874.02,N/A,"Yeah, let's see."
1876.868,1889.5,N/A,"I mean, it would be logical for us to have crabgrass."
1889.52,1890.501,N/A,We have bluegrass.
1895.686,1903.053,N/A,I don't see crabgrass in ours.
1903.093,1904.715,N/A,So we'll leave that one out.
1905.067,1906.649,N/A,Our broad one is bluegrass.
1907.73,1909.892,N/A,Our broad one is bluegrass?
1910.793,1911.033,N/A,Yeah.
1912.374,1915.097,N/A,Our broad grass is bluegrass.
1921.043,1922.104,N/A,And bear sedge.
1923.025,1924.546,N/A,And whatever this is.
1927.269,1928.41,N/A,Japanese stiltgrass.
1929.211,1932.174,N/A,"So we have grasses, but we don't have crabgrass."
1933.235,1934.196,N/A,So we can't mark that one.
1937.602,1939.084,N/A,E was the sedge.
1941.426,1942.407,N/A,Do you want to draw on the sedge?
1944.93,1946.352,N/A,How are we going to... E?
1946.392,1946.872,N/A,I can do it.
1947.553,1949.856,N/A,"So yeah, E's are like around here."
1949.876,1957.785,N/A,"E, E. There's a lot of... So this is the sedge?"
1958.426,1964.132,N/A,Yes.
1965.395,1966.536,N/A,There's a little E there.
1966.576,1967.958,N/A,There's some here.
1969.5,1970.541,N/A,You got these already.
1984.599,1984.939,N/A,Okay.
1985.76,1986.721,N/A,Really we don't have that much more.
1986.741,1987.702,N/A,It's in the sunny area.
1988.103,1989.284,N/A,What did you list as D?
1989.685,1990.686,N/A,Do we even have D?
1992.608,1993.95,N/A,"That's the one we didn't have, right?"
1995.382,2003.373,N/A,"Because we had a lot of the F. D was the crabgrass, which we didn't have."
2003.393,2004.935,N/A,Okay.
2004.955,2007.098,N/A,E was the sedge.
2008.14,2008.66,N/A,F is other.
2009.121,2013.447,N/A,Yep.
2013.467,2016.331,N/A,"So, which one was our stiltgrass?"
2017.993,2019.535,N/A,Stiltgrass.
2019.555,2019.996,N/A,F of what?
2020.236,2021.298,N/A,So this is stiltgrass.
2021.338,2023.06,N/A,What did you give it as a letter?
2023.781,2024.722,N/A,From the previous one?
2024.883,2025.203,N/A,Yeah.
2025.942,2026.843,N/A,Japanese soul.
2027.844,2029.706,N/A,"That was C, previously."
2029.806,2034.11,N/A,"So that's C there, and a lot up at the top."
2050.946,2051.967,N/A,What did we call our bread?
2052.027,2055.831,N/A,"We had bluegrass, so what was our letter for bluegrass?"
2059.507,2062.551,N/A,Do we have bluegrass?
2063.973,2065.416,N/A,Mm-hmm.
2065.436,2066.537,N/A,Might have been one of our bottoms.
2066.597,2073.167,N/A,That was probably the last one you mentioned and I didn't get to write it down.
2073.808,2074.188,N/A,So N?
2075.45,2077.914,N/A,"Okay, yep."
2077.934,2078.815,N/A,F of N.
2084.11,2097.048,N/A,What was strawberry?
2098.75,2099.551,N/A,Mock strawberry?
2100.933,2101.373,N/A,Did you get it?
2102.275,2103.937,N/A,I. I?
2104.337,2107.782,N/A,Yeah.
2107.802,2111.367,N/A,F of I. F of I. We have a lot of strawberry.
2111.92,2126.822,N/A,"Other things you notice that you want to write down that we should have a lot of, that we wrote on our thing."
2131.068,2132.45,N/A,"You already got the self-heal, right?"
