start_time,end_time,speaker,text
779.859,782.021,N/A,But so what's the health of the ecosystem of Tremont?
782.041,783.062,N/A,"What's your confidence, right?"
783.082,783.703,N/A,So remember that.
784.584,789.97,N/A,"So before we go break up into our separate groups, we're gonna do a little mini activity, and then you're gonna do this."
790.321,793.486,N/A,Get with a partner and analyze your choice of data using one of the analysis tools.
793.566,795.169,N/A,We're just going to do Google Sheets or CodeNet.
795.189,799.997,N/A,"Let's not jump into data classroom, just because that's the complexity and everything."
800.037,802.301,N/A,"It's not hard, but you know what I mean."
802.321,805.065,N/A,You're going to create a product of whatever data you want.
805.426,814.381,N/A,"If you want to compare two plots of terrestrial, if you want to compare aquatic runoff and the stream, it's literally your world."
814.401,816.244,N/A,"If you want to compare all of the plots,"
818.03,819.854,N/A,and see whatever you want to do.
819.934,820.835,N/A,"It's your world, okay?"
821.978,824.222,N/A,So create a product of whatever data you want.
824.963,828.811,N/A,Process it into a graph and write some sort of a conclusion.
828.831,829.492,N/A,What do you see?
829.652,830.314,N/A,What do you notice?
830.374,833.159,N/A,What trends are observed?
834.301,838.249,N/A,"This part is really important to David, and"
839.9,847.594,N/A,"I even if it's not formally done on the slide, I still want you guys so like this is your creative product and it's going to be on the slides."
847.615,848.376,N/A,I'll show you in just a second.
849.799,862.262,N/A,"If you are able to, I really want you to either write out a rubric of what you expect of your students at this point and see if you fulfilled it or write out a rubric of what you did and see if you wanted to like enhance that a little bit."
862.732,865.014,N/A,So that's something super important to him.
866.055,868.418,N/A,So hopefully we'll be able to do all that as well.
869.078,870.44,N/A,But it's also our comfort zone.
870.46,875.325,N/A,"If some of us it takes longer to do data analysis and produce graphs and come to a conclusion, that's okay."
875.966,885.315,N/A,So just know like at the end we're all going to be presenting these little presentations and just like as artifacts to kind of show where we're all at.
885.615,887.237,N/A,So we're all at different levels and that's kind of
897.325,905.884,N/A,"And then we'll compare and present your findings with another group, how can we process the data differently, what questions could we ask, and stuff like that."
940.812,948.863,N/A,"It's really, if you have time to accomplish one through three before we get to step four, do that to the best of your ability."
948.963,956.693,N/A,"And if you get to the end of step one, then your data is what you'd like to share with the group."
956.713,958.876,N/A,That is also fully OK.
958.896,966.125,N/A,It's really however you choose to communicate how you respond to our overarching questions.
966.145,967.647,N/A,"OK, we hit one more next."
995.555,1007.556,N/A,So that's where we're at in the data cycle.
1032.427,1036.552,N/A,the results of the analysis to answer their research question.
1036.572,1041.678,N/A,"Also, based on research question, what are the other thoughts that they have about actions that they can propose?"
1041.759,1045.203,N/A,It's like device solutions to the local community.
1045.804,1049.248,N/A,So that's the proposed action part.
1049.268,1054.074,N/A,So think about what we've been doing for the past three days.
1054.274,1057.438,N/A,We basically go through
1064.236,1074.852,N/A,And also the data cycle is one of the research pillars that Josh mentioned yesterday.
1074.972,1082.363,N/A,"So when you design your activity, ideally we want the"
1084.925,1096.542,N/A,"And sometimes the cycle is like a linear process, but sometimes when, for example, you frame a question, there's also students to consider what kind of data they can gather."
1097.363,1110.021,N/A,"Based on the next step, they may go back to reframe the problem because the original problem is not measurable or there's no way that they can test it."
1110.001,1121.036,N/A,"Within this big cycle, there can be smaller cycles to modify the problems or reconsider what kind of data they want to use."
1121.056,1125.723,N/A,So that's also a fluid part of this data cycle.
1125.743,1126.944,N/A,Beautiful.
1126.964,1128.066,N/A,"All right, one more slide."
1129.949,1131.03,N/A,"Just kidding, one more."
1132.883,1137.355,N/A,"You're going to build these products in your shared slideshow, so don't worry about that yet."
1137.455,1139.16,N/A,We're going to split into middle school and high school right now.
1139.26,1140.223,N/A,We're going to do a mini lesson.
1140.504,1141.888,N/A,"High school, you're going to do a little bit of math."
1142.028,1143.552,N/A,"Middle school, you're going to talk a little bit about math."
1159.883,1165.27,N/A,"If you choose to use any kind of comparative water data, we just wanted to point out a couple things."
1166.211,1167.773,N/A,Josh just did this.
1167.793,1169.154,N/A,"Oh, can you refresh it?"
1169.435,1171.718,N/A,"You might have to refresh it, because we just added it."
1172.799,1174.221,N/A,"Oh, there it is."
1174.241,1174.321,N/A,OK.
1174.361,1179.908,N/A,"So one is a code app, and the other one is the same information with Google Sheets."
1179.928,1180.328,N/A,Nice.
1180.348,1183.111,N/A,"But one really cool feature, like if you click on the code app one."
1184.673,1186.836,N/A,So this is all Knox County data.
1190.798,1191.8,N/A,We can talk about that.
1191.9,1208.005,N/A,"And then the cool thing about this that you could use with your students if you're not familiar with Code App is that you can put all your data in and then you can share that with students so they don't have to go through the trouble of doing that stuff, which is nice for middle schoolers."
1208.666,1212.672,N/A,But can you show them where you share it?
1218.136,1238.748,N/A,"It needs to be cleaned, I think."
1239.148,1239.769,N/A,Let's see.
1239.789,1244.937,N/A,"So when you think of bar graph, what do you think of conceptually?"
1260.88,1262.862,N/A,"Yeah, sure, sure, sure."
1262.882,1269.247,N/A,"Yeah, so conceptually what I'm hearing, and this is, I think I was pretty sure on the same page, is yeah, you've got a category on the x-axis."
1270.268,1275.592,N/A,So where you'll go astray is if you have a numeric variable on the x-axis.
1275.953,1277.454,N/A,"It's just, you're not really gonna get there."
1278.975,1290.685,N/A,"Yeah, thanks."
1315.96,1318.584,N/A,"I guess what, sorry."
1318.604,1323.251,N/A,I guess I was visualizing a little more of what David had in his presentation where he had multiple dots and then a bar.
1323.671,1325.915,N/A,Yeah.
1325.935,1326.876,N/A,"The, like, error or whatever."
1326.896,1327.838,N/A,"Sure, yeah."
1328.158,1332.204,N/A,"That's in the data classroom, so we were just going to use, like, Code App or Google Sheets today."
1332.264,1333.226,N/A,You can get there too.
1333.246,1334.207,N/A,I think you can get there.
1334.227,1335.028,N/A,"Code App you can, right?"
1335.048,1335.669,N/A,"Yeah, I think so."
1335.689,1341.398,N/A,"If you click on the, maybe that measuring stick there, I think you can add a mean for each of the groups and a standard."
1341.418,1341.518,N/A,Yeah.
1342.179,1342.98,N/A,There's a mean.
1353.44,1356.264,N/A,"So maybe it looks a little different, but same idea."
1356.284,1359.429,N/A,We've got the measure of central tendency and then this kind of error bar.
1359.529,1371.126,N/A,"And if you take out, like, you can look at all of it."
1371.146,1372.288,N/A,You don't want to sort it.
1372.328,1372.648,N/A,I've got it.
1372.668,1373.049,N/A,Great question.
1373.089,1379.278,N/A,"To put a plug in for code app, I think the cool thing is it asks you to think a little more conceptually about like, like I think kids will think"
1380.355,1384.321,N/A,"I want a bar chart, but they have a numeric x-axis variable."
1384.701,1386.804,N/A,Like it's a variable that literally ranges from 0 to 100.
1387.345,1388.587,N/A,You can't really get to a bar chart.
1388.707,1397.78,N/A,"You could like chunk up your numeric variable and have like 0 to 20, but that's usually with statistics and data, we don't want to turn a continuous variable into a categorical one."
1397.8,1399.623,N/A,"Unless it is a categorical variable, like a site."
1399.743,1400.584,N/A,A site is not a number.
1400.644,1401.345,N/A,It's a site.
1401.646,1402.667,N/A,It's a name or an ID.
1409.701,1411.804,N/A,that you're trying to represent.
1411.824,1412.786,N/A,"Anyway, sorry, we're on the same page."
1412.826,1420.258,N/A,"But I think it's a good, it's one thing Kodak really emphasizes is you have to think a little bit more about like, what are these axes represent?"
1420.278,1423.262,N/A,"Like, what do I want my x?"
1423.903,1424.845,N/A,A little bit more on the data.
1424.865,1430.173,N/A,"So this came from conversations last night, where we think it'd be cool to have some kind of reference data."
1430.575,1436.606,N/A,And we thought it was really interesting that when we went to like EPA said my water was culture.
1437.688,1447.124,N/A,My waterway there's cool you can basically click click on a watershed and it will show you the health of the major waterway and then tributaries to that.
1447.805,1451.031,N/A,"So like obviously for us in Knox County, it's the Tennessee River and then you can see"
1457.069,1457.73,N/A,on the south side of town.
1459.172,1461.475,N/A,But getting data from that was a nightmare.
1464.679,1465.6,N/A,It's a disaster.
1465.741,1468.765,N/A,"You basically click download or whatever, and you get like 6,000 rows."
1469.165,1472.069,N/A,"And most of the values are like saying NAN, not a number."
1472.71,1474.893,N/A,And it's a total disaster.
1474.913,1479.379,N/A,"It's not usable, not even by a specialist in the domain, much less usable by us in our classes."
1481.181,1486.789,N/A,So we did a few steps of processing to get to something
1488.76,1502.057,N/A,"in this kind of data, like for your, if you teach outside of Knox County, for your county, or for another county, for the whole state, or for a specific creek, we could work with you to access that data if that was relevant to something you're interested in."
1502.077,1504.12,N/A,I guess that's it.
1504.14,1506.543,N/A,"You could ask a lot of questions, like how are these changing over time?"
1506.883,1511.289,N/A,How do nitrates differ from the creek that we sampled yesterday morning from the Tennessee River?
1511.309,1512.471,N/A,They're probably higher than the Tennessee River.
1512.871,1513.812,N/A,Are there changes over time?
1513.852,1515.915,N/A,"This data goes back to 1940, which is just wild."
1516.79,1519.213,N/A,Are there different pHs that have changed over time?
1519.233,1521.156,N/A,We know acid rain was a big problem in the 80s and 90s.
1521.176,1522.558,N/A,It seems to have abated.
1523.098,1530.328,N/A,So you could ask a lot of questions.
1530.348,1532.251,N/A,"Okay, I think that's the main thing."
1532.591,1535.896,N/A,"Is everyone's expectations, all the tabs, everyone good on all the things?"
1537.358,1538.359,N/A,So just to revisit.
1543.823,1546.568,N/A,"Yes, we're breaking up into groups."
1546.588,1549.132,N/A,We're going to break up into groups and then we're going to do the task.
1549.292,1560.39,N/A,"How many minutes do you feel like is an appropriate amount of less lessening, many lessening time before you and your group switch to working?"
1560.551,1564.397,N/A,Working is just so I can kind of follow that.
1565.419,1566.861,N/A,I'm gonna say
1573.523,1574.767,N/A,And I don't think it's that hard.
1575.831,1576.393,N/A,"Let's go, Tim."
1578.821,1582.453,N/A,And then so what does that give us for work time with partners?
1642.88,1666.98,N/A,So it only goes it will only give you a bar graph because of And so I tried to put it I tried to
1673.204,1698.351,N/A,"We're just trying our best, right?"
1719.509,1742.158,N/A,your high school and let's sit on those two over by the window what do we need a partner
