start_time,end_time,speaker,text
367.241,369.044,N/A,Stops at the second pair and learns.
369.264,370.787,N/A,Keeps hiking until they find me.
371.347,372.649,N/A,I will teach them something.
372.77,376.075,N/A,This might be a really bad game of telephone.
376.095,376.195,N/A,Yeah.
376.175,382.367,N/A,So we are all unzipped along the trail.
383.209,384.491,N/A,Grayson is going to be last.
385.393,390.704,N/A,"So once everybody has their station, she will come to you and you can teach her your thing."
391.185,395.854,N/A,"When you see Grayson, you know that John is done."
396.239,423.715,N/A,after you teach and then she's going to kind of stay put and you will make your way for the stations ahead of you you are then the participant she will then come to the next station they will teach her that they will keep walking the next they will keep walking until we all zip back up into one group at the end where another junction What questions do we have about each student?
425.804,428.327,N/A,"If it doesn't make sense, yeah, that's fine."
428.347,430.81,N/A,It'll be very clear what you need to do one step at a time.
430.83,432.812,N/A,It feels like a gallery wall.
432.832,434.234,N/A,Similar to a gallery wall?
434.254,436.837,N/A,Yep.
436.857,437.098,N/A,All right.
437.738,442.644,N/A,"So as I said in my instructions, and as the name implies, you do need a partner for this activity."
442.664,446.509,N/A,"So if you'll take a moment, find one other person to work with."
446.529,448.812,N/A,"And if we are odd, we are all odds."
449.933,453.938,N/A,"But if we are unodd, then we could have a one group."
454.61,457.459,N/A,So give your partner a high five when you've got them.
460.969,466.847,N/A,That was awkward.
467.452,474.041,N/A,Everybody is partnered?
474.142,474.983,N/A,It was his camera.
475.203,481.472,N/A,"All right, I'm going to start making my way very soon."
484.877,487.781,N/A,"Yeah, you're blending."
487.801,489.223,N/A,Everybody's blending in with their shirts.
489.203,506.132,N/A,It's me!
506.298,516.355,N/A,Are we starting up there?
516.876,523.547,N/A,They're all going at the same time.
523.527,530.458,N/A,"If we shared this with our school group, then we got it all wrong."
530.478,538.03,N/A,"It's like as we went along, the person at the station would tell us that all of the people knew the next one."
538.05,541.976,N/A,Then we'd pick that person and they'd tell us about it.
541.996,544.54,N/A,And we like walked in the last circle.
544.52,562.883,N/A,I'm happy right now.
562.863,577.163,N/A,Without the sleeves.
578.866,583.472,N/A,I decided to layer this so I can wear the shirt.
583.732,586.997,N/A,Now I've got a dress under it and I don't know how long that'll last.
587.348,589.45,N/A,Sure might come off.
589.51,591.973,N/A,Sure might come off.
592.013,596.798,N/A,Have you seen Mr. Moss?
597.979,604.246,N/A,It's got a very dramatic... It's like it needs the shape.
604.266,606.088,N/A,Sporophytes or something.
606.148,607.589,N/A,Oh wow!
607.749,613.295,N/A,"It's so... Yeah, it looks unusual."
614.236,615.938,N/A,It looks like it's just lifting.
616.205,624.816,N/A,"Well, it's, yeah, I mean, it's a little bit of, see, yeah, a little bit of foliage growing out of it."
627.42,635.73,N/A,"I mean, these little structures are not lifted so much as eroded."
636.151,642.579,N/A,"You know, the little stone kind of protected that as the rain maybe was hitting it."
642.639,646.144,N/A,"And here, I mean, probably this moss is keeping it from"
646.63,663.887,N/A,We should do okay Grayson you have you got something they're gonna do here We're just waiting.
664.387,674.958,N/A,I don't think anybody should I think everybody should try to find a caterpillar.
675.098,675.118,N/A,I
675.368,695.976,N/A,"All right, first buddy pair may launch."
698.167,714.623,N/A,all right trio all right for those of us who are waiting um bonus points for the first person to find a caterpillar there's also a lot of poison ivy around us so caterpillar hunt with care
714.603,721.39,N/A,"No, I don't know what it's like."
721.75,724.433,N/A,"You get tokens, I'm in."
724.453,734.644,N/A,"Grace behaviorist, all the way."
736.305,738.427,N/A,I didn't know that.
738.447,740.049,N/A,I'm hoping I will have behaviorist.
740.61,742.752,N/A,"No, I don't think so."
742.772,743.833,N/A,"No, I don't think so."
743.813,752.203,N/A,"Oh, I'm so sorry."
752.453,777.752,N/A,I got hired to do it because I had worked in school gardens and they were like so when have you
778.07,781.353,N/A,When have you been in the classroom before?
781.473,786.639,N/A,"And I was like, oh, you know, just like, I didn't even grow up in a public school."
786.659,788.28,N/A,Like our hall pass is real.
788.401,791.624,N/A,I didn't have much leeway to do.
791.724,802.335,N/A,I just turn on the back shirts and sit and wait for 25 minutes.
802.415,804.617,N/A,That was something.
804.597,819.518,N/A,This job is always a little bit different.
819.903,836.424,N/A,Let me take a picture.
836.605,845.356,N/A,Did you see this one?
845.937,846.838,N/A,See this one over here?
849.518,851.262,N/A,This one on the other side of that log.
854.149,867.561,N/A,Should get the shelf mushrooms.
868.385,869.987,N/A,"Yeah, I feel like those are common though."
870.027,870.488,N/A,Yeah.
870.508,872.771,N/A,More common than that for sure.
873.011,877.978,N/A,What about the little bitty ones there?
877.998,879.8,N/A,"Yeah, there's like those and then those."
879.96,882.303,N/A,It looks like those is what those turn into.
882.644,883.485,N/A,I don't see these.
883.505,884.126,N/A,So one's a bitty?
884.706,887.19,N/A,"Yeah, I think those are little and those are bigger."
887.59,888.992,N/A,That starts looking like this.
890.187,907.74,N/A,"Yeah, I don't know but those don't have see those almost start as like regular mushroom heads Whereas that one doesn't seem like the start of the head You know See"
907.72,912.085,N/A,"Oh, my gosh."
912.105,914.088,N/A,I'm almost buzzing in here.
914.108,914.428,N/A,Mm-hmm.
916.05,934.993,N/A,"All right, guys, group, onwards."
935.013,935.213,N/A,All right.
948.153,969.576,N/A,"All right, got it."
969.596,969.976,N/A,I kind of remember.
969.996,970.737,N/A,"No, I remember when I was in college."
970.757,971.398,N/A,I spent my classes all the time.
971.418,971.999,N/A,I didn't even have some hair.
972.019,972.439,N/A,I'm just an educator.
972.459,973.3,N/A,"It's like, oh, I'm so glad I've seen that."
979.642,996.942,N/A,Yeah.
1002.338,1027.62,N/A,Thank you.
1031.853,1049.777,N/A,And then giving them
1051.208,1069.21,N/A,because they're not learning nearly as much socially as they please have to do.
1069.811,1072.615,N/A,"And really, yeah, it's still, I mean, it's been long."
1072.635,1074.857,N/A,"Right, I think it just popped out."
1074.877,1075.198,N/A,I'm done.
1075.218,1076.86,N/A,We came back off that road.
1076.88,1079.443,N/A,We went out and just came pulling off railroad tracks.
1079.423,1099.542,N/A,Really easy.
1099.522,1116.899,N/A,"And there's a part in the book where he talks about like, um, it's become really socially acceptable if you're done talking to somebody you just gave your phone to and that's when he signals you and he doesn't want to talk to them anymore."
1116.919,1125.327,N/A,"And I feel like the Gen Z stare is a version of that where it's like, my son does it all the time, he's 14, and I'm talking to him and he's just looking at me and I'm like, you need to say like, okay, or I hear you, or can you clarify, like, where can I be?"
1125.307,1129.732,N/A,But he'll just get up and walk away.
1129.812,1130.372,N/A,Following me.
1131.794,1132.495,N/A,It's following me.
1132.515,1134.697,N/A,It sure is.
1136.299,1141.624,N/A,Oh my gosh.
1142.145,1148.952,N/A,How am I going to get ahold of my child?
1149.269,1150.51,N/A,They're not supposed to be on it anyway.
1150.61,1152.652,N/A,They're not supposed to be on it.
1152.672,1155.975,N/A,We're moving to the yonder couches this year.
1155.995,1156.915,N/A,We have phone jails.
1157.536,1158.937,N/A,We have really good principals also.
1158.957,1163.341,N/A,"There's not a principal in our building that you could call and be like, this kid's mom keeps calling him."
1163.761,1166.804,N/A,"And they wouldn't come in and be like, phone jail."
1166.824,1170.207,N/A,They have a box and it's got a padlock.
1170.227,1171.608,N/A,Get in phone jail.
1171.628,1172.849,N/A,Your mom can come get it later.
1173.269,1178.854,N/A,"If my mom texted me in school, it would have said, I hope you get detention finished."
1179.357,1185.514,N/A,It better be an emergency.
1186.055,1188.662,N/A,"Oh, hey, I'm picking you up later."
1188.802,1189.304,N/A,I love you.
1189.424,1191.811,N/A,Like you don't need to check right now.
1191.831,1194.598,N/A,"It's the, and then it ties into just the anxiety around it."
1195.034,1197.318,N/A,"But it's like, there's a notification, I saw this, I gotta check it."
1197.378,1197.999,N/A,I need to check it.
1198.059,1199.041,N/A,I need to look at it.
1199.101,1200.343,N/A,I need to do this.
1200.363,1201.224,N/A,I need to do this.
1201.385,1208.837,N/A,"It's so wild being here where I don't get most of the, like, culture of TikTok and stuff."
1208.897,1213.384,N/A,"And at my house, I have no internet."
1213.525,1214.967,N/A,That'd probably be good.
1214.947,1220.281,N/A,having one of the cameras towards the end and Vincent's already gone so you'll have one towards the middle.
1220.983,1222.848,N/A,Was it intentional to have it upside down?
1222.868,1224.432,N/A,That's what he said.
1224.472,1228.382,N/A,He said otherwise it kind of starts to fall over.
1229.763,1235.811,N/A,So hopefully when it goes to play the video there's the rotate button.
1235.891,1237.373,N/A,It's going to be all kinds of awkward.
1239.296,1243.802,N/A,He was looking at it last night.
1244.443,1247.367,N/A,"Hey Josh, what's up?"
1247.948,1252.294,N/A,"Kim here, coming to you from the trail."
1252.51,1254.473,N/A,Reporting from Project Credible.
1256.356,1264.45,N/A,"Science teachers want to know, what do you think of pineapple on pizza?"
1265.211,1270.1,N/A,"I will eat one piece of it, but other than that, no."
1270.54,1273.846,N/A,"I'm a vegetable on pizza person, not a fruit on pizza person."
1273.866,1274.407,N/A,"Okay, okay."
1274.627,1274.908,N/A,All right.
1276.09,1278.113,N/A,Hoping for a different perspective here.
1279.747,1282.761,N/A,"I'm all about charcuterie boards, so bring it on."
1282.801,1283.645,N/A,"Yeah, bring it on?"
1283.665,1286.498,N/A,"Yeah, bring it on."
1286.518,1289.25,N/A,"So, the question is, what do you at home think?"
1290.091,1291.433,N/A,Pineapple on pizza.
1291.733,1292.554,N/A,Like and subscribe.
1293.455,1294.657,N/A,Right.
1294.677,1297.6,N/A,"Just tap that subscribe button right down there, y'all."
1297.66,1299.923,N/A,"Tap a little like, you know, if you like what you see."
1301.765,1305.09,N/A,Or if you don't like what you see.
1305.11,1308.734,N/A,"If you want to see more data science education, like and subscribe, yo."
1309.495,1311.137,N/A,Yo.
1311.117,1312.62,N/A,"Hey bro, we want to see you."
1313.662,1317.71,N/A,We do need a teacher channel.
1318.171,1319.373,N/A,Legit.
1319.754,1331.978,N/A,Today in the life.
1333.122,1334.645,N/A,Do you need to go to the bathroom?
1334.665,1336.168,N/A,"And you're like, no, I said skivity."
1336.309,1339.936,N/A,"I said, skid marks in your pants?"
1339.956,1343.163,N/A,"I'm like, no, you don't go to the bathroom and take care of that."
1343.183,1345.868,N/A,"And nobody, they stopped with that in my class."
1345.888,1347.873,N/A,It took about three or four people to do that.
1347.933,1353.865,N/A,"And I was like, oh, that's embarrassing for you."
1353.845,1359.793,N/A,"I told you, you out weird."
1360.514,1361.795,N/A,You gotta be the alpha weird.
1361.995,1363.517,N/A,You gotta be the alpha weird.
1364.318,1372.088,N/A,"And I feel like there's such value for them seeing an adult be goofy and embarrassing and like, yep, listen, the world kept turning."
1373.991,1379.238,N/A,"Someday you'll accidentally embarrass yourself and yeah, things won't just stop."
1379.258,1383.463,N/A,"Oh, when they're sagging, when they're sagging, you tell them all, unless you're a man pant."
1383.747,1388.457,N/A,I've never heard that.
1388.898,1394.79,N/A,"If I stay at my home, whatever I want to, those are hand pants."
1394.85,1398.818,N/A,"I used to frequently, if the boys are wrestling, it's just like, can we just stop touching each other?"
1398.858,1403.848,N/A,"Any goat works, boys, boys, boys, girls, boys, boys, girls."
1404.301,1406.584,N/A,I'll tell them to go in the hall.
1406.945,1408.567,N/A,"I'm like, go touch yourselves in the hall, please."
1409.127,1410.209,N/A,So we have it on camera.
1411.911,1419.441,N/A,"I used to, I used to, I would get up and be like, I don't mean to alarm you, but your butt has ticked off your pants."
1419.461,1422.325,N/A,And they're running off.
1422.345,1425.209,N/A,"And it's, they're so confused, they're like, ooh!"
1425.229,1426.511,N/A,"All right, next."
1426.551,1427.132,N/A,Joey?
1428.113,1429.455,N/A,Okay.
1429.475,1430.556,N/A,Is that a nest?
1430.576,1432.819,N/A,"Oh, it sure looks like one."
1432.839,1433.38,N/A,My eyes are to see them.
1434.085,1436.789,N/A,I can't quite tell the definition that it looks like.
1436.809,1442.919,N/A,"It looks like, yeah, a stick bundle rather than, um, like a burl or something."
1442.939,1443.279,N/A,"Yeah, yeah, yeah."
1443.299,1443.84,N/A,That's what I was thinking.
1443.86,1445.002,N/A,"Okay, I'm going to travel now."
1445.022,1448.928,N/A,"You, yeah, brought the wrong person to tell you who might live in a nest like that."
1449.789,1450.11,N/A,Blair.
1451.492,1451.632,N/A,Um.
1453.896,1455.037,N/A,"Oh, yeah."
1455.058,1455.598,N/A,"Okay, great."
1455.618,1457.722,N/A,I'm glad that you were able to follow me.
1457.902,1459.865,N/A,My eyes are not what they used to be.
1460.706,1462.489,N/A,It looks more leafy than sticky.
1463.431,1463.812,N/A,Is it?
1464.993,1467.557,N/A,From this angle but the sun's coming in so bright.
1467.857,1469.82,N/A,"Yeah, yeah."
1469.84,1476.009,N/A,From here it looks more leafy than sticky.
1476.029,1481.297,N/A,"I get called on to explain burrows in trees pretty, pretty often."
1481.457,1481.757,N/A,Cool.
1481.958,1485.343,N/A,And I've found that I tell kids oh it's like you know it's like a tree wart.
1485.964,1491.852,N/A,You know it's like a benign tree tumor and it's just got curly grain in there but it's
1492.0,1495.166,N/A,like the DNA went wonky and told it to grow a bubble.
1495.366,1496.588,N/A,Yeah.
1496.608,1498.271,N/A,Can that be insect-induced too?
1498.992,1505.063,N/A,"Certainly the galls can, but like the really big burrows in the trees tend to be solid rather than hollow."
1505.083,1505.243,N/A,Okay.
1506.125,1510.112,N/A,"And the burrows are tree tissue, like cancerous tissue, right?"
1510.593,1514.7,N/A,"Essentially, in the sense that it's uncontrolled growth."
1515.17,1517.512,N/A,I had no idea what the difference was.
1517.933,1521.096,N/A,"Warts don't have to be viral, but sometimes they are."
1521.316,1524.42,N/A,They are still benign overgrowth is what warts are.
1526.742,1531.787,N/A,"I think I was using those interchangeably, not thinking about the reason for the distinction."
1531.807,1532.608,N/A,The root of the cause.
1532.628,1535.471,N/A,Yeah.
1535.491,1540.436,N/A,And sometimes a burl can result from damage to the tree and foreign DNA getting in.
1540.456,1542.338,N/A,That kind of tricks it into overgrowth.
1542.358,1544.08,N/A,Because I was thinking a lot of it was like
1544.448,1568.683,N/A,scar mm-hmm it can start out as a scar okay all right y'all can head on all right oh those are cute see I would have stopped here and not even made it 30 seconds those are really pretty
1570.199,1590.111,N/A,Like a cypress Like a brown cypress or a brown cedar?
1590.432,1594.198,N/A,Maybe You do have that flat scaly texture
1598.077,1617.882,N/A,I guess it would be cypress because they are flat.
1618.202,1624.27,N/A,"These are, these, no, these are the, are these the, yeah, it's the one with two."
1624.53,1626.092,N/A,Do you remember the
1627.422,1628.123,N/A,Not persimmon.
1628.723,1634.229,N/A,I swear it starts with a P though.
1634.249,1634.89,N/A,But you can't eat them.
1635.651,1636.352,N/A,It's got two eyeballs.
1638.974,1640.156,N/A,"Oh, you see that?"
1641.817,1643.019,N/A,I don't remember what they're called.
1644.62,1645.361,N/A,I learned it.
1645.762,1646.843,N/A,I learned it a year ago.
1646.923,1647.944,N/A,"Yeah, it's a distinctive feature."
1647.964,1648.665,N/A,It means it's edible.
1649.546,1652.269,N/A,"Just with this particular plant, not when like general."
1653.029,1655.472,N/A,But I don't think I have service to do anything with it.
1655.553,1658.276,N/A,"Well, I can take the picture then go back and lens it later."
1658.296,1660.499,N/A,I can't remember what it's called.
1662.302,1663.563,N/A,"But yeah, it is something edible."
1664.344,1676.259,N/A,"So the two means you... Yeah, just hold on to it though because I want to double check because if I don't... I'm pretty sure... Hold on."
1676.279,1677.441,N/A,You see the two eyeballs?
1679.143,1680.224,N/A,The lens is there.
1680.585,1680.925,N/A,Right there.
1681.606,1683.248,N/A,I was holding it to the screen.
1684.392,1686.436,N/A,"See, that supposedly means it's edible."
1686.917,1688.28,N/A,Alicia's going to try it.
1688.3,1690.144,N/A,"Look, I have two berries."
1695.895,1701.827,N/A,It's just Grayson.
1702.195,1703.477,N/A,"Okay, guys."
1703.877,1705.599,N/A,You already were looking at some stuff over there.
1705.86,1706.12,N/A,Yep.
1706.16,1707.141,N/A,That's the same stuff.
1707.282,1707.782,N/A,Same stuff.
1707.882,1708.603,N/A,"Oh, perfect."
1708.643,1709.965,N/A,So everyone has an example of it.
1710.345,1711.507,N/A,Anything unique about it?
1711.707,1712.228,N/A,You can eat it.
1712.428,1712.588,N/A,Yes.
1712.608,1713.249,N/A,You can eat it.
1713.77,1714.331,N/A,Do you already know?
1715.552,1716.333,N/A,Do you know about it?
1716.714,1717.174,N/A,Yep.
1717.194,1717.655,N/A,You can eat it.
1717.995,1718.236,N/A,Okay.
1718.616,1719.177,N/A,"No, no, no."
1719.237,1720.619,N/A,Not that one.
1721.46,1722.861,N/A,How many seeds are you finding inside?
1722.902,1723.803,N/A,"You just ate two, right?"
1724.524,1725.225,N/A,How many seeds you got?
1726.006,1726.346,N/A,I don't know.
1726.366,1727.347,N/A,I think I chewed them up.
1727.367,1728.048,N/A,Okay.
1728.108,1731.072,N/A,You can kind of squeeze it if you want and you can kind of feel it pop.
1731.895,1734.018,N/A,But was there anything you noticed at the top?
1734.038,1734.478,N/A,Two eyeballs.
1734.979,1735.339,N/A,Two?
1735.359,1735.88,N/A,Okay.
1735.9,1737.041,N/A,So it's a berry.
1738.903,1741.747,N/A,What normally are in berries or on the sides of it?
1743.068,1743.288,N/A,Seeds.
1743.308,1743.709,N/A,Seeds?
1743.729,1743.829,N/A,Okay.
1743.849,1744.97,N/A,And so there is two holes.
1745.491,1747.373,N/A,So how many seeds do we presume is inside?
1747.493,1747.874,N/A,Two.
1748.154,1748.374,N/A,Two?
1748.635,1749.215,N/A,Two or four.
1749.836,1750.297,N/A,Yeah.
1750.317,1753.22,N/A,So obviously this is the reproductive part.
1754.101,1756.244,N/A,What makes you think about like how it was made?
1756.784,1759.928,N/A,How many individuals were involved for the flowering part?
1760.633,1764.961,N/A,it has to be sexual reproduction to have a seed and a fruit.
1766.804,1771.332,N/A,"And each of those, like you squished it, but there was those two little holes on there, right?"
1771.652,1774.136,N/A,"So you've got the two little holes, you've got the two little seeds."
1775.439,1777.222,N/A,What did those holes hold before?
1778.684,1779.706,N/A,Like before the fruit formed?
1779.726,1780.027,N/A,Flowers.
1780.167,1780.908,N/A,"Yeah, the flowers."
1780.928,1783.433,N/A,"So two flowers, right?"
1784.034,1784.835,N/A,So and it
1785.237,1786.298,N/A,"OK, she's right there."
1786.318,1786.979,N/A,I think we'll be OK.
1787.94,1790.342,N/A,But so there's two flowers that was made.
1790.622,1795.267,N/A,And then we mentioned the leaves and I think we covered everything.
1795.427,1796.828,N/A,So do you guys want to know the name yet?
1797.289,1797.949,N/A,Yep.
1797.969,1798.73,N/A,Partridge berry.
1798.75,1799.571,N/A,There it is.
1799.591,1807.639,N/A,"It started with a P. It did start with a P. And then, yeah, so the ground cover, see how all the leaves are just twos and twos and twos and then two flowers, two seeds."
1807.659,1808.74,N/A,This one has four seeds.
1809.0,1810.581,N/A,"Oh, sometimes fours."
1810.601,1810.842,N/A,Yeah.
1810.862,1811.002,N/A,Yeah.
1811.022,1811.903,N/A,If it's an even number.
1811.963,1812.203,N/A,Yeah.
1812.443,1813.865,N/A,You could have doubles.
1813.925,1814.265,N/A,Yep.
1814.482,1815.764,N/A,I got twins.
1815.984,1817.907,N/A,"Okay guys, thank you so much."
1817.967,1821.572,N/A,Thank you.
1821.612,1823.976,N/A,"It doesn't taste like much, but you can eat it."
1825.558,1826.039,N/A,There's more.
1829.964,1833.249,N/A,"See, this is where I messed up with my students."
1833.269,1838.076,N/A,"Once we got to there, the last one, when they told their story, we all missed one."
1839.153,1866.337,N/A,"Yeah, so by the end, the whole class met up at the end."
1866.357,1866.958,N/A,Where did you take your shoes?
1866.978,1867.378,N/A,This on your campus?
1867.398,1867.499,N/A,Here?
1867.519,1868.439,N/A,"No, this is a trip to chain off with the kids."
1868.459,1869.16,N/A,"Yeah, we bring a group every year."
1870.912,1883.509,N/A,"Um, we do a little bit of co-teaching."
1886.173,1886.554,N/A,Touch it.
1887.234,1887.615,N/A,Touch it.
1887.775,1889.157,N/A,Thou shalt not pass.
1889.458,1890.138,N/A,But you can touch it.
1890.239,1892.662,N/A,"We are, it is indeed a sensory station."
1892.682,1894.304,N/A,Touch my knees.
1894.324,1894.645,N/A,Touch it.
1894.805,1895.666,N/A,Touch it.
1895.746,1896.127,N/A,All of you.
1896.247,1897.909,N/A,You must participate.
1897.929,1899.231,N/A,You must touch and believe.
1899.43,1903.296,N/A,Tell me about your sensory leaf experience.
1904.698,1905.359,N/A,That's very big.
1905.88,1906.401,N/A,And soft.
1907.122,1908.184,N/A,Underneath.
1909.586,1915.556,N/A,"The top is more of a silky smooth, the bottom is more of a... Furry-ish?"
1916.297,1917.639,N/A,It's got texture.
1917.879,1922.687,N/A,"I don't know if I'd call it fuzzy or furry like a lamb's ear, but it's got texture."
