start_time,end_time,speaker,text
407.157,410.241,N/A,I don't see a bundle in the ground.
418.03,428.322,N/A,"This sucker does not drop stuff, does it?"
436.773,438.195,N/A,"Okay, I can't see."
438.215,447.147,N/A,This one actually looks like it has maybe three in a bundle.
450.952,456.259,N/A,"Like each little unit, like at the base where the needles stem out."
456.719,461.245,N/A,This one looks like maybe it has three together that stem out from the same thing.
462.507,463.028,N/A,Yeah.
463.248,463.789,N/A,Maybe?
463.829,465.891,N/A,Yeah.
465.911,468.875,N/A,"Because this one, this one's vastly different than those."
469.596,470.637,N/A,I just can't find one.
470.657,472.339,N/A,"So that is more spread out, almost."
472.72,474.862,N/A,"Right, like they're longer needles."
474.983,479.268,N/A,So it's like a different category of a pine tree.
479.548,481.11,N/A,"Yeah, of a needle leaf."
482.152,483.673,N/A,"I can't find any, though."
484.675,486.557,N/A,Not any that are together.
489.322,509.271,N/A,there's one right there there's three oh there's three in one two three here we go all right how much original one we had well that's the single one with all those um yeah oh what was that
514.735,517.599,N/A,Glad I didn't say no bad words.
517.619,518.74,N/A,I kept it clean.
525.47,525.87,N/A,OK.
525.89,527.933,N/A,What group were you on?
528.955,529.776,N/A,Categorical.
530.156,531.398,N/A,"Oh, wow, that's a challenging."
531.478,534.843,N/A,"That's, I think, the most abstract."
534.863,535.704,N/A,"Yeah, probably."
539.769,540.17,N/A,It's funny.
540.19,543.915,N/A,"When we talked about the different terms, I remember categorical was one that"
544.368,547.055,N/A,It's very vague.
548.058,550.885,N/A,It could be taken many different directions.
551.668,558.546,N/A,It makes you be creative and kind of like create a category based on the look.
559.066,568.842,N/A,"As she said, single point, then you have multi-point when it came down to that with the leaves and whatnot."
569.203,572.849,N/A,"I like how Annie's like, it's very subtle."
572.869,575.133,N/A,"Like, I will raise my hand when I watch you."
577.557,579.56,N/A,You have to create the category.
579.921,582.285,N/A,It's kind of the labeling endeavor.
582.305,582.405,N/A,Yeah.
582.425,582.525,N/A,Yeah.
584.8,587.202,N/A,which in some ways the natural world resists.
587.983,590.706,N/A,Not everything falls into the same pot.
590.906,594.53,N/A,"Right, I mean even species, there's often a continuum between related."
594.73,596.893,N/A,"It's a spectrum, it's not a linear."
607.784,608.985,N/A,Right.
609.438,618.625,N/A,I think so.
618.645,620.089,N/A,I think so.
632.81,635.197,N/A,categorical and we decided to do leaves.
636.04,641.537,N/A,"And so we have single point, multi-point, and stuff of that sort."
658.612,666.09,N/A,Oh you deserve
